bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.06105599999999999,0.1536,0.058656,0.033664,1.8136882129277565,1.7423954372623573,4.562737642585551
25.0,0.03392,0.0768,,0.049824,0.6807964033397559,,1.541425818882466
50.0,0.040704,0.0768,,0.07324799999999997,0.5557011795543908,,1.048492791612058
75.0,,0.0768,,0.05484800000000001,,,1.4002333722287044
100.0,0.020352000000000002,,,0.09062399999999989,0.224576271186441,,
125.0,0.006784,,,0.06774399999999998,0.10014170996693436,,
150.0,0.020352000000000002,,,0.06403199999999999,0.31784107946026996,,
175.0,0.03392,,,0.09068799999999988,0.3740296400846864,,
