dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.006784,53.0,4.0,165.177797
0.006784,,,,,,165.177797
,,,0.001312,41.0,1.0,165.228028
,,,0.005248,41.0,4.0,165.551424
,,,0.005248,41.0,4.0,168.925417
,,,0.001024,32.0,1.0,168.975312
,,,0.00656,41.0,5.0,170.052369
,,,0.001024,32.0,1.0,170.102241
,,,0.005248,41.0,4.0,170.676362
,,,0.005248,41.0,4.0,174.175354
,,,0.00656,41.0,5.0,174.677309
,,,0.001312,41.0,1.0,174.72754
,,,0.004096,32.0,4.0,175.30008
,,,0.001696,53.0,1.0,175.350709
0.006784,,,,,,175.350709
,,,0.00656,41.0,5.0,175.677338
,,,0.001312,41.0,1.0,175.72754
,,,0.001312,41.0,1.0,175.774871
,,,0.005248,41.0,4.0,177.301332
,,,0.001312,41.0,1.0,177.351533
,,,0.00656,41.0,5.0,178.178266
,,,0.006784,53.0,4.0,178.553712
0.006784,,,,,,178.553712
,,,0.001312,41.0,1.0,178.603913
,,,0.001024,32.0,1.0,178.650907
,,,0.005248,41.0,4.0,179.052339
,,,0.004096,32.0,4.0,179.550141
,,,0.00512,32.0,5.0,181.425875
,,,0.00512,32.0,5.0,183.176607
,,,0.00512,32.0,5.0,185.552339
,,,0.004096,32.0,4.0,187.675416
,,,0.00512,32.0,5.0,189.426148
,,,0.005248,41.0,4.0,191.425449
,,,0.001312,41.0,1.0,191.475696
,,,0.00512,32.0,5.0,191.800874
,,,0.001312,41.0,1.0,191.851116
,,,0.00656,41.0,5.0,193.053132
,,,0.004096,32.0,4.0,193.425904
,,,0.00656,41.0,5.0,195.053162
,,,0.004096,32.0,4.0,195.175936
,,,0.00656,41.0,5.0,196.928193
,,,0.004096,32.0,4.0,197.175966
,,,0.007872,41.0,6.0,199.056184
,,,0.003072,32.0,3.0,199.801301
