dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.614597
,0.0768,,,,,10.313308
,,,0.047104,32.0,46.0,10.735125
0.006784,,,,,,10.867318
,,,0.006784,53.0,4.0,11.11075
0.006784,,,,,,11.11075
,,,0.004096,32.0,4.0,12.733174
,,,0.006784,53.0,4.0,13.733936
0.006784,,,,,,13.733936
,,,0.00512,32.0,5.0,14.734007
,,,0.004096,32.0,4.0,16.73206
,0.0768,,,,,17.016308
,,,0.006144,32.0,6.0,18.860463
0.006784,,,,,,19.272633
,,,0.006784,53.0,4.0,19.486238
0.006784,,,,,,19.486238
,,,0.004096,32.0,4.0,20.733614
,,,0.006784,53.0,4.0,21.234423
0.006784,,,,,,21.234423
,,,0.00512,32.0,5.0,22.859491
,,,0.00512,32.0,5.0,24.7352
,,,0.004096,32.0,4.0,26.733313
,,,0.00512,32.0,5.0,28.734011
,0.0768,,,,,28.946006
,,,0.004096,32.0,4.0,30.732088
0.006784,,,,,,31.569513
,,,0.00848,53.0,5.0,31.736177
0.006784,,,,,,31.736177
,,,0.005248,41.0,4.0,32.85984
,,,0.001024,32.0,1.0,32.909731
,,,0.006784,53.0,4.0,33.110263
0.006784,,,,,,33.110263
,,,0.005248,41.0,4.0,34.483888
,,,0.00512,32.0,5.0,34.734315
,,,0.005248,41.0,4.0,36.858614
,,,0.001024,32.0,1.0,36.90848
,,,0.00656,41.0,5.0,38.860567
,,,0.001024,32.0,1.0,38.910471
,,,0.005248,41.0,4.0,40.859562
,,,0.001024,32.0,1.0,40.909456
,,,0.005248,41.0,4.0,42.48359
,,,0.00512,32.0,5.0,42.734007
,,,0.005248,41.0,4.0,44.858313
,,,0.001024,32.0,1.0,44.908205
,,,0.00656,41.0,5.0,46.485266
,,,0.004096,32.0,4.0,46.733035
,,,0.00656,41.0,5.0,48.485263
,,,0.004096,32.0,4.0,48.733035
,,,0.00656,41.0,5.0,50.860292
,,,0.001024,32.0,1.0,50.910193
,,,0.005248,41.0,4.0,52.859284
,,,0.004096,32.0,4.0,53.23206
,,,0.00656,41.0,5.0,54.484315
,,,0.004096,32.0,4.0,54.732089
,,,0.00656,41.0,5.0,56.484352
,,,0.004096,32.0,4.0,56.732131
0.006784,,,,,,57.367317
,,,0.00848,53.0,5.0,57.486235
0.006784,,,,,,57.486235
,,,0.005248,41.0,4.0,58.85984
,,,0.001024,32.0,1.0,58.909731
,,,0.004096,32.0,4.0,60.732618
,,,0.00512,32.0,5.0,62.733338
,0.0768,,,,,64.516286
,,,0.00512,32.0,5.0,64.859074
,,,0.004096,32.0,4.0,66.732149
,,,0.00512,32.0,5.0,68.732896
,,,0.00656,41.0,5.0,69.610139
,,,0.001696,53.0,1.0,69.660769
0.006784,,,,,,69.660769
,,,0.001312,41.0,1.0,69.708102
,,,0.005248,41.0,4.0,70.859146
,,,0.001024,32.0,1.0,70.90906
,,,0.00656,41.0,5.0,72.861103
,,,0.001024,32.0,1.0,72.910982
,,,0.005248,41.0,4.0,74.485118
,,,0.004096,32.0,4.0,74.732896
,,,0.00656,41.0,5.0,76.860118
,,,0.001024,32.0,1.0,76.910006
,,,0.005248,41.0,4.0,79.109146
,,,0.001024,32.0,1.0,79.15906
,,,0.00656,41.0,5.0,80.861099
,,,0.001024,32.0,1.0,80.910982
,,,0.005248,41.0,4.0,82.485048
,,,0.005248,41.0,4.0,85.10904
,,,0.001024,32.0,1.0,85.158943
,,,0.00656,41.0,5.0,86.486019
,,,0.004096,32.0,4.0,86.733766
,,,0.00656,41.0,5.0,88.486044
,,,0.004096,32.0,4.0,88.733797
,,,0.00656,41.0,5.0,90.861096
,,,0.001024,32.0,1.0,90.910982
,,,0.005248,41.0,4.0,92.860048
,,,0.001024,32.0,1.0,92.909945
,,,0.005248,41.0,4.0,94.85904
,,,0.001024,32.0,1.0,94.908943
,,,0.00656,41.0,5.0,96.486019
,,,0.004096,32.0,4.0,96.733767
,,,0.00656,41.0,5.0,98.861041
,,,0.001024,32.0,1.0,98.910922
,,,0.004096,32.0,4.0,100.733798
,,,0.001856,58.0,1.0,100.784639
,,,0.007424,58.0,4.0,105.235185
,,,0.001312,41.0,1.0,105.285403
,,,0.001024,32.0,1.0,105.332369
,,,0.005248,41.0,4.0,105.733659
,,,0.00656,41.0,5.0,106.860601
,,,0.001024,32.0,1.0,106.910495
,0.0768,,,,,107.586609
,,,0.004096,32.0,4.0,108.73338
,,,0.001312,41.0,1.0,108.783601
,,,0.00656,41.0,5.0,110.860682
,,,0.001696,53.0,1.0,110.911319
0.006784,,,,,,110.911319
,,,0.001024,32.0,1.0,110.958285
,,,0.005248,41.0,4.0,113.23463
,,,0.001024,32.0,1.0,113.284517
,,,0.005248,41.0,4.0,114.858614
,,,0.00512,32.0,5.0,115.23404
,,,0.005248,41.0,4.0,116.858338
,,,0.001024,32.0,1.0,116.908206
,,,0.00656,41.0,5.0,118.485292
,,,0.004096,32.0,4.0,118.733065
,,,0.005248,41.0,4.0,120.857364
,,,0.001024,32.0,1.0,120.907243
,,,0.006144,32.0,6.0,122.735463
,,,0.004096,32.0,4.0,124.733522
0.006784,,,,,,125.710128
,,,0.006784,53.0,4.0,125.859286
0.006784,,,,,,125.859286
,,,0.00512,32.0,5.0,126.734423
,,,0.00512,32.0,5.0,128.735117
,,,0.004096,32.0,4.0,130.733186
,,,0.00656,41.0,5.0,132.860464
,,,0.005248,41.0,4.0,133.234438
,,,0.00512,32.0,5.0,133.734864
,,,0.001312,41.0,1.0,133.785067
,,,0.004096,32.0,4.0,134.732964
,,,0.00512,32.0,5.0,137.108674
,,,0.00656,41.0,5.0,137.86096
,,,0.005248,41.0,4.0,138.859925
,,,0.001024,32.0,1.0,138.909792
,,,0.00656,41.0,5.0,140.485841
,,,0.004096,32.0,4.0,140.733614
,,,0.00656,41.0,5.0,142.860879
,,,0.001024,32.0,1.0,142.9108
,,,0.005248,41.0,4.0,144.859865
,,,0.001024,32.0,1.0,144.909732
,,,0.005248,41.0,4.0,146.483868
,,,0.00512,32.0,5.0,146.734285
,,,0.005248,41.0,4.0,148.85859
,,,0.001024,32.0,1.0,148.90848
,,,0.00512,32.0,5.0,150.98401
,,,0.004096,32.0,4.0,152.732088
