bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.048960000000000004,0.8313725490196078,1.1980392156862745,3.137254901960784
25.0,0.020352000000000002,0.0768,,0.06736,0.30213776722090263,,1.1401425178147266
50.0,0.020352000000000002,0.0768,,0.08076799999999999,0.25198098256735346,,0.9508716323296355
75.0,,,,0.10896,,,
100.0,0.020352000000000002,0.0768,,0.12448,0.1634961439588689,,0.6169665809768637
125.0,,,,0.109536,,,
150.0,,,,0.097408,,,
175.0,,,,0.100032,,,
