bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.027136,0.1536,0.058656,0.083872,0.3235406333460511,0.699351392598245,1.8313620755436855
25.0,0.013568,0.0768,,0.060032,0.2260127931769723,,1.2793176972281448
50.0,0.013568,0.0768,,0.053888000000000005,0.2517814726840855,,1.4251781472684082
75.0,,,,0.052224,,,
100.0,,0.0768,,0.078912,,,0.97323600973236
125.0,0.013568,,,0.073344,0.18499127399650958,,
150.0,0.027136,,,0.05043199999999999,0.5380710659898478,,
175.0,0.027136,,,0.06748800000000002,0.4020862968231388,,
