dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.001312,41.0,1.0,84.67288
,,,0.001856,58.0,1.0,84.720783
,,,0.001312,41.0,1.0,85.486211
,,,0.001024,32.0,1.0,85.725728
,,,0.001312,41.0,1.0,85.776782
,,,0.001312,41.0,1.0,85.824054
,,,0.001312,41.0,1.0,86.340869
,,,0.001856,58.0,1.0,86.831227
,,,0.001312,41.0,1.0,86.881428
,,,0.001312,41.0,1.0,87.445545
,,,0.001312,41.0,1.0,87.495747
,,,0.001024,32.0,1.0,87.543689
,,,0.001312,41.0,1.0,88.060383
,,,0.001312,41.0,1.0,88.110584
,,,0.001312,41.0,1.0,89.67522
,,,0.001312,41.0,1.0,89.725421
,,,0.001024,32.0,1.0,89.772847
,,,0.001312,41.0,1.0,89.820148
,,,0.001312,41.0,1.0,90.290065
,,,0.001312,41.0,1.0,91.029895
,,,0.001312,41.0,1.0,91.080102
,,,0.001312,41.0,1.0,91.127399
,,,0.001312,41.0,1.0,91.175526
,,,0.001312,41.0,1.0,91.644733
,,,0.001312,41.0,1.0,91.694935
,,,0.001024,32.0,1.0,91.741901
,,,0.001312,41.0,1.0,92.384571
,,,0.001312,41.0,1.0,92.435657
,,,0.001312,41.0,1.0,93.249408
,,,0.001312,41.0,1.0,93.300526
,,,0.001024,32.0,1.0,93.488941
,,,0.001312,41.0,1.0,93.539966
,,,0.001312,41.0,1.0,93.979095
,,,0.001312,41.0,1.0,94.030231
,,,0.001312,41.0,1.0,94.468922
,,,0.001312,41.0,1.0,94.519181
,,,0.001312,41.0,1.0,95.20876
,,,0.001312,41.0,1.0,95.25896
,,,0.002048,32.0,2.0,95.450214
,,,0.001312,41.0,1.0,95.500415
,,,0.001312,41.0,1.0,96.190632
,,,0.001312,41.0,1.0,96.680469
,,,0.001312,41.0,1.0,96.73067
,,,0.001312,41.0,1.0,97.170323
,,,0.001312,41.0,1.0,97.220539
,,,0.001024,32.0,1.0,97.659839
,,,0.001312,41.0,1.0,97.71004
,,,0.001312,41.0,1.0,97.757312
,,,0.001312,41.0,1.0,98.024996
,,,0.001312,41.0,1.0,98.075214
,,,0.001312,41.0,1.0,98.264825
,,,0.001312,41.0,1.0,99.004658
,,,0.001312,41.0,1.0,99.619495
,,,0.001312,41.0,1.0,99.670673
,,,0.001024,32.0,1.0,99.717639
,,,0.001024,32.0,1.0,101.484028
,,,0.001024,32.0,1.0,103.473865
,,,0.001024,32.0,1.0,105.463703
,,,0.001024,32.0,1.0,107.453541
,,,0.001312,41.0,1.0,110.0687
,,,0.001312,41.0,1.0,110.118945
,,,0.001312,41.0,1.0,110.433522
,,,0.001024,32.0,1.0,110.483387
,,,0.001312,41.0,1.0,110.798358
,,,0.001312,41.0,1.0,110.84856
,,,0.001312,41.0,1.0,110.895862
,,,0.001312,41.0,1.0,110.943165
,,,0.001312,41.0,1.0,110.990436
,,,0.001024,32.0,1.0,111.537891
,,,0.001024,32.0,1.0,113.403156
,0.0768,,,,,113.453991
,,,0.001312,41.0,1.0,114.268355
,,,0.001312,41.0,1.0,114.318562
,,,0.001312,41.0,1.0,114.758137
,,,0.001312,41.0,1.0,114.8093
,,,0.001312,41.0,1.0,115.497975
,,,0.001312,41.0,1.0,115.862812
,,,0.001024,32.0,1.0,115.91354
,,,0.001312,41.0,1.0,115.960834
,,,0.001312,41.0,1.0,116.008121
,,,0.001312,41.0,1.0,116.056384
,,,0.001312,41.0,1.0,116.47765
,,,0.001312,41.0,1.0,116.528705
,,,0.001312,41.0,1.0,117.217488
,,,0.001312,41.0,1.0,117.582325
,,,0.001312,41.0,1.0,117.632566
,,,0.001312,41.0,1.0,117.680804
,,,0.001024,32.0,1.0,117.727771
,,,0.001312,41.0,1.0,118.072162
,,,0.001312,41.0,1.0,118.122364
,,,0.001312,41.0,1.0,118.687
,,,0.001312,41.0,1.0,118.737202
,,,0.001312,41.0,1.0,119.051838
,,,0.001312,41.0,1.0,119.102039
,,,0.001696,53.0,1.0,119.917041
0.006784,,,,,,119.917041
,,,0.001024,32.0,1.0,119.966939
,,,0.001312,41.0,1.0,120.014267
,,,0.001312,41.0,1.0,121.531561
,,,0.001312,41.0,1.0,121.581776
,,,0.001312,41.0,1.0,121.629078
,,,0.001696,53.0,1.0,121.677754
0.006784,,,,,,121.677754
,,,0.001312,41.0,1.0,121.725072
,,,0.002048,32.0,2.0,121.774097
,,,0.001024,32.0,1.0,123.396076
,,,0.001312,41.0,1.0,124.636219
,,,0.001312,41.0,1.0,124.68642
,,,0.001312,41.0,1.0,125.251057
,,,0.001312,41.0,1.0,125.302203
,,,0.001024,32.0,1.0,125.615606
,,,0.001312,41.0,1.0,125.666646
0.006784,,,,,,126.816283
,,,0.001696,53.0,1.0,126.856098
0.006784,,,,,,126.856098
,,,0.001024,32.0,1.0,127.470265
,,,0.001312,41.0,1.0,130.460413
,,,0.001024,32.0,1.0,130.510314
,,,0.001312,41.0,1.0,130.557606
,,,0.001312,41.0,1.0,130.604907
,,,0.001024,32.0,1.0,131.449939
,,,0.001024,32.0,1.0,133.439777
,,,0.001312,41.0,1.0,133.92992
,,,0.001312,41.0,1.0,133.980121
,,,0.001312,41.0,1.0,134.669758
,,,0.001312,41.0,1.0,134.719959
,,,0.001312,41.0,1.0,134.767261
,,,0.001312,41.0,1.0,134.814564
,,,0.001312,41.0,1.0,135.534613
,,,0.001312,41.0,1.0,135.584827
,,,0.001024,32.0,1.0,135.631794
,,,0.001312,41.0,1.0,136.899443
,,,0.001312,41.0,1.0,136.949664
,,,0.001312,41.0,1.0,137.51427
,,,0.001024,32.0,1.0,137.564166
,,,0.001312,41.0,1.0,137.611469
,,,0.001696,53.0,1.0,138.379474
0.006784,,,,,,138.379474
,,,0.001312,41.0,1.0,138.743945
,,,0.001312,41.0,1.0,139.233783
,,,0.001312,41.0,1.0,139.284839
,,,0.001024,32.0,1.0,139.473316
,,,0.001312,41.0,1.0,139.524464
,,,0.001312,41.0,1.0,140.338467
,,,0.001312,41.0,1.0,140.703297
,,,0.001312,41.0,1.0,140.753528
,,,0.001312,41.0,1.0,140.801777
,,,0.001312,41.0,1.0,141.693133
,,,0.001312,41.0,1.0,141.743336
,,,0.001024,32.0,1.0,142.057667
,,,0.001312,41.0,1.0,142.107884
,,,0.001312,41.0,1.0,142.156086
,,,0.001312,41.0,1.0,142.547809
,,,0.001312,41.0,1.0,142.59801
,,,0.001312,41.0,1.0,143.787646
,,,0.001312,41.0,1.0,143.837848
,,,0.001024,32.0,1.0,143.884815
,,,0.001312,41.0,1.0,143.932544
,,,0.001312,41.0,1.0,144.652515
,,,0.001312,41.0,1.0,144.702716
,,,0.001312,41.0,1.0,144.750031
,,,0.001312,41.0,1.0,145.267353
,,,0.001312,41.0,1.0,145.317554
,,,0.001024,32.0,1.0,145.631885
,,,0.001312,41.0,1.0,146.247028
,,,0.001312,41.0,1.0,146.298176
,,,0.001312,41.0,1.0,146.736866
,,,0.001312,41.0,1.0,146.788121
,,,0.001312,41.0,1.0,146.835413
,,,0.001312,41.0,1.0,147.226674
,,,0.001312,41.0,1.0,147.277729
,,,0.001312,41.0,1.0,147.325031
,,,0.001024,32.0,1.0,147.591247
,,,0.001312,41.0,1.0,147.641489
,,,0.001312,41.0,1.0,148.581378
,,,0.001312,41.0,1.0,148.946216
,,,0.001312,41.0,1.0,149.811054
,,,0.001024,32.0,1.0,149.860935
,,,0.001312,41.0,1.0,149.909137
,,,0.001312,41.0,1.0,150.300892
,,,0.001312,41.0,1.0,150.351155
,,,0.001856,58.0,1.0,150.666248
,,,0.001312,41.0,1.0,150.716449
,,,0.001312,41.0,1.0,151.405567
,,,0.001856,58.0,1.0,151.456409
,,,0.001312,41.0,1.0,151.503711
,,,0.001024,32.0,1.0,151.551594
,,,0.001856,58.0,1.0,152.020955
,,,0.001312,41.0,1.0,152.510242
,,,0.001856,58.0,1.0,152.561054
,,,0.001024,32.0,1.0,153.499776
,,,0.001312,41.0,1.0,153.550953
,,,0.001856,58.0,1.0,154.240436
,,,0.001312,41.0,1.0,154.604755
,,,0.001312,41.0,1.0,154.655902
,,,0.001312,41.0,1.0,154.703174
,,,0.001312,41.0,1.0,155.219593
,,,0.001312,41.0,1.0,155.269794
,,,0.001312,41.0,1.0,155.317066
,,,0.001024,32.0,1.0,155.584127
,,,0.001856,58.0,1.0,156.199787
,,,0.001312,41.0,1.0,156.250031
,,,0.001312,41.0,1.0,156.689106
,,,0.001312,41.0,1.0,156.739307
,,,0.001312,41.0,1.0,157.553943
,,,0.001312,41.0,1.0,157.604175
,,,0.001024,32.0,1.0,157.651996
,,,0.001312,41.0,1.0,158.668782
,,,0.001312,41.0,1.0,158.718982
,,,0.001312,41.0,1.0,159.158619
,,,0.001312,41.0,1.0,159.20882
,,,0.001024,32.0,1.0,159.648191
,,,0.001024,32.0,1.0,161.513019
,,,0.001024,32.0,1.0,163.502857
,,,0.001024,32.0,1.0,165.492695
,,,0.001312,41.0,1.0,165.543872
,,,0.001312,41.0,1.0,166.482854
,,,0.001312,41.0,1.0,166.847676
,,,0.001312,41.0,1.0,166.898471
,,,0.001312,41.0,1.0,166.94576
,,,0.001312,41.0,1.0,166.99303
,,,0.001312,41.0,1.0,167.587513
,,,0.001312,41.0,1.0,167.637733
,,,0.001024,32.0,1.0,167.684717
,,,0.001312,41.0,1.0,168.95235
,,,0.001312,41.0,1.0,169.002583
,,,0.001312,41.0,1.0,169.442188
,,,0.001312,41.0,1.0,169.492389
,,,0.001312,41.0,1.0,169.540515
,,,0.001024,32.0,1.0,169.587496
,,,0.001312,41.0,1.0,170.057025
,,,0.001312,41.0,1.0,170.671863
,,,0.001312,41.0,1.0,170.722113
,,,0.001312,41.0,1.0,171.286701
,,,0.001312,41.0,1.0,171.33694
,,,0.001024,32.0,1.0,171.526264
,,,0.001312,41.0,1.0,172.01641
,,,0.001312,41.0,1.0,172.256263
,,,0.001024,32.0,1.0,173.495777
,,,0.001312,41.0,1.0,173.546924
,,,0.001312,41.0,1.0,174.235933
,,,0.001312,41.0,1.0,174.287067
,,,0.001312,41.0,1.0,175.725763
,,,0.001312,41.0,1.0,175.776904
,,,0.001024,32.0,1.0,175.823871
,,,0.001312,41.0,1.0,175.871143
,,,0.001312,41.0,1.0,176.715595
,,,0.001312,41.0,1.0,177.080433
,,,0.001312,41.0,1.0,177.130634
,,,0.001312,41.0,1.0,177.178851
,,,0.001024,32.0,1.0,177.444965
,,,0.001312,41.0,1.0,177.495166
,,,0.001312,41.0,1.0,178.185107
,,,0.001312,41.0,1.0,178.235309
,,,0.001312,41.0,1.0,178.92496
,,,0.001312,41.0,1.0,179.539788
,,,0.001312,41.0,1.0,179.590016
,,,0.001024,32.0,1.0,179.636981
,,,0.001312,41.0,1.0,180.154638
,,,0.001312,41.0,1.0,180.204884
,,,0.001312,41.0,1.0,180.644489
,,,0.001312,41.0,1.0,181.009297
,,,0.001312,41.0,1.0,181.624134
,,,0.001312,41.0,1.0,181.98899
,,,0.001024,32.0,1.0,182.039814
,,,0.001312,41.0,1.0,182.087116
,,,0.001312,41.0,1.0,182.978815
,,,0.001312,41.0,1.0,183.468678
,,,0.001312,41.0,1.0,183.518878
,,,0.001024,32.0,1.0,183.565845
,,,0.001312,41.0,1.0,185.458515
,,,0.001312,41.0,1.0,185.508716
,,,0.001024,32.0,1.0,185.556598
,,,0.001312,41.0,1.0,186.198353
,,,0.001312,41.0,1.0,186.248554
,,,0.001312,41.0,1.0,186.813191
,,,0.001312,41.0,1.0,186.863391
,,,0.001312,41.0,1.0,187.303052
,,,0.001024,32.0,1.0,187.417564
,,,0.001312,41.0,1.0,188.407704
,,,0.001312,41.0,1.0,188.457904
,,,0.001312,41.0,1.0,189.397541
,,,0.001024,32.0,1.0,189.447438
,,,0.001312,41.0,1.0,191.637385
,,,0.001312,41.0,1.0,191.687611
,,,0.001024,32.0,1.0,191.734578
,,,0.001312,41.0,1.0,192.377217
,,,0.001312,41.0,1.0,192.428302
,,,0.001312,41.0,1.0,193.117084
,,,0.001312,41.0,1.0,193.481922
,,,0.001024,32.0,1.0,193.532734
,,,0.001024,32.0,1.0,195.471455
,,,0.001312,41.0,1.0,196.711597
,,,0.001312,41.0,1.0,197.576452
,,,0.001312,41.0,1.0,197.626666
,,,0.001024,32.0,1.0,197.674519
,,,0.001312,41.0,1.0,198.066279
,,,0.001312,41.0,1.0,198.431111
,,,0.001312,41.0,1.0,198.481342
,,,0.001312,41.0,1.0,199.295947
,,,0.001312,41.0,1.0,199.34618
,,,0.001024,32.0,1.0,199.66048
,,,0.001312,41.0,1.0,199.710693
,,,0.001312,41.0,1.0,199.757984
