dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.00656,41.0,5.0,148.762335
,,,0.004096,32.0,4.0,148.885108
,,,0.00656,41.0,5.0,151.012365
,,,0.001856,58.0,1.0,151.063178
,,,0.004096,32.0,4.0,151.510138
,,,0.001856,58.0,1.0,151.56098
,,,0.00656,41.0,5.0,152.762397
,,,0.004096,32.0,4.0,152.885168
,,,0.007424,58.0,4.0,155.261543
,,,0.001312,41.0,1.0,155.311773
,,,0.004096,32.0,4.0,155.883825
,,,0.001312,41.0,1.0,155.934027
,,,0.00656,41.0,5.0,156.261083
,,,0.005248,41.0,4.0,156.635108
,,,0.005248,41.0,4.0,157.0091
,,,0.00512,32.0,5.0,157.384588
,,,0.00656,41.0,5.0,158.636848
,,,0.004096,32.0,4.0,160.38462
,,,0.001312,41.0,1.0,160.434851
,,,0.00656,41.0,5.0,160.636878
,,,0.004096,32.0,4.0,162.00965
,,,0.00656,41.0,5.0,162.761907
,,,0.004096,32.0,4.0,163.25968
,,,0.00656,41.0,5.0,164.636939
,,,0.004096,32.0,4.0,164.884719
,,,0.00656,41.0,5.0,167.386969
,,,0.004096,32.0,4.0,168.009741
,,,0.00656,41.0,5.0,168.761999
,,,0.004096,32.0,4.0,168.884772
,,,0.00656,41.0,5.0,169.51203
,,,0.005248,41.0,4.0,170.011083
,,,0.004096,32.0,4.0,170.883887
,,,0.00656,41.0,5.0,172.011145
,,,0.005248,41.0,4.0,172.635138
,,,0.005248,41.0,4.0,173.13413
,,,0.00512,32.0,5.0,173.634589
,,,0.00656,41.0,5.0,174.636816
,,,0.004096,32.0,4.0,174.884588
,,,0.00656,41.0,5.0,176.636847
,,,0.004096,32.0,4.0,176.884619
,,,0.00656,41.0,5.0,178.761877
,,,0.004096,32.0,4.0,178.884649
,,,0.00656,41.0,5.0,180.761908
,,,0.004096,32.0,4.0,180.88468
,,,0.00656,41.0,5.0,182.01194
,,,0.001312,41.0,1.0,182.062171
,,,0.005248,41.0,4.0,183.010932
,,,0.005248,41.0,4.0,183.634925
,,,0.00512,32.0,5.0,184.135352
,,,0.00656,41.0,5.0,185.512609
,,,0.001312,41.0,1.0,185.562811
,,,0.001024,32.0,1.0,185.609777
,,,0.005248,41.0,4.0,186.636634
,,,0.005248,41.0,4.0,187.010657
,,,0.00512,32.0,5.0,187.636084
,,,0.005248,41.0,4.0,188.760382
,,,0.00512,32.0,5.0,189.260809
,,,0.005248,41.0,4.0,189.760107
,,,0.005248,41.0,4.0,190.759101
,,,0.00512,32.0,5.0,191.009588
,,,0.00656,41.0,5.0,191.386817
,,,0.005248,41.0,4.0,193.510809
,,,0.002624,41.0,2.0,193.563987
,,,0.001024,32.0,1.0,193.610937
,,,0.00656,41.0,5.0,195.637771
,,,0.004096,32.0,4.0,196.010549
,,,0.00656,41.0,5.0,196.637794
,,,0.005248,41.0,4.0,197.011802
,,,0.001024,32.0,1.0,197.061729
,,,0.005248,41.0,4.0,197.760778
,,,0.00656,41.0,5.0,198.762731
,,,0.004096,32.0,4.0,198.885505
