time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo
40.258861,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
40.258861,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
40.258861,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
40.258861,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
45.268794,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
45.268794,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
45.268794,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
45.268794,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
45.268794,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
46.447855,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
46.447855,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.447855,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.447855,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.447855,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
46.862882,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
46.862882,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.862882,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.862882,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.862882,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
47.842635,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
47.842635,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
47.842635,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
47.842635,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
47.842635,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
50.251781,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
50.251781,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
50.251781,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
50.251781,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
50.251781,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
51.971325,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
51.971325,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
51.971325,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
51.971325,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
51.971325,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
54.180655,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
54.180655,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
54.180655,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
54.180655,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
54.180655,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
56.140008,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
56.140008,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
56.140008,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
56.140008,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
56.140008,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
57.544908,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
57.544908,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
57.544908,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
57.544908,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
57.544908,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
60.101678,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
60.101678,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
60.101678,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
60.101678,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
60.101678,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
61.358894,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
61.358894,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
61.358894,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
61.358894,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
61.358894,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
66.862563,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
66.862563,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
66.862563,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
66.862563,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
66.862563,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
70.207088,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
70.207088,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
70.207088,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
70.207088,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
70.207088,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
79.37573,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
79.37573,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
79.37573,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
79.37573,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
79.37573,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
86.368711,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
86.368711,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
86.368711,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
86.368711,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
86.368711,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
89.703102,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
89.703102,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
89.703102,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
89.703102,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
89.703102,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.057778,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.057778,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.057778,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.057778,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.057778,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.672586,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.672586,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.672586,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.672586,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
91.672586,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
92.412431,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
92.412431,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
92.412431,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
92.412431,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
92.412431,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
94.006956,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
94.006956,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
94.006956,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
94.006956,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
94.006956,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
95.286815,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
95.286815,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
95.286815,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
95.286815,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
95.286815,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
97.198174,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
97.198174,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
97.198174,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
97.198174,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
97.198174,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
98.103064,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
98.103064,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
98.103064,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
98.103064,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
98.103064,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
99.647365,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
99.647365,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
99.647365,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
99.647365,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
99.647365,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.146809,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.146809,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.146809,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.146809,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.146809,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.92373,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.92373,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.92373,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.92373,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
110.92373,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
111.018304,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
111.018304,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
111.018304,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
111.018304,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
111.018304,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
114.837125,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
114.837125,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
114.837125,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
114.837125,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
114.837125,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
116.035984,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
116.035984,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
116.035984,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
116.035984,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
116.035984,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
117.610185,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
117.610185,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
117.610185,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
117.610185,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
117.610185,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
118.714861,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
118.714861,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
118.714861,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
118.714861,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
118.714861,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
119.129894,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
119.129894,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
119.129894,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
119.129894,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
119.129894,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
121.656939,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
121.656939,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
121.656939,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
121.656939,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
121.656939,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
124.664071,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
124.664071,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
124.664071,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
124.664071,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
124.664071,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
125.330045,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
125.330045,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
125.330045,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
125.330045,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
125.330045,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
136.927304,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
136.927304,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
136.927304,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
136.927304,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
136.927304,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
139.261638,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
139.261638,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
139.261638,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
139.261638,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
139.261638,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
140.366294,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
140.366294,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
140.366294,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
140.366294,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
140.366294,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
141.771221,0.0,0.000352,0.0,0.00176,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
141.771221,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
141.771221,0.0,0.002992,0.0,0.006969599999999999,75.375148,1.213727896476758,1.213727896476758,0.21202958543405726,0.21202958543405726
