time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,time_since_last_recalibration,last_coef_tx,last_coef_rx,tx,rx,ratio route tx,ratio route rx,ratio route recalibration tx,ratio route recalibration rx,error_tx_route,error_rx_route,error_tx_noinfo,error_rx_noinfo
50.791835,0.0,0.000352,0.0,0.00176,0.0,0.00044,0.0,8.8e-05,0.0,50.791835,0.0,0.0,0.8196647765699296,0.1237279715307333,0.002147219266106704,0.002844950867981904,0.000536804816526676,0.000711237716995476,0.9994631951834734,0.9992887622830045,1.0,1.0
50.791835,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0021823999999999997,0.0,0.0008359999999999999,0.0,50.791835,0.0,0.0,0.8196647765699296,0.1237279715307333,0.010650207559889251,0.027027033245828086,0.002662551889972313,0.0067567583114570215,0.9973374481100277,0.9932432416885429,1.0,1.0
50.791835,0.0,0.002992,0.0,0.006969599999999999,0.0,0.003924799999999999,0.0,0.001584,0.0,50.791835,0.0,0.0,0.8196647765699296,0.1237279715307333,0.019153195853671798,0.05120911562367427,0.0047882989634179494,0.012802278905918568,0.9952117010365821,0.9871977210940814,1.0,1.0
50.791835,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0055791999999999994,0.0016543999999999999,0.0016719999999999999,8.8e-05,50.791835,0.0,0.0,0.8196647765699296,0.1237279715307333,0.027226740294233005,0.05405406649165617,0.006806685073558251,0.013513516622914043,0.9931933149264417,0.986486483377086,0.9979816138898597,0.9992887622830045
52.461129,0.0,0.000352,0.0,0.00176,0.0,0.0060192,0.0016543999999999999,0.0017599999999999998,8.8e-05,52.461129,0.0,0.0,0.8300176928247616,0.12959165261841488,0.02900757442658905,0.05432448662977866,0.0072518936066472625,0.013581121657444664,0.9927481063933528,0.9864188783425553,0.9980067894765356,0.9993209439171278
52.461129,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0077616,0.0016543999999999999,0.002508,8.8e-05,52.461129,0.0,0.0,0.8300176928247616,0.12959165261841488,0.03740450386586483,0.07741239344743459,0.009351125966466207,0.019353098361858646,0.9906488740335337,0.9806469016381413,0.9980067894765356,0.9993209439171278
52.461129,0.0,0.002992,0.0,0.006969599999999999,0.0,0.009503999999999999,0.0016543999999999999,0.0032559999999999998,8.8e-05,52.461129,0.0,0.0,0.8300176928247616,0.12959165261841488,0.0458014333051406,0.10050030026509052,0.01145035832628515,0.02512507506627263,0.988549641673715,0.9748749249337273,0.9980067894765356,0.9993209439171278
52.461129,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.011158399999999999,0.0033087999999999998,0.0033439999999999998,0.000176,52.461129,0.0,0.0,0.8300176928247616,0.12959165261841488,0.053774275398998414,0.10321652459657946,0.013443568849749604,0.025804131149144864,0.9865564311502504,0.9741958688508551,0.9960135789530711,0.9986418878342554
54.596106,0.0,0.000352,0.0,0.00176,0.0,0.011598399999999998,0.0033087999999999998,0.0034319999999999997,0.000176,54.596106,0.0,0.0,0.865089,0.135154,0.05362870178675257,0.10157302040635127,0.013407175446688142,0.025393255101587818,0.9865928245533119,0.9746067448984123,0.9961751912230996,0.9986977817896621
54.596106,0.0,0.002992,0.0,0.006969599999999999,0.0,0.013340799999999998,0.0033087999999999998,0.00418,0.000176,54.596106,0.0,0.0,0.865089,0.135154,0.06168521389128748,0.1237107299820945,0.01542130347282187,0.030927682495523624,0.9845786965271781,0.9690723175044764,0.9961751912230996,0.9986977817896621
54.596106,0.0,0.002992,0.0,0.006969599999999999,0.0,0.015083199999999998,0.0033087999999999998,0.004928,0.000176,54.596106,0.0,0.0,0.865089,0.135154,0.06974172599582239,0.14584843955783774,0.017435431498955597,0.036462109889459436,0.9825645685010445,0.9635378901105407,0.9961751912230996,0.9986977817896621
