time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,time_since_last_recalibration,last_coef_tx,last_coef_rx,tx,rx,ratio route tx,ratio route rx,ratio route recalibration tx,ratio route recalibration rx,error_tx_route,error_rx_route,error_tx_noinfo,error_rx_noinfo
21.212022,0.0,0.000352,0.0,0.00176,0.0,0.00044,0.0,8.8e-05,0.0,21.212022,0.0,0.0,0.238269,0.008320000000000001,0.007386609252567476,0.0423076923076923,0.001846652313141869,0.010576923076923076,0.9981533476868582,0.989423076923077,1.0,1.0
21.212022,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0021823999999999997,0.0,0.0008359999999999999,0.0,21.212022,0.0,0.0,0.238269,0.008320000000000001,0.03663758189273467,0.4019230769230768,0.009159395473183668,0.1004807692307692,0.9908406045268163,0.8995192307692308,1.0,1.0
21.212022,0.0,0.002992,0.0,0.006969599999999999,0.0,0.003924799999999999,0.0,0.001584,0.0,21.212022,0.0,0.0,0.238269,0.008320000000000001,0.06588855453290188,0.7615384615384614,0.01647213863322547,0.19038461538461535,0.9835278613667745,0.8096153846153846,1.0,1.0
21.212022,0.0,0.002992,0.0,0.006969599999999999,0.0,0.005667199999999999,0.0,0.002332,0.0,21.212022,0.0,0.0,0.238269,0.008320000000000001,0.09513952717306907,1.121153846153846,0.02378488179326727,0.2802884615384615,0.9762151182067327,0.7197115384615385,1.0,1.0
21.212022,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.007321599999999999,0.0016543999999999999,0.00242,8.8e-05,21.212022,0.0,0.0,0.238269,0.008320000000000001,0.12291317796272279,1.1634615384615383,0.030728294490680697,0.2908653846153846,0.9692717055093193,0.7091346153846154,0.9930565873025866,0.989423076923077
23.735601,0.0,0.000352,0.0,0.00176,0.0,0.0077616,0.0016543999999999999,0.002508,8.8e-05,23.735601,0.0,0.0,0.26769499999999996,0.017052,0.11597676460150545,0.5883180858550315,0.028994191150376363,0.14707952146375788,0.9710058088496237,0.8529204785362421,0.9938198322718018,0.9948393150363593
23.735601,0.0,0.002992,0.0,0.006969599999999999,0.0,0.009503999999999999,0.0016543999999999999,0.0032559999999999998,8.8e-05,23.735601,0.0,0.0,0.26769499999999996,0.017052,0.14201236481816992,0.7637813746188129,0.03550309120454248,0.19094534365470323,0.9644969087954575,0.8090546563452967,0.9938198322718018,0.9948393150363593
23.735601,0.0,0.002992,0.0,0.006969599999999999,0.0,0.011246399999999998,0.0016543999999999999,0.004004,8.8e-05,23.735601,0.0,0.0,0.26769499999999996,0.017052,0.16804796503483443,0.9392446633825943,0.04201199125870861,0.23481116584564857,0.9579880087412914,0.7651888341543513,0.9938198322718018,0.9948393150363593
23.735601,0.0,0.002992,0.0,0.006969599999999999,0.0,0.012988799999999998,0.0016543999999999999,0.004751999999999999,8.8e-05,23.735601,0.0,0.0,0.26769499999999996,0.017052,0.19408356525149892,1.1147079521463756,0.04852089131287473,0.2786769880365939,0.9514791086871252,0.7213230119634061,0.9938198322718018,0.9948393150363593
23.735601,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.014643199999999999,0.0033087999999999998,0.00484,0.000176,23.735601,0.0,0.0,0.26769499999999996,0.017052,0.21880423616429145,1.1353506920009382,0.054701059041072864,0.28383767300023455,0.9452989409589271,0.7161623269997655,0.9876396645436037,0.9896786300727188
25.962403,0.0,0.000352,0.0,0.00176,0.0,0.015083199999999998,0.0033087999999999998,0.004928,0.000176,25.962403,0.0,0.0,0.386527,0.022938,0.15608948404639258,0.8593600139506495,0.039022371011598146,0.21484000348766238,0.9609776289884018,0.7851599965123375,0.9914396665692177,0.9923271427325835
25.962403,0.0,0.002992,0.0,0.006969599999999999,0.0,0.016825599999999996,0.0033087999999999998,0.0056760000000000005,0.000176,25.962403,0.0,0.0,0.386527,0.022938,0.1741208246771894,0.9897985874967304,0.04353020616929735,0.2474496468741826,0.9564697938307026,0.7525503531258174,0.9914396665692177,0.9923271427325835
25.962403,0.0,0.002992,0.0,0.006969599999999999,0.0,0.018567999999999994,0.0033087999999999998,0.006424000000000001,0.000176,25.962403,0.0,0.0,0.386527,0.022938,0.19215216530798618,1.1202371610428112,0.048038041326996545,0.2800592902607028,0.9519619586730035,0.7199407097392972,0.9914396665692177,0.9923271427325835
25.962403,0.0,0.002992,0.0,0.006969599999999999,0.0,0.020310399999999992,0.0033087999999999998,0.007172000000000001,0.000176,25.962403,0.0,0.0,0.386527,0.022938,0.210183505938783,1.250675734588892,0.05254587648469575,0.312668933647223,0.9474541235153042,0.687331066352777,0.9914396665692177,0.9923271427325835
25.962403,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.021964799999999993,0.004963199999999999,0.007260000000000002,0.000264,25.962403,0.0,0.0,0.386527,0.022938,0.22730417280034762,1.2660214491237252,0.056826043200086905,0.3165053622809313,0.943173956799913,0.6834946377190687,0.9871594998538266,0.9884907140988752
28.130777,0.0,0.000352,0.0,0.00176,0.0,0.022404799999999992,0.004963199999999999,0.007348000000000002,0.000264,28.130777,0.0,0.0,0.41624099999999997,0.028411000000000002,0.21530603664703854,1.034528879659287,0.053826509161759635,0.25863221991482177,0.9461734908382403,0.7413677800851781,0.9880761385831766,0.990707824434198
28.130777,0.0,0.002992,0.0,0.006969599999999999,0.0,0.024147199999999994,0.004963199999999999,0.008096000000000003,0.000264,28.130777,0.0,0.0,0.41624099999999997,0.028411000000000002,0.23205018246640763,1.1398402027383763,0.05801254561660191,0.28496005068459407,0.9419874543833981,0.7150399493154059,0.9880761385831766,0.990707824434198
28.130777,0.0,0.002992,0.0,0.006969599999999999,0.0,0.025889599999999992,0.004963199999999999,0.008844000000000003,0.000264,28.130777,0.0,0.0,0.41624099999999997,0.028411000000000002,0.2487943282857767,1.2451515258174655,0.06219858207144417,0.31128788145436637,0.9378014179285558,0.6887121185456337,0.9880761385831766,0.990707824434198
28.130777,0.0,0.002992,0.0,0.006969599999999999,0.0,0.02763199999999999,0.004963199999999999,0.009592000000000003,0.000264,28.130777,0.0,0.0,0.41624099999999997,0.028411000000000002,0.26553847410514575,1.3504628488965544,0.06638461852628644,0.3376157122241386,0.9336153814737136,0.6623842877758613,0.9880761385831766,0.990707824434198
28.130777,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.02928639999999999,0.0066175999999999995,0.009680000000000003,0.000352,28.130777,0.0,0.0,0.41624099999999997,0.028411000000000002,0.2814369559942436,1.3628524163176237,0.0703592389985609,0.3407131040794059,0.9296407610014391,0.659286895920594,0.9841015181109021,0.9876104325789307
31.154246,0.0,0.000352,0.0,0.00176,0.0,0.02972639999999999,0.0066175999999999995,0.009768000000000002,0.000352,31.154246,0.0,0.0,0.47761899999999996,0.066951,0.2489549201350867,0.5835909844513153,0.06223873003377167,0.14589774611282882,0.9377612699662283,0.8541022538871712,0.9861446048000603,0.9947424235635016
31.154246,0.0,0.002992,0.0,0.006969599999999999,0.0,0.03146879999999999,0.0066175999999999995,0.010516000000000003,0.000352,31.154246,0.0,0.0,0.47761899999999996,0.066951,0.26354730444140617,0.6282803841615512,0.06588682611035154,0.1570700960403878,0.9341131738896484,0.8429299039596122,0.9861446048000603,0.9947424235635016
31.154246,0.0,0.002992,0.0,0.006969599999999999,0.0,0.03321119999999999,0.0066175999999999995,0.011264000000000003,0.000352,31.154246,0.0,0.0,0.47761899999999996,0.066951,0.27813968874772566,0.6729697838717871,0.06953492218693141,0.16824244596794677,0.9304650778130685,0.8317575540320532,0.9861446048000603,0.9947424235635016
31.154246,0.0,0.002992,0.0,0.006969599999999999,0.0,0.03495359999999999,0.0066175999999999995,0.012012000000000004,0.000352,31.154246,0.0,0.0,0.47761899999999996,0.066951,0.2927320730540451,0.717659183582023,0.07318301826351127,0.17941479589550574,0.9268169817364887,0.8205852041044943,0.9861446048000603,0.9947424235635016
31.154246,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.03660799999999999,0.008272,0.012100000000000003,0.00043999999999999996,31.154246,0.0,0.0,0.47761899999999996,0.066951,0.3065874682539848,0.7229167600185212,0.0766468670634962,0.1807291900046303,0.9233531329365038,0.8192708099953697,0.9826807560000753,0.9934280294543771
32.444802,0.0,0.000352,0.0,0.00176,0.0,0.03704799999999999,0.008272,0.012188000000000003,0.00043999999999999996,32.444802,0.0,0.0,0.4812763581663125,0.06710299286803723,0.3079145640243353,0.7265249717829168,0.07697864100608383,0.1816312429457292,0.9230213589939162,0.8183687570542708,0.9828123699416345,0.9934429154171217
32.444802,0.0,0.002992,0.0,0.006969599999999999,0.0,0.03879039999999999,0.008272,0.012936000000000003,0.00043999999999999996,32.444802,0.0,0.0,0.4812763581663125,0.06710299286803723,0.32239605658414966,0.7711131469464892,0.08059901414603741,0.1927782867366223,0.9194009858539626,0.8072217132633777,0.9828123699416345,0.9934429154171217
32.444802,0.0,0.002992,0.0,0.006969599999999999,0.0,0.04053279999999999,0.008272,0.013684000000000003,0.00043999999999999996,32.444802,0.0,0.0,0.4812763581663125,0.06710299286803723,0.336877549143964,0.8157013221100619,0.084219387285991,0.20392533052751546,0.915780612714009,0.7960746694724846,0.9828123699416345,0.9934429154171217
32.444802,0.0,0.002992,0.0,0.006969599999999999,0.0,0.042275199999999985,0.008272,0.014432000000000004,0.00043999999999999996,32.444802,0.0,0.0,0.4812763581663125,0.06710299286803723,0.35135904170377835,0.8602894972736344,0.08783976042594459,0.2150723743184086,0.9121602395740553,0.7849276256815915,0.9828123699416345,0.9934429154171217
32.444802,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.043929599999999985,0.0099264,0.014520000000000003,0.0005279999999999999,32.444802,0.0,0.0,0.4812763581663125,0.06710299286803723,0.36510914575047076,0.865535164939937,0.09127728643761769,0.21638379123498425,0.9087227135623823,0.7836162087650157,0.9793748439299613,0.992131498500546
36.705364,0.0,0.000352,0.0,0.00176,0.0,0.04436959999999999,0.0099264,0.014608000000000003,0.0005279999999999999,36.705364,0.0,0.0,0.6028168945764125,0.075651,0.2944151061404981,0.7723889968407558,0.07360377653512452,0.19309724921018895,0.9263962234648755,0.8069027507898111,0.9835333082245894,0.9930205813538486
36.705364,0.0,0.002992,0.0,0.006969599999999999,0.0,0.046111999999999986,0.0099264,0.015356000000000003,0.0005279999999999999,36.705364,0.0,0.0,0.6028168945764125,0.075651,0.3059768258977013,0.8119390358356138,0.07649420647442533,0.20298475895890344,0.9235057935255747,0.7970152410410966,0.9835333082245894,0.9930205813538486
36.705364,0.0,0.002992,0.0,0.006969599999999999,0.0,0.047854399999999984,0.0099264,0.016104000000000004,0.0005279999999999999,36.705364,0.0,0.0,0.6028168945764125,0.075651,0.3175385456549045,0.8514890748304718,0.07938463641372613,0.21287226870761794,0.9206153635862739,0.787127731292382,0.9835333082245894,0.9930205813538486
36.705364,0.0,0.002992,0.0,0.006969599999999999,0.0,0.04959679999999998,0.0099264,0.016852000000000002,0.0005279999999999999,36.705364,0.0,0.0,0.6028168945764125,0.075651,0.32910026541210774,0.8910391138253296,0.08227506635302693,0.2227597784563324,0.917724933646973,0.7772402215436676,0.9835333082245894,0.9930205813538486
36.705364,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.05125119999999998,0.0115808,0.016940000000000004,0.0006159999999999999,36.705364,0.0,0.0,0.6028168945764125,0.075651,0.34007805992904816,0.8956920595894307,0.08501951498226204,0.22392301489735766,0.914980485017738,0.7760769851026423,0.9807888595953543,0.9918573449128233
37.589542,0.0,0.000352,0.0,0.00176,0.0,0.051691199999999986,0.0115808,0.017028000000000005,0.0006159999999999999,37.589542,0.0,0.0,0.632594,0.07789,0.32685229388833903,0.8744639876749264,0.08171307347208476,0.2186159969187316,0.9182869265279153,0.7813840030812684,0.981693155483612,0.9920914109641802
37.589542,0.0,0.002992,0.0,0.006969599999999999,0.0,0.053433599999999984,0.0115808,0.017776000000000004,0.0006159999999999999,37.589542,0.0,0.0,0.632594,0.07789,0.337869786940755,0.9128771344203366,0.08446744673518874,0.22821928360508414,0.9155325532648113,0.7717807163949159,0.981693155483612,0.9920914109641802
37.589542,0.0,0.002992,0.0,0.006969599999999999,0.0,0.05517599999999998,0.0115808,0.018524000000000002,0.0006159999999999999,37.589542,0.0,0.0,0.632594,0.07789,0.3488872799931709,0.9512902811657467,0.08722181999829272,0.23782257029143666,0.9127781800017073,0.7621774297085634,0.981693155483612,0.9920914109641802
37.589542,0.0,0.002992,0.0,0.006969599999999999,0.0,0.05691839999999998,0.0115808,0.019272,0.0006159999999999999,37.589542,0.0,0.0,0.632594,0.07789,0.35990477304558677,0.9897034279111568,0.08997619326139669,0.2474258569777892,0.9100238067386034,0.7525741430222108,0.981693155483612,0.9920914109641802
37.589542,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.05857279999999998,0.0132352,0.019360000000000002,0.0007039999999999999,37.589542,0.0,0.0,0.632594,0.07789,0.3703658270549514,0.994222621645911,0.09259145676373785,0.24855565541147775,0.9074085432362622,0.7514443445885223,0.9790778919812707,0.9909616125304918
40.258861,0.0,0.000352,0.0,0.00176,0.0,0.05901279999999998,0.0132352,0.019448000000000003,0.0007039999999999999,40.258861,0.0,0.0,0.651622,0.080448,0.3622517349015225,0.9669848846459826,0.09056293372538063,0.24174622116149566,0.9094370662746194,0.7582537788385043,0.979688838007311,0.9912490055688147
40.258861,0.0,0.002992,0.0,0.006969599999999999,0.0,0.06075519999999998,0.0132352,0.020196000000000002,0.0007039999999999999,40.258861,0.0,0.0,0.651622,0.080448,0.372947506376396,1.0041766109785204,0.093236876594099,0.2510441527446301,0.9067631234059009,0.7489558472553699,0.979688838007311,0.9912490055688147
40.258861,0.0,0.002992,0.0,0.006969599999999999,0.0,0.06249759999999998,0.0132352,0.020944,0.0007039999999999999,40.258861,0.0,0.0,0.651622,0.080448,0.38364327785126945,1.041368337311058,0.09591081946281736,0.2603420843277645,0.9040891805371827,0.7396579156722355,0.979688838007311,0.9912490055688147
40.258861,0.0,0.002992,0.0,0.006969599999999999,0.0,0.06423999999999998,0.0132352,0.021692,0.0007039999999999999,40.258861,0.0,0.0,0.651622,0.080448,0.3943390493261429,1.0785600636435957,0.09858476233153572,0.2696400159108989,0.9014152376684643,0.730359984089101,0.979688838007311,0.9912490055688147
40.258861,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.06589439999999998,0.014889600000000001,0.02178,0.0007919999999999998,40.258861,0.0,0.0,0.651622,0.080448,0.40449463032248745,1.0829355608591884,0.10112365758062186,0.2707338902147971,0.8988763424193781,0.7292661097852029,0.977149942758225,0.9901551312649165
45.268794,0.0,0.000352,0.0,0.00176,0.0,0.06633439999999997,0.014889600000000001,0.021868000000000002,0.0007919999999999998,45.268794,0.0,0.0,0.72947,0.09135599999999999,0.3637402497703811,0.9574850037217043,0.09093506244259528,0.23937125093042608,0.9090649375574047,0.760628749069574,0.9795884683400278,0.9913306186785761
45.268794,0.0,0.002992,0.0,0.006969599999999999,0.0,0.06807679999999998,0.014889600000000001,0.022616,0.0007919999999999998,45.268794,0.0,0.0,0.72947,0.09135599999999999,0.3732945837388788,0.9902359998248611,0.0933236459347197,0.24755899995621528,0.9066763540652804,0.7524410000437848,0.9795884683400278,0.9913306186785761
45.268794,0.0,0.002992,0.0,0.006969599999999999,0.0,0.06981919999999998,0.014889600000000001,0.023364,0.0007919999999999998,45.268794,0.0,0.0,0.72947,0.09135599999999999,0.3828489177073765,1.022986995928018,0.09571222942684413,0.2557467489820045,0.9042877705731559,0.7442532510179956,0.9795884683400278,0.9913306186785761
