time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo
29.046184,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
29.046184,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
29.046184,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
32.130172,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
32.130172,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
32.130172,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
36.609907,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
36.609907,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
36.609907,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
36.800002,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
36.800002,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
36.800002,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
37.049451,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
37.049451,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
37.049451,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
39.820448,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
39.820448,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
39.820448,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
45.682832,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
45.682832,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
45.682832,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
46.812692,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
46.812692,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
46.812692,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
47.352819,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
47.352819,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
47.352819,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
49.147092,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
49.147092,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
49.147092,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
51.156662,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
51.156662,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
51.156662,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
53.20094,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
53.20094,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
53.20094,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
55.160291,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
55.160291,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
55.160291,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
57.494682,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
57.494682,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
57.494682,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
59.214166,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
59.214166,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
59.214166,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
61.308709,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
61.308709,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
61.308709,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
63.069494,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
63.069494,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
63.069494,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
67.842234,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
67.842234,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
67.842234,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
70.716387,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
70.716387,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
70.716387,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
71.111989,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
71.111989,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
71.111989,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
71.254696,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
71.254696,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
71.254696,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
73.582424,0.0,0.000352,0.0,0.00176,0.0,0.0,0.0,0.0,0.0
73.582424,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0,0.0,0.0,0.0
73.582424,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0,0.0,0.0,0.0
78.960155,0.0,0.000352,0.0,0.00176,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
78.960155,0.0,0.002992,0.0,0.006969599999999999,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
78.960155,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
79.864803,0.0,0.000352,0.0,0.00176,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
79.864803,0.0,0.002992,0.0,0.006969599999999999,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
79.864803,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
85.804664,0.0,0.000352,0.0,0.00176,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
85.804664,0.0,0.002992,0.0,0.006969599999999999,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
85.804664,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
87.523623,0.0,0.000352,0.0,0.00176,75.462367,1.5685209999999998,1.5685209999999998,0.290626,0.290626
