time,tx,rx
11.29334,0.00176,0.000352
13.398016,0.00176,0.000352
16.752711,0.00176,0.000352
17.492505,0.00176,0.000352
19.526088,0.00176,0.000352
21.212022,0.00176,0.000352
21.576872,0.00176,0.000352
23.735601,0.00176,0.000352
23.779444,0.00176,0.000352
24.171435,0.00176,0.000352
25.911283,0.00176,0.000352
25.962403,0.00176,0.000352
26.276113,0.00176,0.000352
27.390912,0.00176,0.000352
28.130777,0.00176,0.000352
28.181819,0.00176,0.000352
29.046184,0.00176,0.000352
29.235462,0.00176,0.000352
31.154246,0.00176,0.000352
32.079966,0.00176,0.000352
32.130172,0.00176,0.000352
32.444802,0.00176,0.000352
32.495003,0.00176,0.000352
36.559661,0.00176,0.000352
36.609907,0.00176,0.000352
36.657207,0.00176,0.000352
36.705364,0.00176,0.000352
36.752651,0.00176,0.000352
36.800002,0.00176,0.000352
36.847234,0.00176,0.000352
37.049451,0.00176,0.000352
37.539317,0.00176,0.000352
37.589542,0.00176,0.000352
38.154144,0.00176,0.000352
39.820448,0.00176,0.000352
40.258861,0.00176,0.000352
40.309917,0.00176,0.000352
40.873689,0.00176,0.000352
41.363487,0.00176,0.000352
43.228344,0.00176,0.000352
45.268794,0.00176,0.000352
45.583019,0.00176,0.000352
45.682832,0.00176,0.000352
45.729135,0.00176,0.000352
46.447855,0.00176,0.000352
46.498055,0.00176,0.000352
46.812692,0.00176,0.000352
46.862882,0.00176,0.000352
47.302602,0.00176,0.000352
47.352819,0.00176,0.000352
47.792431,0.00176,0.000352
47.842635,0.00176,0.000352
48.28226,0.00176,0.000352
49.147092,0.00176,0.000352
49.261914,0.00176,0.000352
50.251781,0.00176,0.000352
50.741628,0.00176,0.000352
50.791835,0.00176,0.000352
51.156662,0.00176,0.000352
51.971325,0.00176,0.000352
52.02149,0.00176,0.000352
52.461129,0.00176,0.000352
52.511339,0.00176,0.000352
53.20094,0.00176,0.000352
53.565808,0.00176,0.000352
53.615656,0.00176,0.000352
54.180655,0.00176,0.000352
54.230839,0.00176,0.000352
54.596106,0.00176,0.000352
55.160291,0.00176,0.000352
55.649862,0.00176,0.000352
55.701021,0.00176,0.000352
56.140008,0.00176,0.000352
56.191146,0.00176,0.000352
56.379814,0.00176,0.000352
57.494682,0.00176,0.000352
57.544908,0.00176,0.000352
57.591842,0.00176,0.000352
57.73449,0.00176,0.000352
58.599344,0.00176,0.000352
58.649545,0.00176,0.000352
59.214166,0.00176,0.000352
59.953718,0.00176,0.000352
60.003937,0.00176,0.000352
60.101678,0.00176,0.000352
60.693862,0.00176,0.000352
60.744069,0.00176,0.000352
61.308709,0.00176,0.000352
61.358894,0.00176,0.000352
61.548203,0.00176,0.000352
61.91337,0.00176,0.000352
61.963576,0.00176,0.000352
62.153195,0.00176,0.000352
63.069494,0.00176,0.000352
63.507589,0.00176,0.000352
65.497397,0.00176,0.000352
66.862563,0.00176,0.000352
66.912789,0.00176,0.000352
67.477395,0.00176,0.000352
67.527259,0.00176,0.000352
67.842234,0.00176,0.000352
67.892426,0.00176,0.000352
70.207088,0.00176,0.000352
70.257292,0.00176,0.000352
70.571916,0.00176,0.000352
70.62213,0.00176,0.000352
70.669095,0.00176,0.000352
70.716387,0.00176,0.000352
71.061745,0.00176,0.000352
71.111989,0.00176,0.000352
71.15928,0.00176,0.000352
71.207424,0.00176,0.000352
71.254696,0.00176,0.000352
71.426644,0.00176,0.000352
71.476499,0.00176,0.000352
71.916461,0.00176,0.000352
73.531327,0.00176,0.000352
73.582424,0.00176,0.000352
73.629354,0.00176,0.000352
73.771132,0.00176,0.000352
75.386084,0.00176,0.000352
75.419548,0.84021376789693425,0.42663529728760602
75.500551,0.00176,0.000352
77.605208,0.00176,0.000352
77.655416,0.00176,0.000352
78.271074,0.00176,0.000352
78.960155,0.00176,0.000352
79.37573,0.00176,0.000352
79.814579,0.00176,0.000352
79.864803,0.00176,0.000352
79.912093,0.00176,0.000352
81.304683,0.00176,0.000352
81.419211,0.00176,0.000352
83.659388,0.00176,0.000352
83.710105,0.00176,0.000352
84.700762,0.00176,0.000352
85.514074,0.00176,0.000352
85.753585,0.00176,0.000352
85.804664,0.00176,0.000352
85.851915,0.00176,0.000352
86.368711,0.00176,0.000352
86.909302,0.00176,0.000352
87.473407,0.00176,0.000352
87.523623,0.00176,0.000352
87.571505,0.00176,0.000352
88.088236,0.00176,0.000352
88.138439,0.00176,0.000352
89.703102,0.00176,0.000352
89.753285,0.00176,0.000352
89.800699,0.00176,0.000352
89.847988,0.00176,0.000352
90.317888,0.00176,0.000352
91.057778,0.00176,0.000352
91.107983,0.00176,0.000352
91.155278,0.00176,0.000352
91.203379,0.00176,0.000352
91.672586,0.00176,0.000352
91.722812,0.00176,0.000352
91.769726,0.00176,0.000352
92.412431,0.00176,0.000352
92.46351,0.00176,0.000352
93.277263,0.00176,0.000352
93.328377,0.00176,0.000352
93.516819,0.00176,0.000352
93.567813,0.00176,0.000352
94.006956,0.00176,0.000352
94.05807,0.00176,0.000352
94.496783,0.00176,0.000352
94.54699,0.00176,0.000352
95.236612,0.00176,0.000352
95.286815,0.00176,0.000352
95.478086,0.00176,0.000352
95.528272,0.00176,0.000352
96.218468,0.00176,0.000352
96.708334,0.00176,0.000352
96.758506,0.00176,0.000352
97.198174,0.00176,0.000352
97.248379,0.00176,0.000352
97.687695,0.00176,0.000352
97.737919,0.00176,0.000352
97.785176,0.00176,0.000352
98.052859,0.00176,0.000352
98.103064,0.00176,0.000352
98.292645,0.00176,0.000352
99.032496,0.00176,0.000352
99.647365,0.00176,0.000352
99.698541,0.00176,0.000352
99.745459,0.00176,0.000352
101.511893,0.00176,0.000352
103.501705,0.00176,0.000352
105.491531,0.00176,0.000352
107.48137,0.00176,0.000352
110.096562,0.00176,0.000352
110.146809,0.00176,0.000352
110.46139,0.00176,0.000352
110.511259,0.00176,0.000352
110.826216,0.00176,0.000352
110.876435,0.00176,0.000352
110.92373,0.00176,0.000352
110.971018,0.00176,0.000352
111.018304,0.00176,0.000352
111.565732,0.00176,0.000352
113.430985,0.00176,0.000352
114.296177,0.00176,0.000352
114.346424,0.00176,0.000352
114.785987,0.00176,0.000352
114.837125,0.00176,0.000352
115.525834,0.00176,0.000352
115.890664,0.00176,0.000352
115.941389,0.00176,0.000352
115.988714,0.00176,0.000352
116.035984,0.00176,0.000352
116.084245,0.00176,0.000352
116.505506,0.00176,0.000352
116.556541,0.00176,0.000352
117.245356,0.00176,0.000352
117.610185,0.00176,0.000352
117.660433,0.00176,0.000352
117.708692,0.00176,0.000352
117.755634,0.00176,0.000352
118.100032,0.00176,0.000352
118.150216,0.00176,0.000352
118.714861,0.00176,0.000352
118.765065,0.00176,0.000352
119.07969,0.00176,0.000352
119.129894,0.00176,0.000352
119.994777,0.00176,0.000352
120.042112,0.00176,0.000352
121.559422,0.00176,0.000352
121.609659,0.00176,0.000352
121.656939,0.00176,0.000352
121.754734,0.00176,0.000352
121.801946,0.00176,0.000352
123.423931,0.00176,0.000352
124.664071,0.00176,0.000352
124.714278,0.00176,0.000352
125.278925,0.00176,0.000352
125.330045,0.00176,0.000352
125.643475,0.00176,0.000352
125.694495,0.00176,0.000352
127.498094,0.00176,0.000352
130.488259,0.00176,0.000352
130.538168,0.00176,0.000352
130.585497,0.00176,0.000352
130.63273,0.00176,0.000352
131.477808,0.00176,0.000352
133.467613,0.00176,0.000352
133.957783,0.00176,0.000352
134.007986,0.00176,0.000352
134.697611,0.00176,0.000352
134.747825,0.00176,0.000352
134.795147,0.00176,0.000352
134.842412,0.00176,0.000352
135.562476,0.00176,0.000352
135.612702,0.00176,0.000352
135.659632,0.00176,0.000352
136.927304,0.00176,0.000352
136.977511,0.00176,0.000352
137.542155,0.00176,0.000352
137.592022,0.00176,0.000352
137.639311,0.00176,0.000352
138.771771,0.00176,0.000352
139.261638,0.00176,0.000352
139.312677,0.00176,0.000352
139.501226,0.00176,0.000352
139.552303,0.00176,0.000352
140.366294,0.00176,0.000352
140.731158,0.00176,0.000352
140.781398,0.00176,0.000352
140.829648,0.00176,0.000352
141.720987,0.00176,0.000352
141.771221,0.00176,0.000352
142.085539,0.00176,0.000352
142.135767,0.00176,0.000352
142.183925,0.00176,0.000352
142.575683,0.00176,0.000352
142.625869,0.00176,0.000352
143.81553,0.00176,0.000352
143.86571,0.00176,0.000352
143.912673,0.00176,0.000352
143.960378,0.00176,0.000352
144.680378,0.00176,0.000352
144.730587,0.00176,0.000352
144.777875,0.00176,0.000352
145.295205,0.00176,0.000352
145.345412,0.00176,0.000352
145.659724,0.00176,0.000352
146.274903,0.00176,0.000352
146.326039,0.00176,0.000352
146.76473,0.00176,0.000352
146.816009,0.00176,0.000352
146.863257,0.00176,0.000352
147.254558,0.00176,0.000352
147.305636,0.00176,0.000352
147.352886,0.00176,0.000352
147.619107,0.00176,0.000352
147.669349,0.00176,0.000352
148.60921,0.00176,0.000352
148.974041,0.00176,0.000352
149.838926,0.00176,0.000352
149.888797,0.00176,0.000352
149.93698,0.00176,0.000352
150.328757,0.00176,0.000352
150.378963,0.00176,0.000352
150.392358,1.4067459999999998,1.023852
150.744309,0.00176,0.000352
151.433431,0.00176,0.000352
151.531577,0.00176,0.000352
151.579425,0.00176,0.000352
152.538095,0.00176,0.000352
153.527639,0.00176,0.000352
153.578793,0.00176,0.000352
154.632612,0.00176,0.000352
154.683789,0.00176,0.000352
