time,tx,rx
53.615656,0.00176,0.000352
55.649862,0.00176,0.000352
57.591842,0.00176,0.000352
59.953718,0.00176,0.000352
61.548203,0.00176,0.000352
63.507589,0.00176,0.000352
65.497397,0.00176,0.000352
67.527259,0.00176,0.000352
70.669095,0.00176,0.000352
71.476499,0.00176,0.000352
73.629354,0.00176,0.000352
75.419548,0.84021376789693425,0.42663529728760602
75.500551,0.00176,0.000352
77.605208,0.00176,0.000352
79.814579,0.00176,0.000352
81.419211,0.00176,0.000352
83.710105,0.00176,0.000352
85.753585,0.00176,0.000352
87.571505,0.00176,0.000352
89.800699,0.00176,0.000352
91.769726,0.00176,0.000352
93.516819,0.00176,0.000352
95.478086,0.00176,0.000352
97.687695,0.00176,0.000352
99.745459,0.00176,0.000352
101.511893,0.00176,0.000352
103.501705,0.00176,0.000352
105.491531,0.00176,0.000352
107.48137,0.00176,0.000352
110.511259,0.00176,0.000352
111.565732,0.00176,0.000352
113.430985,0.00176,0.000352
115.941389,0.00176,0.000352
117.755634,0.00176,0.000352
119.994777,0.00176,0.000352
121.801946,0.00176,0.000352
123.423931,0.00176,0.000352
125.643475,0.00176,0.000352
127.498094,0.00176,0.000352
130.538168,0.00176,0.000352
131.477808,0.00176,0.000352
133.467613,0.00176,0.000352
135.659632,0.00176,0.000352
137.592022,0.00176,0.000352
139.501226,0.00176,0.000352
142.085539,0.00176,0.000352
143.912673,0.00176,0.000352
145.659724,0.00176,0.000352
147.619107,0.00176,0.000352
149.888797,0.00176,0.000352
150.392358,1.4067459999999998,1.023852
151.579425,0.00176,0.000352
153.527639,0.00176,0.000352
155.611955,0.00176,0.000352
157.679821,0.00176,0.000352
159.676013,0.00176,0.000352
161.540866,0.00176,0.000352
163.53069,0.00176,0.000352
165.520557,0.00176,0.000352
167.712541,0.00176,0.000352
169.615318,0.00176,0.000352
171.554109,0.00176,0.000352
173.523654,0.00176,0.000352
175.851737,0.00176,0.000352
177.472821,0.00176,0.000352
179.664831,0.00176,0.000352
182.067674,0.00176,0.000352
183.593686,0.00176,0.000352
185.584411,0.00176,0.000352
187.445389,0.00176,0.000352
189.475289,0.00176,0.000352
191.762405,0.00176,0.000352
193.560555,0.00176,0.000352
195.499283,0.00176,0.000352
197.702345,0.00176,0.000352
199.688336,0.00176,0.000352
