bin_start,strobes
0.0,4.571428571428571
25.0,2.888888888888889
50.0,3.1538461538461537
75.0,4.454545454545454
100.0,4.076923076923077
125.0,3.909090909090909
150.0,4.230769230769231
175.0,3.888888888888889
