mote_id,monitored_time,tx_time,rx_time,on_time,int_time
21,1.1351,0.0,0.0,0.000797,0.0
1,1.302147,0.0,0.072835,0.552929,0.0
2,1.301976,0.0,0.0,0.004788,0.0
3,1.302531,0.073219,0.0,0.102984,0.0
4,1.301893,0.0,0.0,0.000798,0.0
5,1.225101,0.0,0.0,0.004788,0.0
6,1.301976,0.0,0.0,0.003192,0.0
7,1.302527,0.004415,0.0,0.013616,0.0
8,1.302147,0.0,0.007475,0.018925,0.002184
9,1.302147,0.0,0.002207,0.005377,0.001596
10,1.301893,0.0,0.0,0.000797,0.0
11,1.302442,0.072834,0.0,0.102047,0.0
12,1.247131,0.0,0.0,0.004792,0.0
13,1.229743,0.0,0.0,0.003991,0.0
14,1.208019,0.0,0.0,0.004792,0.0
15,1.301976,0.0,0.0,0.000798,0.0
16,1.194192,0.0,0.0,0.001595,0.0
17,1.243067,0.0,0.0,0.002395,0.0
18,1.085792,0.0,0.0,0.000797,0.0
19,1.301893,0.0,0.002206,0.007253,0.00186
20,1.261959,0.0,0.0,0.00479,0.0
21,1.1351,0.0,0.0,0.000797,0.0
1,1.398881,0.0,0.099321,0.649663,0.0
2,1.399562,0.0,6.3e-05,0.006364,0.000577
3,1.399535,0.086078,0.0,0.119142,0.0
4,1.376759,0.0,0.0,0.001596,0.0
5,1.400704,0.015066,0.0,0.027415,0.0
6,1.40027,0.0,0.00183,0.00903,0.002889
7,1.400714,0.069575,0.0,0.098042,0.0
8,1.400718,0.04312,0.007475,0.077174,0.002184
9,1.399535,0.0,0.002207,0.005377,0.001596
10,1.321851,0.0,0.002206,0.00623,0.001652
11,1.321927,0.086075,0.0,0.11916,0.0
12,1.398881,0.0,0.000115,0.006359,7.9e-05
13,1.398881,0.0,0.0,0.00479,0.0
14,1.400346,0.026484,0.0,0.04213,0.0
15,1.399562,0.0,0.0,0.000798,0.0
16,1.399535,0.0,0.0,0.002394,0.0
17,1.368067,0.0,0.0,0.003194,0.0
18,1.335793,0.0,0.0,0.001596,0.0
19,1.326615,0.0,0.002206,0.008052,0.00186
20,1.386959,0.0,0.0,0.005589,0.0
21,1.385101,0.0,0.0,0.001596,0.0
1,1.502,0.0,0.167743,0.752782,0.0
2,1.471402,0.0,6.3e-05,0.007162,0.000577
3,1.464943,0.086078,0.002207,0.12521,0.00186
4,1.501759,0.0,0.0,0.002394,0.0
5,1.502128,0.081793,0.0,0.114134,0.0
6,1.490084,0.0,0.004037,0.014775,0.004821
7,1.42513,0.08608,0.0,0.119141,0.0
8,1.465018,0.086079,0.007475,0.132463,0.002184
9,1.464943,0.0,0.002207,0.005377,0.001596
10,1.433265,0.0,0.002206,0.007027,0.001652
11,1.414785,0.086075,0.0,0.119958,0.0
12,1.502,0.0,0.000241,0.01253,0.004084
13,1.502,0.0,0.006828,0.01802,0.001577
14,1.49016,0.086075,0.0,0.11916,0.0
15,1.477419,0.0,0.0,0.001597,0.0
16,1.464943,0.0,0.002207,0.008364,0.002167
17,1.493066,0.0,0.0,0.003991,0.0
18,1.460793,0.0,0.0,0.002395,0.0
19,1.451615,0.0,0.002206,0.00885,0.00186
20,1.502156,0.057643,0.0,0.082888,0.0
21,1.385101,0.0,0.0,0.001596,0.0
1,1.507534,0.0,0.172158,0.758316,0.0
2,1.596402,0.0,6.3e-05,0.00796,0.000577
3,1.538586,0.086078,0.002207,0.126008,0.00186
4,1.501759,0.0,0.0,0.002394,0.0
5,1.605366,0.08608,0.002207,0.125113,0.002163
6,1.606899,0.0,0.004037,0.015174,0.004821
7,1.517622,0.08608,0.0,0.119939,0.0
