time,energy,estimation,difference
0.0,0.0,0.0,0.0
0.0,1.05478961989e-07,0.0,1.0
0.0,1.05478961989e-07,1.054789619885171e-07,0.0
0.0,1.05478961989e-07,1.054789619885171e-07,0.0
0.0,1.05478961989e-07,1.054789619885171e-07,0.0
0.0,1.05478961989e-07,1.054789619885171e-07,0.0
0.474747,1.7851486563e-07,1.054789619885171e-07,0.40913065353654515
0.474747,1.7851486563e-07,1.7851486562950503e-07,0.0
0.474747,1.7851486563e-07,1.7851486562950503e-07,0.0
0.7354,2.18685387411e-07,1.7851486562950503e-07,0.18369092812683779
0.7354,2.18685387411e-07,2.1868538741076567e-07,0.0
0.7354,2.18685387411e-07,2.1868538741076567e-07,0.0
0.7354,2.18685387411e-07,2.1868538741076567e-07,0.0
0.7354,2.18685387411e-07,2.1868538741076567e-07,0.0
2.235433,4.50835839126e-07,2.1868538741076567e-07,0.51493344487717974
2.235433,4.50835839126e-07,4.5083583912602243e-07,0.0
2.235433,4.50835839126e-07,4.5083583912602243e-07,0.0
4.235433,7.62905090821e-07,4.5083583912602243e-07,0.40905383310393739
6.235434,1.07781852025e-06,7.6290509082076304e-07,0.29217667308079248
6.558113,1.12888840299e-06,1.0778185202532081e-06,0.045239088829428294
6.56279,1.12962915433e-06,1.1392104029948013e-06,0.0084817646822643016
6.56279,1.12962915433e-06,1.1695212029948015e-06,0.035314287447658001
6.56279,1.12962915433e-06,1.1495324029948014e-06,0.017619276723661932
6.56279,1.12962915433e-06,1.1495324029948014e-06,0.017619276723661932
6.56279,1.12962915433e-06,1.1591992029948014e-06,0.026176775406260372
6.56279,1.12962915433e-06,1.1392104029948013e-06,0.0084817646822643016
6.56279,1.12962915433e-06,1.1288884029948014e-06,0.00065574735913314101
6.56279,1.12962915433e-06,1.1495324029948014e-06,0.017619276723661932
6.56279,1.12962915433e-06,1.1392104029948013e-06,0.0084817646822643016
6.56279,1.12962915433e-06,1.1392104029948013e-06,0.0084817646822643016
6.56279,1.12962915433e-06,1.1288884029948014e-06,0.00065574735913314101
6.56279,1.12962915433e-06,1.1288884029948014e-06,0.00065574735913314101
6.56279,1.12962915433e-06,1.1288884029948014e-06,0.00065574735913314101
6.56279,1.12962915433e-06,1.1288884029948014e-06,0.00065574735913314101
6.56279,1.12962915433e-06,1.1288884029948014e-06,0.00065574735913314101
8.235433,1.39550884662e-06,1.1296291543295528e-06,0.19052526462560093
8.789015,1.48392449398e-06,1.3955088466190061e-06,0.059582308746857833
8.79353,1.48464645945e-06,1.4942464939761157e-06,0.0064662091551792233
8.79353,1.48464645945e-06,1.5245572939761159e-06,0.026882382855733741
8.79353,1.48464645945e-06,1.5045684939761158e-06,0.013418706117883107
8.79353,1.48464645945e-06,1.5045684939761158e-06,0.013418706117883107
8.79353,1.48464645945e-06,1.5142352939761157e-06,0.019929885893029856
8.79353,1.48464645945e-06,1.4942464939761157e-06,0.0064662091551792233
8.79353,1.48464645945e-06,1.4839244939761158e-06,0.00048628780752451738
8.79353,1.48464645945e-06,1.5045684939761158e-06,0.013418706117883107
8.79353,1.48464645945e-06,1.4942464939761157e-06,0.0064662091551792233
8.79353,1.48464645945e-06,1.4942464939761157e-06,0.0064662091551792233
8.79353,1.48464645945e-06,1.4839244939761158e-06,0.00048628780752451738
8.79353,1.48464645945e-06,1.4839244939761158e-06,0.00048628780752451738
8.79353,1.48464645945e-06,1.4839244939761158e-06,0.00048628780752451738
8.79353,1.48464645945e-06,1.4839244939761158e-06,0.00048628780752451738
8.79353,1.48464645945e-06,1.4839244939761158e-06,0.00048628780752451738
9.235434,1.55537482707e-06,1.4846464594478297e-06,0.045473519560019916
9.235434,1.55537482707e-06,1.5553748270697485e-06,0.0
9.235434,1.55537482707e-06,1.5553748270697485e-06,0.0
10.235433,1.71590973805e-06,1.5553748270697485e-06,0.093556734030349267
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
10.235433,1.71590973805e-06,1.7159097380528448e-06,0.0
