time,mote_id,node,message_type,message,tx,rx,size
35.807614,,10,energy,,0.382307,0.281208,
35.818542,,16,energy,,0.382309,0.241899,
35.825963,,19,energy,,0.382297,0.244923,
35.832367,,14,energy,,0.284431,0.282365,
35.835142,,18,energy,,0.382301,0.292035,
35.845751,,2,energy,,0.382303,0.244773,
35.849451,,5,energy,,0.358695,0.300087,
35.851768,,15,energy,,0.28442,0.247952,
35.854092,,13,energy,,0.289599,0.365003,
35.857223,,6,energy,,0.382303,0.261052,
35.867416,,17,energy,,0.382287,0.231934,
35.871479,,12,energy,,0.346414,0.356892,
35.876108,,4,energy,,0.382301,0.294633,
35.884449,,21,energy,,0.284414,0.264799,
35.886308,,20,energy,,0.284419,0.23901,
35.890404,10,1,parent,,,,
35.89189,,9,energy,,0.382292,0.27292,
35.891971,,7,energy,,0.289602,0.23298,
35.904609,,8,energy,,0.38231,0.291457,
35.912935,,3,energy,,0.340364,0.332068,
35.914135,,11,energy,,0.371366,0.262301,
35.91795,18,1,parent,,,,
35.932614,,10,energy,,0.382307,0.281208,
35.943542,,16,energy,,0.382309,0.241899,
35.950963,,19,energy,,0.382297,0.244923,
35.957368,,14,energy,,0.284431,0.282365,
35.959166,,18,energy,,0.382301,0.292035,
35.959233,4,1,parent,,,,
35.960141,,18,energy,,0.382301,0.292035,
35.967256,21,1,parent,,,,
35.970751,,2,energy,,0.382303,0.244773,
35.97445,,5,energy,,0.358695,0.300087,
35.976768,,15,energy,,0.28442,0.247952,
35.979092,,13,energy,,0.289599,0.365003,
35.982224,,6,energy,,0.382303,0.261052,
35.992415,,17,energy,,0.382287,0.231934,
35.99648,,12,energy,,0.346414,0.356892,
36.001109,,4,energy,,0.382301,0.294633,
36.00945,,21,energy,,0.284414,0.264799,
36.011308,,20,energy,,0.284419,0.23901,
36.01689,,9,energy,,0.382292,0.27292,
36.016972,,7,energy,,0.289602,0.23298,
36.02961,,8,energy,,0.38231,0.291457,
36.037935,,3,energy,,0.340364,0.332068,
36.039135,,11,energy,,0.371366,0.262301,
36.057615,,10,energy,,0.382307,0.281208,
36.059571,15,1,parent,,,,
36.068542,,16,energy,,0.382309,0.241899,
36.075963,,19,energy,,0.382297,0.244923,
36.082368,,14,energy,,0.284431,0.282365,
36.085142,,18,energy,,0.382301,0.292035,
36.095752,,2,energy,,0.382303,0.244773,
36.099451,,5,energy,,0.358695,0.300087,
36.09999,9,1,parent,,,,
40.001108,,4,energy,,0.382301,0.294633,
40.00945,,21,energy,,0.284414,0.264799,
40.011308,,20,energy,,0.284419,0.23901,
40.01689,,9,energy,,0.382292,0.27292,
40.016972,,7,energy,,0.289602,0.23298,
40.029609,,8,energy,,0.38231,0.291457,
40.037935,,3,energy,,0.340364,0.332068,
40.039135,,11,energy,,0.371366,0.262301,
40.057615,,10,energy,,0.382307,0.281208,
40.068541,,16,energy,,0.382309,0.241899,
40.075963,,19,energy,,0.382297,0.244923,
40.082368,,14,energy,,0.284431,0.282365,
40.085142,,18,energy,,0.382301,0.292035,
40.095751,,2,energy,,0.382303,0.244773,
40.09945,,5,energy,,0.358695,0.300087,
40.101767,,15,energy,,0.28442,0.247952,
40.104092,,13,energy,,0.289599,0.365003,
40.107223,,6,energy,,0.382303,0.261052,
40.117415,,17,energy,,0.382287,0.231934,
40.12148,,12,energy,,0.346414,0.356892,
40.125709,,4,energy,,0.382301,0.294633,
40.126056,3,1,parent,,,,
40.126108,,4,energy,,0.382301,0.294633,
40.12695,11,1,parent,,,,
40.133075,,21,energy,,0.284414,0.264799,
40.13445,,21,energy,,0.284414,0.264799,
40.136308,,20,energy,,0.284419,0.23901,
40.14189,,9,energy,,0.382292,0.27292,
40.141972,,7,energy,,0.289602,0.23298,
40.154609,,8,energy,,0.38231,0.291457,
40.156189,,11,energy,,0.371366,0.262301,
40.159248,,7,energy,,0.289602,0.23298,
40.159248,,2,energy,,0.382303,0.244773,
40.159248,,8,energy,,0.38231,0.291457,
40.159248,,4,energy,,0.382301,0.294633,
40.159248,,12,energy,,0.346414,0.356892,
40.159248,,19,energy,,0.382297,0.244923,
40.159248,,17,energy,,0.382287,0.231934,
40.159248,,6,energy,,0.382303,0.261052,
40.159248,,5,energy,,0.358695,0.300087,
40.159248,,16,energy,,0.382309,0.241899,
40.159248,,14,energy,,0.284431,0.282365,
40.159248,,9,energy,,0.382292,0.27292,
40.159248,,18,energy,,0.382301,0.292035,
40.159248,,13,energy,,0.289599,0.365003,
40.159248,,10,energy,,0.382307,0.281208,
40.159248,,21,energy,,0.284414,0.264799,
40.159248,,15,energy,,0.28442,0.247952,
40.159248,,20,energy,,0.284419,0.23901,
40.15928,,1,energy,,0.114404,6.736518,
40.159885,,11,energy,,0.373285,0.262622,
40.162491,,3,energy,,0.340364,0.332068,
40.162498,1,,mac_reception,,,,
40.166862,,3,energy,,0.340364,0.332068,
40.166949,1,11,data,         1,,,10
40.168372,,6,energy,,0.382303,0.261052,
40.168372,,12,energy,,0.346414,0.356892,
40.168372,,5,energy,,0.358695,0.300087,
40.168372,,17,energy,,0.382287,0.231934,
40.168372,,14,energy,,0.284431,0.282365,
40.168372,,10,energy,,0.382307,0.281208,
40.168372,,8,energy,,0.38231,0.291457,
40.168372,,20,energy,,0.284419,0.23901,
40.168372,,1,energy,,0.114404,6.736518,
40.168372,,2,energy,,0.382303,0.244773,
40.168372,,4,energy,,0.382301,0.294633,
40.168372,,7,energy,,0.289602,0.23298,
40.168372,,18,energy,,0.382301,0.292035,
40.168372,,13,energy,,0.289599,0.365003,
40.168372,,19,energy,,0.382297,0.244923,
40.168372,,16,energy,,0.382309,0.241899,
40.168372,,21,energy,,0.284414,0.264799,
40.168372,,15,energy,,0.28442,0.247952,
40.168372,,11,energy,,0.373285,0.262622,
40.168372,,9,energy,,0.382292,0.27292,
40.168596,,3,energy,,0.340588,0.332068,
40.170867,,10,energy,,0.382307,0.281208,
40.170867,,18,energy,,0.382301,0.292035,
40.170867,,19,energy,,0.382297,0.244923,
40.170867,,17,energy,,0.382287,0.231934,
40.170867,,11,energy,,0.373285,0.262622,
40.170867,,16,energy,,0.382309,0.241899,
40.170867,,4,energy,,0.382301,0.294633,
40.170867,,13,energy,,0.289599,0.365003,
40.170867,,21,energy,,0.284414,0.264799,
40.170867,,20,energy,,0.284419,0.23901,
40.170867,,14,energy,,0.284431,0.282365,
40.170867,,12,energy,,0.346414,0.356892,
40.170867,,15,energy,,0.28442,0.247952,
40.170867,,7,energy,,0.289602,0.23298,
40.170867,,8,energy,,0.38231,0.291457,
40.170867,,9,energy,,0.382292,0.27292,
40.170867,,6,energy,,0.382303,0.261052,
40.170867,,2,energy,,0.382303,0.244773,
40.170867,,5,energy,,0.358695,0.300087,
40.170898,,1,energy,,0.114725,6.738437,
40.171502,,3,energy,,0.342283,0.332389,
40.174103,1,,mac_reception,,,,
40.178405,1,3,data,         1,,,10
40.18124,,10,energy,,0.382307,0.281208,
40.182615,,10,energy,,0.382307,0.281208,
40.192566,,16,energy,,0.382309,0.241899,
40.193542,,16,energy,,0.382309,0.241899,
40.200963,,19,energy,,0.382297,0.244923,
40.207368,,14,energy,,0.284431,0.282365,
40.210141,,18,energy,,0.382301,0.292035,
40.220752,,2,energy,,0.382303,0.244773,
40.224451,,5,energy,,0.358695,0.300087,
40.226768,,15,energy,,0.28442,0.247952,
40.229093,,13,energy,,0.289599,0.365003,
40.230078,7,1,parent,,,,
40.232223,,6,energy,,0.382303,0.261052,
40.242416,,17,energy,,0.382287,0.231934,
40.242715,8,1,parent,,,,
40.246479,,12,energy,,0.346414,0.356892,
40.251108,,4,energy,,0.382301,0.294633,
40.25945,,21,energy,,0.284414,0.264799,
40.261308,,20,energy,,0.284419,0.23901,
40.26689,,9,energy,,0.382292,0.27292,
40.266972,,7,energy,,0.289602,0.23298,
40.279609,,8,energy,,0.38231,0.291457,
40.287936,,3,energy,,0.342283,0.332389,
40.289135,,11,energy,,0.373285,0.262622,
40.295177,14,1,parent,,,,
40.307615,,10,energy,,0.382307,0.281208,
40.30886,2,1,parent,,,,
40.312565,5,1,parent,,,,
40.318542,,16,energy,,0.382309,0.241899,
40.334284,12,1,parent,,,,
40.339812,1,,mac_reception,,,,
40.340835,18,,overhearing,,,,
40.340835,18,,mac_reception,,,,
40.344113,1,2,data,         1,,,10
40.349117,20,1,parent,,,,
40.368636,1,,mac_reception,,,,
40.372938,1,7,data,         1,,,10
40.389618,1,,mac_reception,,,,
40.390475,20,,overhearing,,,,
40.390475,20,,mac_reception,,,,
40.390487,21,,overhearing,,,,
40.390487,21,,mac_reception,,,,
40.394075,1,12,data,         1,,,10
40.399373,,6,energy,,0.382303,0.261052,
40.399373,,17,energy,,0.382287,0.231934,
40.399373,,21,energy,,0.284414,0.265119,
40.399373,,9,energy,,0.382292,0.27292,
40.399373,,18,energy,,0.382301,0.294274,
40.399373,,14,energy,,0.284431,0.282365,
40.399373,,7,energy,,0.291521,0.233301,
40.399373,,2,energy,,0.384221,0.245094,
40.399373,,12,energy,,0.348333,0.357212,
40.399373,,10,energy,,0.382307,0.281208,
40.399373,,13,energy,,0.289599,0.365003,
40.399373,,3,energy,,0.342283,0.332389,
40.399373,,4,energy,,0.382301,0.294633,
40.399373,,11,energy,,0.373285,0.262622,
40.399373,,16,energy,,0.382309,0.241899,
40.399373,,8,energy,,0.38231,0.291457,
40.399373,,15,energy,,0.28442,0.247952,
40.399373,,20,energy,,0.284419,0.23933,
40.399373,,19,energy,,0.382297,0.244923,
40.399405,,1,energy,,0.116007,6.746112,
40.40001,,5,energy,,0.360614,0.300407,
40.402715,1,,mac_reception,,,,
40.407017,1,5,data,         1,,,10
40.420971,1,,mac_reception,,,,
40.425428,1,14,data,         1,,,10
40.441883,13,1,parent,,,,
40.475674,1,,mac_reception,,,,
40.47644,2,,mac_reception,,,,
40.47644,2,,overhearing,,,,
40.480131,1,20,data,         1,,,10
40.488208,1,,mac_reception,,,,
40.49251,1,8,data,         1,,,10
40.500725,,14,energy,,0.28635,0.282685,
40.500725,,10,energy,,0.382307,0.281208,
40.500725,,18,energy,,0.382301,0.294274,
40.500725,,21,energy,,0.284414,0.265119,
40.500725,,3,energy,,0.342283,0.332389,
40.500725,,17,energy,,0.382287,0.231934,
40.500725,,12,energy,,0.348333,0.357212,
40.500725,,7,energy,,0.291521,0.233301,
40.500725,,19,energy,,0.382297,0.244923,
40.500725,,16,energy,,0.382309,0.241899,
40.500725,,20,energy,,0.286338,0.239651,
40.500725,,6,energy,,0.382303,0.261052,
40.500725,,9,energy,,0.382292,0.27292,
40.500725,,8,energy,,0.384229,0.291777,
40.500725,,2,energy,,0.384221,0.245444,
40.500725,,11,energy,,0.373285,0.262622,
40.500725,,5,energy,,0.360614,0.300407,
40.500725,,15,energy,,0.28442,0.247952,
40.500757,,1,energy,,0.117288,6.753788,
40.500985,,4,energy,,0.382301,0.294953,
40.501363,,13,energy,,0.291518,0.365323,
40.504158,1,,mac_reception,,,,
40.504976,4,,mac_reception,,,,
40.504976,4,,overhearing,,,,
40.508598,1,13,data,         1,,,10
40.537935,,3,energy,,0.342283,0.332389,
40.539135,,11,energy,,0.373285,0.262622,
40.557614,,10,energy,,0.382307,0.281208,
40.568541,,16,energy,,0.382309,0.241899,
40.570344,6,1,parent,,,,
40.575964,,19,energy,,0.382297,0.244923,
40.582368,,14,energy,,0.28635,0.282685,
40.585142,,18,energy,,0.382301,0.294274,
40.595751,,2,energy,,0.384221,0.245444,
40.59945,,5,energy,,0.360614,0.300407,
40.601767,,15,energy,,0.28442,0.247952,
40.604093,,13,energy,,0.291518,0.365323,
40.607223,,6,energy,,0.382303,0.261052,
40.617416,,17,energy,,0.382287,0.231934,
40.62148,,12,energy,,0.348333,0.357212,
40.626108,,4,energy,,0.382301,0.294953,
40.63445,,21,energy,,0.284414,0.265119,
40.636308,,20,energy,,0.286338,0.239651,
40.64189,,9,energy,,0.382292,0.27292,
40.641971,,7,energy,,0.291521,0.233301,
40.654609,,8,energy,,0.384229,0.291777,
40.662935,,3,energy,,0.342283,0.332389,
40.663772,19,1,parent,,,,
40.664135,,11,energy,,0.373285,0.262622,
40.682615,,10,energy,,0.382307,0.281208,
40.693541,,16,energy,,0.382309,0.241899,
40.700963,,19,energy,,0.382297,0.244923,
40.705225,17,1,parent,,,,
40.718187,1,,mac_reception,,,,
40.722628,1,19,data,         1,,,10
40.745038,1,,mac_reception,,,,
40.749478,1,17,data,         1,,,10
40.78134,16,1,parent,,,,
40.811229,,7,energy,,0.291521,0.233301,
40.811229,,12,energy,,0.348333,0.357212,
40.811229,,3,energy,,0.342283,0.332389,
40.811229,,18,energy,,0.382301,0.294274,
40.811229,,15,energy,,0.28442,0.247952,
40.811229,,13,energy,,0.291518,0.365323,
40.811229,,11,energy,,0.373285,0.262622,
40.811229,,17,energy,,0.384206,0.232255,
40.811229,,2,energy,,0.384221,0.245444,
40.811229,,19,energy,,0.384216,0.245244,
40.811229,,16,energy,,0.382309,0.241899,
40.811229,,10,energy,,0.382307,0.281208,
40.811229,,4,energy,,0.382301,0.294953,
40.811229,,14,energy,,0.28635,0.282685,
40.811229,,9,energy,,0.382292,0.27292,
40.811229,,5,energy,,0.360614,0.300407,
40.811229,,20,energy,,0.286338,0.239651,
40.811229,,8,energy,,0.384229,0.291777,
40.811229,,21,energy,,0.284414,0.265119,
40.811261,,1,energy,,0.11825,6.759545,
40.811866,,6,energy,,0.384222,0.261372,
40.814662,1,,mac_reception,,,,
40.818964,1,6,data,         1,,,10
40.832485,,3,energy,,0.342283,0.332389,
40.832485,,19,energy,,0.384216,0.245244,
40.832485,,8,energy,,0.384229,0.291777,
40.832485,,10,energy,,0.382307,0.281208,
40.832485,,11,energy,,0.373285,0.262622,
40.832517,,1,energy,,0.11857,6.761465,
40.832694,,14,energy,,0.28635,0.283005,
40.833121,,16,energy,,0.384229,0.242219,
40.835142,,18,energy,,0.382301,0.294274,
40.835857,1,,mac_reception,,,,
40.836712,14,,overhearing,,,,
40.836712,14,,mac_reception,,,,
40.840297,1,16,data,         1,,,10
40.845751,,2,energy,,0.384221,0.245444,
40.84945,,5,energy,,0.360614,0.300407,
40.851767,,15,energy,,0.28442,0.247952,
40.854093,,13,energy,,0.291518,0.365323,
40.857223,,6,energy,,0.384222,0.261372,
40.867415,,17,energy,,0.384206,0.232255,
40.87148,,12,energy,,0.348333,0.357212,
40.876108,,4,energy,,0.382301,0.294953,
40.884449,,21,energy,,0.284414,0.265119,
40.886307,,20,energy,,0.286338,0.239651,
40.891891,,9,energy,,0.382292,0.27292,
40.891972,,7,energy,,0.291521,0.233301,
40.895429,10,1,parent,,,,
40.922954,18,1,parent,,,,
40.95002,1,,mac_reception,,,,
40.95446,1,10,data,         1,,,10
40.964222,4,1,parent,,,,
40.972246,21,1,parent,,,,
40.999985,,13,energy,,0.291518,0.365323,
40.999985,,18,energy,,0.382301,0.294369,
40.999985,,11,energy,,0.373285,0.262622,
40.999985,,5,energy,,0.360614,0.300407,
40.999985,,8,energy,,0.384229,0.291777,
40.999985,,17,energy,,0.384206,0.232255,
40.999985,,14,energy,,0.28635,0.283005,
40.999985,,15,energy,,0.28442,0.247952,
40.999985,,19,energy,,0.384216,0.245244,
40.999985,,10,energy,,0.384226,0.281528,
40.999985,,9,energy,,0.382292,0.27292,
40.999985,,3,energy,,0.342283,0.332389,
40.999985,,12,energy,,0.348333,0.357212,
40.999985,,7,energy,,0.291521,0.233301,
40.999985,,16,energy,,0.384229,0.242219,
40.999985,,2,energy,,0.384221,0.245444,
40.999985,,20,energy,,0.286338,0.239651,
40.999985,,6,energy,,0.384222,0.261372,
41.000017,,1,energy,,0.11921,6.765303,
41.000622,,21,energy,,0.286333,0.265439,
41.00285,,4,energy,,0.382301,0.294953,
41.003418,1,,mac_reception,,,,
41.007858,1,21,data,         1,,,10
41.064564,15,1,parent,,,,
41.101294,,8,energy,,0.384229,0.291777,
41.101294,,21,energy,,0.286333,0.265439,
41.101294,,9,energy,,0.382292,0.27292,
41.101294,,16,energy,,0.384229,0.242219,
41.101294,,11,energy,,0.373285,0.262622,
41.101294,,13,energy,,0.291518,0.365323,
41.101294,,14,energy,,0.28635,0.283005,
41.101294,,2,energy,,0.384221,0.245444,
41.101294,,12,energy,,0.348333,0.357212,
41.101294,,17,energy,,0.384206,0.232255,
41.101294,,20,energy,,0.286338,0.239651,
41.101294,,10,energy,,0.384226,0.281528,
41.101294,,4,energy,,0.38422,0.295273,
41.101294,,6,energy,,0.384222,0.261372,
41.101294,,19,energy,,0.384216,0.245244,
41.101294,,7,energy,,0.291521,0.233301,
41.101294,,18,energy,,0.382301,0.294369,
41.101294,,3,energy,,0.342283,0.332389,
41.101326,,1,energy,,0.11953,6.767222,
41.101503,,15,energy,,0.28442,0.248272,
41.101575,,5,energy,,0.360614,0.300727,
41.104727,1,,mac_reception,,,,
41.104988,9,1,parent,,,,
41.105521,15,,mac_reception,,,,
41.105521,15,,overhearing,,,,
41.105576,5,,mac_reception,,,,
41.105576,5,,overhearing,,,,
41.109029,1,4,data,         1,,,10
41.188418,1,,mac_reception,,,,
41.189223,10,,mac_reception,,,,
41.189223,10,,overhearing,,,,
41.192858,1,15,data,         1,,,10
41.19523,,20,energy,,0.286338,0.239651,
41.19523,,11,energy,,0.373285,0.262622,
41.19523,,15,energy,,0.286339,0.248592,
41.19523,,7,energy,,0.291521,0.233301,
41.19523,,21,energy,,0.286333,0.265439,
41.19523,,4,energy,,0.38422,0.295273,
41.19523,,8,energy,,0.384229,0.291777,
41.19523,,18,energy,,0.382301,0.294369,
41.19523,,5,energy,,0.360614,0.300727,
41.19523,,3,energy,,0.342283,0.332389,
41.19523,,14,energy,,0.28635,0.283005,
41.19523,,6,energy,,0.384222,0.261372,
41.19523,,12,energy,,0.348333,0.357212,
41.19523,,2,energy,,0.384221,0.245444,
41.19523,,10,energy,,0.384226,0.283767,
41.19523,,13,energy,,0.291518,0.365323,
41.19523,,17,energy,,0.384206,0.232255,
41.195262,,1,energy,,0.12017,6.771059,
41.19546,,16,energy,,0.384229,0.242539,
41.195867,,9,energy,,0.38421,0.27324,
41.198663,1,,mac_reception,,,,
41.199495,16,,overhearing,,,,
41.199495,16,,mac_reception,,,,
41.200964,,19,energy,,0.384216,0.245244,
41.202965,1,9,data,         1,,,10
41.307615,,10,energy,,0.384226,0.283767,
41.318541,,16,energy,,0.384229,0.242539,
41.325964,,19,energy,,0.384216,0.245244,
41.332368,,14,energy,,0.28635,0.283005,
41.335142,,18,energy,,0.382301,0.294369,
41.345751,,2,energy,,0.384221,0.245444,
41.34945,,5,energy,,0.360614,0.300727,
41.351768,,15,energy,,0.286339,0.248592,
41.354093,,13,energy,,0.291518,0.365323,
41.357223,,6,energy,,0.384222,0.261372,
41.367415,,17,energy,,0.384206,0.232255,
41.37148,,12,energy,,0.348333,0.357212,
41.376108,,4,energy,,0.38422,0.295273,
41.38445,,21,energy,,0.286333,0.265439,
41.386307,,20,energy,,0.286338,0.239651,
41.391891,,9,energy,,0.38421,0.27324,
41.391972,,7,energy,,0.291521,0.233301,
41.40461,,8,energy,,0.384229,0.291777,
41.412936,,3,energy,,0.342283,0.332389,
41.414134,,11,energy,,0.373285,0.262622,
41.432614,,10,energy,,0.384226,0.283767,
41.450679,,1,energy,,0.12049,6.772978,
41.45408,1,,mac_reception,,,,
41.454904,19,,mac_reception,,,,
41.454904,19,,overhearing,,,,
41.45852,1,18,data,         1,,,10
42.001108,,4,energy,,0.38422,0.295273,
42.00945,,21,energy,,0.286333,0.265439,
42.011307,,20,energy,,0.286338,0.239651,
42.01689,,9,energy,,0.38421,0.27324,
42.016971,,7,energy,,0.291521,0.233301,
42.029609,,8,energy,,0.384229,0.291777,
42.037936,,3,energy,,0.342283,0.332389,
42.039134,,11,energy,,0.373285,0.262622,
42.057615,,10,energy,,0.384226,0.283767,
42.068541,,16,energy,,0.384229,0.242539,
42.075964,,19,energy,,0.384216,0.245564,
42.082368,,14,energy,,0.28635,0.283005,
42.085141,,18,energy,,0.38422,0.294689,
42.095751,,2,energy,,0.384221,0.245444,
42.099451,,5,energy,,0.360614,0.300727,
42.101768,,15,energy,,0.286339,0.248592,
42.104093,,13,energy,,0.291518,0.365323,
42.107223,,6,energy,,0.384222,0.261372,
42.117416,,17,energy,,0.384206,0.232255,
42.121479,,12,energy,,0.348333,0.357212,
42.126108,,4,energy,,0.38422,0.295273,
42.134449,,21,energy,,0.286333,0.265439,
42.136308,,20,energy,,0.286338,0.239651,
42.149116,,20,energy,,0.286338,0.239651,
42.149116,,5,energy,,0.360614,0.300727,
42.149116,,15,energy,,0.286339,0.248592,
42.149116,,4,energy,,0.38422,0.295273,
42.149116,,6,energy,,0.384222,0.261372,
42.149116,,10,energy,,0.384226,0.283767,
42.149116,,7,energy,,0.291521,0.233301,
42.149116,,19,energy,,0.384216,0.245564,
42.149116,,9,energy,,0.38421,0.27324,
42.149116,,2,energy,,0.384221,0.245444,
42.149116,,18,energy,,0.38422,0.294689,
42.149116,,12,energy,,0.348333,0.357212,
42.149116,,8,energy,,0.384229,0.291777,
42.149116,,16,energy,,0.384229,0.242539,
42.149116,,13,energy,,0.291518,0.365323,
42.149116,,17,energy,,0.384206,0.232255,
42.149116,,21,energy,,0.286333,0.265439,
42.149116,,14,energy,,0.28635,0.283005,
42.149148,,1,energy,,0.12081,6.774897,
42.149752,,11,energy,,0.375204,0.262942,
42.152372,,3,energy,,0.342283,0.332389,
42.152549,1,,mac_reception,,,,
42.15699,1,11,data,         2,,,10
42.160705,,5,energy,,0.360614,0.300727,
42.160705,,18,energy,,0.38422,0.294689,
42.160705,,17,energy,,0.384206,0.232255,
42.160705,,8,energy,,0.384229,0.291777,
42.160705,,20,energy,,0.286338,0.239651,
42.160705,,21,energy,,0.286333,0.265439,
42.160705,,7,energy,,0.291521,0.233301,
42.160705,,9,energy,,0.38421,0.27324,
42.160705,,14,energy,,0.28635,0.283005,
42.160705,,6,energy,,0.384222,0.261372,
42.160705,,13,energy,,0.291518,0.365323,
42.160705,,4,energy,,0.38422,0.295273,
42.160705,,12,energy,,0.348333,0.357212,
42.160705,,15,energy,,0.286339,0.248592,
42.160705,,2,energy,,0.384221,0.245444,
42.160737,,1,energy,,0.12113,6.776817,
42.16134,,3,energy,,0.344203,0.332709,
42.164134,,11,energy,,0.375204,0.262942,
42.164138,1,,mac_reception,,,,
42.16844,1,3,data,         2,,,10
42.182614,,10,energy,,0.384226,0.283767,
42.193542,,16,energy,,0.384229,0.242539,
42.199988,,19,energy,,0.384216,0.245564,
42.200963,,19,energy,,0.384216,0.245564,
42.207368,,14,energy,,0.28635,0.283005,
42.210142,,18,energy,,0.38422,0.294689,
42.220751,,2,energy,,0.384221,0.245444,
42.22445,,5,energy,,0.360614,0.300727,
42.226767,,15,energy,,0.286339,0.248592,
42.229092,,13,energy,,0.291518,0.365323,
42.232223,,6,energy,,0.384222,0.261372,
42.242416,,17,energy,,0.384206,0.232255,
42.24648,,12,energy,,0.348333,0.357212,
42.251108,,4,energy,,0.38422,0.295273,
42.259449,,21,energy,,0.286333,0.265439,
42.261308,,20,energy,,0.286338,0.239651,
42.26689,,9,energy,,0.38421,0.27324,
42.266971,,7,energy,,0.291521,0.233301,
42.27961,,8,energy,,0.384229,0.291777,
42.287935,,3,energy,,0.344203,0.332709,
42.289134,,11,energy,,0.375204,0.262942,
42.376084,,16,energy,,0.384229,0.242539,
42.376084,,15,energy,,0.286339,0.248592,
42.376084,,5,energy,,0.360614,0.300727,
42.376084,,6,energy,,0.384222,0.261372,
42.376084,,17,energy,,0.384206,0.232255,
42.376084,,8,energy,,0.384229,0.291777,
42.376084,,3,energy,,0.344203,0.332709,
42.376084,,18,energy,,0.38422,0.294689,
42.376084,,19,energy,,0.384216,0.245564,
42.376084,,2,energy,,0.384221,0.245444,
42.376084,,10,energy,,0.384226,0.283767,
42.376084,,13,energy,,0.291518,0.365323,
42.376084,,11,energy,,0.375204,0.262942,
42.376116,,1,energy,,0.12145,6.778736,
42.376313,,4,energy,,0.38422,0.295593,
42.37672,,12,energy,,0.350252,0.357532,
42.379517,1,,mac_reception,,,,
42.380314,4,,overhearing,,,,
42.380314,4,,mac_reception,,,,
42.383957,1,12,data,         2,,,10
42.38445,,21,energy,,0.286333,0.265439,
42.386308,,20,energy,,0.286338,0.239651,
42.39189,,9,energy,,0.38421,0.27324,
42.391972,,7,energy,,0.291521,0.233301,
42.400534,,14,energy,,0.28635,0.283005,
42.410807,1,,mac_reception,,,,
42.415247,1,14,data,         2,,,10
42.454863,1,,mac_reception,,,,
42.455683,19,,mac_reception,,,,
42.455683,19,,overhearing,,,,
42.459165,1,2,data,         2,,,10
42.465512,1,,mac_reception,,,,
42.466374,18,,overhearing,,,,
42.466374,18,,mac_reception,,,,
42.469952,1,20,data,         2,,,10
42.478061,1,,mac_reception,,,,
42.478864,5,,overhearing,,,,
42.478864,5,,mac_reception,,,,
42.482363,1,8,data,         2,,,10
42.490563,,9,energy,,0.38421,0.27324,
42.490563,,18,energy,,0.38422,0.295009,
42.490563,,15,energy,,0.286339,0.248592,
42.490563,,16,energy,,0.384229,0.242539,
42.490563,,5,energy,,0.360614,0.301047,
42.490563,,3,energy,,0.344203,0.332709,
42.490563,,6,energy,,0.384222,0.261372,
42.490563,,7,energy,,0.291521,0.233301,
42.490563,,20,energy,,0.288257,0.239971,
42.490563,,19,energy,,0.384216,0.245884,
42.490563,,8,energy,,0.386149,0.292097,
42.490563,,11,energy,,0.375204,0.262942,
42.490563,,14,energy,,0.288269,0.283325,
42.490563,,21,energy,,0.286333,0.265439,
42.490563,,2,energy,,0.386141,0.245764,
42.490563,,10,energy,,0.384226,0.283767,
42.490595,,1,energy,,0.12305,6.788333,
42.4912,,13,energy,,0.293437,0.365643,
42.492416,,17,energy,,0.384206,0.232255,
42.493996,1,,mac_reception,,,,
42.49648,,12,energy,,0.350252,0.357532,
42.498436,1,13,data,         2,,,10
42.501108,,4,energy,,0.38422,0.295593,
42.514243,,1,energy,,0.12337,6.790252,
42.51689,,9,energy,,0.38421,0.27324,
42.516971,,7,energy,,0.291521,0.233301,
42.517644,1,,mac_reception,,,,
42.521946,1,5,data,         2,,,10
42.52961,,8,energy,,0.386149,0.292097,
42.537935,,3,energy,,0.344203,0.332709,
42.539135,,11,energy,,0.375204,0.262942,
42.557615,,10,energy,,0.384226,0.283767,
42.568542,,16,energy,,0.384229,0.242539,
42.575964,,19,energy,,0.384216,0.245884,
42.582368,,14,energy,,0.288269,0.283325,
42.585141,,18,energy,,0.38422,0.295009,
42.595752,,2,energy,,0.386141,0.245764,
42.599451,,5,energy,,0.362533,0.301367,
42.601768,,15,energy,,0.286339,0.248592,
42.604093,,13,energy,,0.293437,0.365643,
42.607223,,6,energy,,0.384222,0.261372,
42.617415,,17,energy,,0.384206,0.232255,
42.62148,,12,energy,,0.350252,0.357532,
42.626109,,4,energy,,0.38422,0.295593,
42.63445,,21,energy,,0.286333,0.265439,
42.634933,,20,energy,,0.288257,0.239971,
42.636307,,20,energy,,0.288257,0.239971,
42.64189,,9,energy,,0.38421,0.27324,
42.641971,,7,energy,,0.291521,0.233301,
42.654609,,8,energy,,0.386149,0.292097,
42.662935,,3,energy,,0.344203,0.332709,
42.664134,,11,energy,,0.375204,0.262942,
42.682614,,10,energy,,0.384226,0.283767,
42.693541,,16,energy,,0.384229,0.242539,
42.701685,,19,energy,,0.384216,0.245884,
42.708176,1,,mac_reception,,,,
42.712616,1,19,data,         2,,,10
42.734919,1,,mac_reception,,,,
42.735704,6,,mac_reception,,,,
42.735704,6,,overhearing,,,,
42.73573,13,,mac_reception,,,,
42.73573,13,,overhearing,,,,
42.739359,1,17,data,         2,,,10
42.801068,,21,energy,,0.286333,0.265439,
