time,energy,estimation,difference
0.0,0.0,0.0,0.0
0.0,-1.41435539974e-06,0.0,-1.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.0,-1.41435539974e-06,-1.4143553997438928e-06,-0.0
0.83881,-1.18118362891e-06,-1.4143553997438928e-06,-0.19740518334940715
0.83881,-1.18118362891e-06,-1.1811836289096627e-06,-0.0
1.099465,-1.10875318087e-06,-1.1811836289096627e-06,-0.06532603404577908
1.099465,-1.10875318087e-06,-1.1087531808679192e-06,-0.0
2.349498,-7.61567711027e-07,-1.1087531808679192e-06,-0.45588260218127785
2.349498,-7.61567711027e-07,-7.6156771102747459e-07,-0.0
2.349498,-7.61567711027e-07,-7.6156771102747459e-07,-0.0
4.349498,-2.06672899151e-07,-7.6156771102747459e-07,-2.684893927345013
6.458368,3.77654126343e-07,-2.0667289915077379e-07,1.5472544445687568
6.55869,4.0543181415e-07,3.7765412634270062e-07,0.068513833493588916
8.349499,9.00983831377e-07,4.0543181415040517e-07,0.55001210895110852
8.790994,1.02306829505e-06,9.009838313768198e-07,0.11933168515050765
9.159903,1.12505501343e-06,1.0230682950490837e-06,0.090650427902240899
9.159903,1.12505501343e-06,1.125055013430082e-06,0.0
9.159903,1.12505501343e-06,1.125055013430082e-06,0.0
10.103325,1.38576190825e-06,1.125055013430082e-06,0.18813253075393724
10.103325,1.38576190825e-06,1.3857619082519214e-06,0.0
10.354315,1.45509516453e-06,1.3857619082519214e-06,0.04764860605946377
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
10.354315,1.45509516453e-06,1.4550951645254239e-06,0.0
