time,energy,estimation,difference
0.0,0.0,0.0,0.0
0.0,7.89926083741e-07,0.0,1.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
0.0,7.89926083741e-07,7.899260837407083e-07,0.0
1.058093,8.98443997638e-07,7.899260837407083e-07,0.12078428280778872
1.058093,8.98443997638e-07,8.9844399763842852e-07,0.0
1.058093,8.98443997638e-07,8.9844399763842852e-07,0.0
2.318931,1.02866408933e-06,8.9844399763842852e-07,0.12659146270062249
2.318931,1.02866408933e-06,1.0286640893349427e-06,0.0
2.318931,1.02866408933e-06,1.0286640893349427e-06,0.0
4.318933,1.2372223409e-06,1.0286640893349427e-06,0.16856974261811478
6.318933,1.44818510902e-06,1.2372223409022097e-06,0.14567389680123299
6.485502,1.4658619157e-06,1.448185109023127e-06,0.012058984876718712
8.318931,1.66150130891e-06,1.4658619156958613e-06,0.11774856400528794
8.736089,1.70628655178e-06,1.6615013089133099e-06,0.026247199111419525
9.068931,1.74209133784e-06,1.7062865517789905e-06,0.020552760512234008
9.068931,1.74209133784e-06,1.7420913378359705e-06,0.0
9.068931,1.74209133784e-06,1.7420913378359705e-06,0.0
10.167129,1.8606749911e-06,1.7420913378359705e-06,0.063731524220352706
10.167129,1.8606749911e-06,1.8606749910972922e-06,0.0
10.318931,1.8771202896e-06,1.8606749910972922e-06,0.0087609188367572012
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.318931,1.8771202896e-06,1.8771202896013195e-06,0.0
10.568933,1.90423223467e-06,1.8771202896013195e-06,0.014237730345359847
10.568933,1.90423223467e-06,1.9042322346735434e-06,0.0
10.743968,1.92323512444e-06,1.9042322346735434e-06,0.0098806898461555378
10.743968,1.92323512444e-06,1.9232351244393611e-06,0.0
10.743968,1.92323512444e-06,1.9232351244393611e-06,0.0
10.743968,1.92323512444e-06,1.9232351244393611e-06,0.0
10.8185,1.93133199424e-06,1.9232351244393611e-06,0.0041923759466272999
10.818931,1.93137882546e-06,1.9313319942369518e-06,2.424756113806232e-05
10.818931,1.93137882546e-06,1.931378825463103e-06,0.0
10.818931,1.93137882546e-06,1.931378825463103e-06,0.0
10.818931,1.93137882546e-06,1.931378825463103e-06,0.0
11.109774,1.96300467371e-06,1.931378825463103e-06,0.0161109388449172
11.209978,1.97391164908e-06,1.9630046737135893e-06,0.0055255641098232626
11.239629,1.97714016532e-06,1.973911649077695e-06,0.0016329222871013594
11.239629,1.97714016532e-06,1.9771401653183666e-06,0.0
12.318931,2.09499076129e-06,1.9771401653183666e-06,0.056253515839450839
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
12.318931,2.09499076129e-06,2.0949907612922218e-06,0.0
13.250816,2.19726046952e-06,2.0949907612922218e-06,0.046544189751294471
13.359309,2.20919784173e-06,2.1972604695185097e-06,0.0054034871775673942
13.818931,2.25984042963e-06,2.2091978417290019e-06,0.022409807011604832
14.318933,2.31506186749e-06,2.2598404296341248e-06,0.023853115389491308
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
14.318933,2.31506186749e-06,2.3150618674932526e-06,0.0
15.068933,2.39814531923e-06,2.3150618674932526e-06,0.034644877885282685
16.098666,2.51270445431e-06,2.3981453192291073e-06,0.045591965615478576
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.098666,2.51270445431e-06,2.512704454311958e-06,0.0
16.318931,2.5372818671e-06,2.512704454311958e-06,0.0096865126031739374
16.318931,2.5372818671e-06,2.5372818670953821e-06,0.0
16.318931,2.5372818671e-06,2.5372818670953821e-06,0.0
16.318931,2.5372818671e-06,2.5372818670953821e-06,0.0
16.485155,2.5558461789e-06,2.5372818670953821e-06,0.0072634699073322933
16.49186,2.55659531376e-06,2.5558461789036187e-06,0.00029302050680213027
16.492436,2.55665967006e-06,2.5565953137581441e-06,2.517202716472602e-05
16.568934,2.56520831126e-06,2.5566596700648099e-06,0.0033325329401164517
16.568934,2.56520831126e-06,2.5652083112603455e-06,0.0
