time,tx,rx
0.465624,0.0,0.0
0.604743,0.0,0.0
0.854744,0.0,0.0
0.979744,0.0,0.0
1.104744,0.0,0.0
1.229743,0.0,0.0
1.398881,0.0,0.0
1.502,0.0,0.006828
1.607029,0.048013,0.006828
1.664196,0.086076,0.006828
1.801312,0.086076,0.006828
1.899984,0.086076,0.011243
1.979743,0.086076,0.011243
2.098492,0.086076,0.011243
2.167228,0.086076,0.01345
2.229744,0.086076,0.01345
2.354743,0.086076,0.01345
2.479743,0.086076,0.01345
2.604744,0.086076,0.01345
2.729743,0.086076,0.01345
2.854744,0.086076,0.01345
2.979743,0.086076,0.01345
3.104744,0.086076,0.01345
3.979743,0.086076,0.01345
4.104743,0.086076,0.01345
4.229743,0.086076,0.01345
4.354743,0.086076,0.01345
4.479744,0.086076,0.01345
4.604743,0.086076,0.01345
4.729744,0.086076,0.01345
4.854743,0.086076,0.01345
4.979744,0.086076,0.01345
5.104743,0.086076,0.01345
5.229744,0.086076,0.01345
5.354744,0.086076,0.01345
5.479744,0.086076,0.01345
5.604744,0.086076,0.01345
5.854744,0.086076,0.01345
5.979744,0.086076,0.01345
6.104744,0.086076,0.01345
6.229744,0.086076,0.01345
6.354744,0.086076,0.01345
6.479744,0.086076,0.01345
6.604744,0.086076,0.01345
6.729743,0.086076,0.01345
6.854744,0.086076,0.01345
6.979744,0.086076,0.01345
7.354744,0.086076,0.01345
7.505295,0.086076,0.01345
7.610062,0.086076,0.016713
7.622052,0.086076,0.016713
7.729744,0.086076,0.016713
7.854744,0.086076,0.016713
7.979744,0.086076,0.016713
8.104743,0.086076,0.016713
8.229744,0.086076,0.016713
8.354744,0.086076,0.016713
8.479743,0.086076,0.016713
8.604744,0.086076,0.016713
8.729743,0.086076,0.016713
8.854743,0.086076,0.016713
8.979744,0.086076,0.016713
9.104743,0.086076,0.016713
9.604743,0.086076,0.016713
9.729744,0.086076,0.016713
9.856353,0.091257,0.017033
9.979744,0.091257,0.017033
10.149816,0.091257,0.017033
10.229743,0.091257,0.017033
10.400585,0.091257,0.020296
10.479743,0.091257,0.020296
10.604744,0.091257,0.020296
10.729743,0.091257,0.020296
10.854743,0.091257,0.020296
11.001962,0.143265,0.020296
11.063323,0.189132,0.020296
11.104744,0.189132,0.020296
11.229743,0.189132,0.020296
11.354744,0.189132,0.020296
11.479744,0.189132,0.020296
11.604744,0.189132,0.020296
11.729744,0.189132,0.020296
11.854744,0.189132,0.020296
11.979744,0.189132,0.020296
12.098514,0.189132,0.020296
12.105249,0.189132,0.020616
12.264653,0.189132,0.020616
12.354743,0.189132,0.020616
12.479744,0.189132,0.020616
12.600756,0.195017,0.020616
12.603758,0.196808,0.020937
12.729744,0.196808,0.020937
12.879106,0.196808,0.020937
12.979744,0.196808,0.020937
13.104744,0.196808,0.020937
13.229744,0.196808,0.020937
13.354744,0.196808,0.020937
