bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.074624,0.1536,0.058656,0.028384000000000003,2.6290868094701234,2.0665163472378802,5.411499436302141
25.0,0.06105599999999999,0.0768,,0.07260799999999999,0.8408990744821507,,1.0577346848832085
50.0,0.03392,0.0768,,0.0888959999999999,0.38156947444204503,,0.8639308855291585
75.0,0.006784,,,0.09801599999999984,0.06921318968331712,,
100.0,0.013568,0.0768,,0.063936,0.2122122122122122,,1.201201201201201
125.0,0.020352000000000002,,,0.08623999999999991,0.23599257884972197,,
150.0,,,,0.08246399999999991,,,
175.0,,,,0.07759999999999993,,,
