bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.020352000000000002,0.1536,0.058656,0.056896,0.35770528683914515,1.0309336332958379,2.6996625421822267
25.0,0.040704,0.0768,,0.15968,0.25490981963927856,,0.48096192384769537
50.0,,0.0768,,0.09036799999999999,,,0.8498583569405099
75.0,0.006784,,,0.1368,0.0495906432748538,,
100.0,,,,0.10502399999999999,,,
125.0,0.020352000000000002,0.0768,,0.114336,0.17800167926112515,,0.6717044500419815
150.0,,,,0.09888,,,
175.0,,,,0.111712,,,
