bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.079424,0.5124899274778405,0.7385173247381145,1.9339242546333602
25.0,0.040704,0.0768,,0.14569600000000005,0.2793762354491543,,0.5271249725455741
50.0,0.013568,0.0768,,0.133216,0.10184962767235167,,0.5765073264472735
75.0,0.006784,,,0.153792,0.04411152725759467,,
100.0,0.006784,,,0.16329600000000005,0.04154418969233783,,
125.0,0.013568,0.0768,,0.162848,0.08331695814501867,,0.4716054234623698
150.0,,,,0.175328,,,
175.0,,,,0.1608,,,
