dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.001312,41.0,1.0,46.576397
,,,0.005248,41.0,4.0,47.024261
,,,0.001312,41.0,1.0,47.075419
,,,0.00512,32.0,5.0,47.39969
,,,0.001312,41.0,1.0,47.450837
,,,0.005248,41.0,4.0,48.023987
,,,0.005248,41.0,4.0,48.898011
,,,0.00512,32.0,5.0,49.148439
,,,0.005248,41.0,4.0,49.897747
,,,0.00656,41.0,5.0,50.39969
,,,0.001312,41.0,1.0,50.450837
,,,0.003936,41.0,3.0,50.769685
,,,0.007872,41.0,6.0,51.649597
,,,0.001024,32.0,1.0,51.700511
,,,0.005248,41.0,4.0,52.148622
,,,0.001312,41.0,1.0,52.199737
,,,0.00656,41.0,5.0,52.900604
,0.0768,,,,,52.952011
,,,0.004096,32.0,4.0,53.273377
0.006784,,,,,,53.635782
,,,0.005248,41.0,4.0,53.772674
,,,0.001312,41.0,1.0,53.823761
,,,0.006784,53.0,4.0,54.398183
0.006784,,,,,,54.398183
,,,0.001312,41.0,1.0,54.449311
,,,0.00656,41.0,5.0,54.89975
,,,0.004096,32.0,4.0,55.397522
,,,0.00656,41.0,5.0,55.77478
,,,0.001312,41.0,1.0,55.825837
,,,0.005248,41.0,4.0,56.273773
,,,0.005248,41.0,4.0,57.147767
,,,0.001312,41.0,1.0,57.198884
,,,0.00512,32.0,5.0,57.648194
,,,0.00656,41.0,5.0,58.275452
,,,0.001312,41.0,1.0,58.326539
,,,0.005248,41.0,4.0,58.899444
,,,0.00512,32.0,5.0,59.399873
,,,0.005088,53.0,3.0,59.647309
0.006784,,,,,,59.647309
,,,0.001312,41.0,1.0,59.698486
,,,0.00656,41.0,5.0,60.398895
,,,0.001312,41.0,1.0,60.450013
,,,0.005248,41.0,4.0,60.897906
,,,0.005248,41.0,4.0,61.146882
,,,0.00512,32.0,5.0,61.647351
,,,0.001312,41.0,1.0,61.698486
,,,0.00656,41.0,5.0,62.024598
,,,0.005248,41.0,4.0,62.773621
,,,0.00656,41.0,5.0,66.400575
,,,0.001312,41.0,1.0,66.45166
,,,0.005248,41.0,4.0,67.149572
,,,0.005248,41.0,4.0,67.523601
,,,0.001024,32.0,1.0,67.574402
,,,0.00656,41.0,5.0,68.025544
,,,0.005248,41.0,4.0,68.399536
,,,0.001312,41.0,1.0,68.4507
,,,0.004096,32.0,4.0,68.897348
,,,0.00656,41.0,5.0,69.399598
,,,0.006784,53.0,4.0,69.900125
0.006784,,,,,,69.900125
,,,0.001312,41.0,1.0,69.951341
,,,0.005248,41.0,4.0,70.273713
,,,0.001024,32.0,1.0,70.324525
,,,0.005248,41.0,4.0,70.772706
,,,0.001312,41.0,1.0,70.823762
,,,0.00512,32.0,5.0,71.273132
,,,0.00656,41.0,5.0,71.650405
,,,0.004096,32.0,4.0,73.148163
,,,0.001312,41.0,1.0,73.199311
,,,0.00656,41.0,5.0,73.650421
,,,0.004096,32.0,4.0,75.148194
,,,0.007424,58.0,4.0,76.274597
,,,0.005248,41.0,4.0,77.398045
,,,0.007424,58.0,4.0,77.899153
,,,0.001024,32.0,1.0,77.949955
,,,0.00656,41.0,5.0,78.650574
,,,0.005568,58.0,3.0,79.023164
,,,0.001312,41.0,1.0,79.07431
,,,0.00656,41.0,5.0,79.524597
,,,0.001024,32.0,1.0,79.575508
,,,0.004096,32.0,4.0,81.147431
,,,0.00512,32.0,5.0,83.148163
,,,0.006784,53.0,4.0,84.273957
0.006784,,,,,,84.273957
,,,0.001312,41.0,1.0,84.325012
,,,0.001856,58.0,1.0,84.372939
,,,0.00656,41.0,5.0,85.150544
,,,0.005248,41.0,4.0,85.524537
,,,0.001024,32.0,1.0,85.575379
,,,0.005248,41.0,4.0,86.023559
,,,0.007424,58.0,4.0,86.524628
,,,0.001312,41.0,1.0,86.575836
,,,0.005248,41.0,4.0,87.148103
,,,0.001312,41.0,1.0,87.199157
,,,0.00656,41.0,5.0,87.650055
,,,0.001024,32.0,1.0,87.700795
,,,0.005248,41.0,4.0,89.274048
,,,0.001312,41.0,1.0,89.325135
,,,0.001312,41.0,1.0,89.372436
,,,0.005248,41.0,4.0,89.898042
,,,0.00656,41.0,5.0,90.399994
,,,0.001024,32.0,1.0,90.450792
,,,0.001312,41.0,1.0,90.498078
,,,0.005248,41.0,4.0,90.898988
,,,0.005248,41.0,4.0,91.27301
,,,0.001312,41.0,1.0,91.324157
,,,0.00656,41.0,5.0,92.024964
,,,0.001024,32.0,1.0,92.075795
,,,0.005248,41.0,4.0,92.773956
,,,0.001312,41.0,1.0,92.825013
,,,0.005248,41.0,4.0,93.397949
,,,0.005248,41.0,4.0,93.771942
,,,0.001024,32.0,1.0,93.822724
,,,0.00656,41.0,5.0,94.148896
,,,0.001312,41.0,1.0,94.200012
,,,0.005248,41.0,4.0,94.897906
,,,0.001312,41.0,1.0,94.949036
,,,0.005248,41.0,4.0,95.396881
,,,0.00512,32.0,5.0,95.897348
,,,0.00656,41.0,5.0,96.274597
,,,0.001312,41.0,1.0,96.325837
,,,0.005248,41.0,4.0,96.773622
,,,0.001312,41.0,1.0,96.824738
,,,0.00656,41.0,5.0,97.400604
,,,0.001312,41.0,1.0,97.451661
,,,0.004096,32.0,4.0,97.773377
,,,0.001312,41.0,1.0,97.824433
,,,0.005248,41.0,4.0,98.147674
,,,0.00656,41.0,5.0,98.649658
,,,0.005248,41.0,4.0,99.023651
,,,0.001312,41.0,1.0,99.074737
,,,0.00656,41.0,5.0,108.775604
,,,0.001312,41.0,1.0,108.82666
,,,0.004096,32.0,4.0,109.273377
,,,0.005248,41.0,4.0,109.647674
,,,0.00656,41.0,5.0,110.149629
,,,0.005248,41.0,4.0,110.523621
,,,0.001312,41.0,1.0,110.574738
,,,0.001312,41.0,1.0,110.62204
,,,0.00656,41.0,5.0,113.900574
,,,0.001312,41.0,1.0,113.951661
,,,0.005248,41.0,4.0,114.52457
,,,0.001312,41.0,1.0,114.575701
,,,0.004096,32.0,4.0,115.02237
,,,0.001312,41.0,1.0,115.073487
,0.0768,,,,,115.262382
,,,0.00656,41.0,5.0,115.524628
,,,0.001312,41.0,1.0,115.575836
,,,0.001024,32.0,1.0,115.622814
,,,0.005248,41.0,4.0,116.148621
,,,0.001312,41.0,1.0,116.199738
,,,0.00656,41.0,5.0,116.775574
,,,0.001312,41.0,1.0,116.826671
,,,0.002624,41.0,2.0,117.268647
,,,0.001312,41.0,1.0,117.319781
,,,0.001024,32.0,1.0,117.366731
,,,0.007872,41.0,6.0,117.77356
,,,0.00656,41.0,5.0,118.275513
,,,0.001312,41.0,1.0,118.326661
,,,0.005248,41.0,4.0,118.774506
,,,0.001312,41.0,1.0,118.825562
0.006784,,,,,,118.871693
,,,0.006784,53.0,4.0,119.149994
0.006784,,,,,,119.149994
,,,0.004096,32.0,4.0,119.522402
,,,0.00656,41.0,5.0,120.149659
,,,0.001312,41.0,1.0,120.200836
,,,0.005248,41.0,4.0,120.648652
,,,0.001696,53.0,1.0,120.700165
0.006784,,,,,,120.700165
,,,0.001312,41.0,1.0,120.747485
,,,0.00656,41.0,5.0,124.275605
,,,0.001312,41.0,1.0,124.32666
,,,0.005248,41.0,4.0,125.024598
,,,0.001312,41.0,1.0,125.075836
,,,0.005248,41.0,4.0,125.523621
,,,0.00656,41.0,5.0,129.275574
,,,0.005248,41.0,4.0,129.64957
,,,0.005248,41.0,4.0,130.023598
,,,0.00656,41.0,5.0,133.650544
,,,0.001312,41.0,1.0,133.70166
,,,0.005248,41.0,4.0,134.149537
,,,0.005248,41.0,4.0,134.39856
,,,0.001312,41.0,1.0,134.449738
,,,0.001024,32.0,1.0,134.496706
,,,0.00512,32.0,5.0,135.148987
,,,0.001024,32.0,1.0,135.1998
,,,0.005248,41.0,4.0,136.523286
,,,0.001312,41.0,1.0,136.574432
,,,0.00656,41.0,5.0,137.025238
,,,0.005248,41.0,4.0,137.399232
,,,0.006784,53.0,4.0,138.02469
0.006784,,,,,,138.02469
,,,0.00512,32.0,5.0,138.399781
,,,0.005248,41.0,4.0,138.774078
,,,0.001312,41.0,1.0,138.825134
,,,0.005248,41.0,4.0,139.398071
,,,0.00656,41.0,5.0,140.025025
,,,0.005248,41.0,4.0,140.399018
,,,0.001312,41.0,1.0,140.450135
,,,0.001312,41.0,1.0,140.497437
,,,0.00512,32.0,5.0,141.149446
,,,0.001312,41.0,1.0,141.200562
,,,0.005248,41.0,4.0,141.773743
,,,0.001312,41.0,1.0,141.824859
,,,0.005248,41.0,4.0,142.272736
,,,0.001024,32.0,1.0,142.323579
,,,0.00656,41.0,5.0,142.899689
,,,0.001312,41.0,1.0,142.950836
,,,0.005248,41.0,4.0,143.398681
,,,0.005248,41.0,4.0,144.397675
,,,0.001024,32.0,1.0,144.448425
,,,0.001312,41.0,1.0,144.495728
,,,0.00656,41.0,5.0,145.024627
,,,0.001312,41.0,1.0,145.075836
,,,0.005248,41.0,4.0,145.898621
,,,0.001024,32.0,1.0,145.949403
,,,0.00656,41.0,5.0,146.400574
,,,0.001312,41.0,1.0,146.451661
,,,0.001312,41.0,1.0,146.498932
,,,0.005248,41.0,4.0,146.899569
,,,0.001312,41.0,1.0,146.950704
,,,0.004096,32.0,4.0,147.147369
,,,0.00656,41.0,5.0,147.524628
,,,0.005248,41.0,4.0,148.148622
,,,0.00656,41.0,5.0,148.650574
,,,0.005248,41.0,4.0,149.02457
,,,0.005248,41.0,4.0,149.398598
,,,0.00656,41.0,5.0,150.025544
,,,0.001024,32.0,1.0,150.076356
,,,0.005248,41.0,4.0,150.399537
,,,0.005248,41.0,4.0,150.898559
,,,0.001856,58.0,1.0,150.950348
,,,0.00512,32.0,5.0,151.273987
,,,0.007424,58.0,4.0,151.775403
,,,0.005248,41.0,4.0,152.148835
,,,0.001856,58.0,1.0,152.200649
,,,0.005248,41.0,4.0,153.397827
,,,0.007424,58.0,4.0,153.898926
,,,0.001312,41.0,1.0,153.950012
,,,0.00656,41.0,5.0,154.275361
,,,0.001024,32.0,1.0,154.326203
,,,0.005248,41.0,4.0,154.899354
,,,0.001312,41.0,1.0,154.95041
,,,0.00512,32.0,5.0,155.149781
,,,0.007424,58.0,4.0,155.901155
,,,0.001312,41.0,1.0,155.952209
,,,0.005248,41.0,4.0,156.399627
,,,0.001312,41.0,1.0,156.450836
,,,0.004096,32.0,4.0,157.147431
,,,0.001312,41.0,1.0,157.198487
,,,0.00656,41.0,5.0,157.899689
,,,0.005248,41.0,4.0,158.273682
,,,0.001312,41.0,1.0,158.324737
,,,0.002624,41.0,2.0,158.76676
,,,0.007168,32.0,7.0,165.397522
,,,0.00656,41.0,5.0,165.774781
,,,0.004096,32.0,4.0,166.022553
,,,0.001312,41.0,1.0,166.073608
,,,0.005248,41.0,4.0,166.521851
,,,0.001312,41.0,1.0,166.572907
,,,0.00656,41.0,5.0,167.273803
,,,0.001024,32.0,1.0,167.324525
,,,0.005248,41.0,4.0,168.522797
,,,0.001312,41.0,1.0,168.573884
,,,0.00656,41.0,5.0,169.02475
,,,0.001312,41.0,1.0,169.075836
,,,0.004096,32.0,4.0,169.272522
,,,0.00656,41.0,5.0,169.77478
,,,0.005248,41.0,4.0,170.273773
,,,0.001312,41.0,1.0,170.324859
,,,0.005248,41.0,4.0,171.022797
,,,0.001312,41.0,1.0,171.073884
,,,0.00656,41.0,5.0,171.77475
,,,0.004096,32.0,4.0,172.147523
,,,0.00512,32.0,5.0,173.398254
,,,0.00656,41.0,5.0,174.025513
,,,0.001312,41.0,1.0,174.07666
,,,0.005248,41.0,4.0,175.274506
,,,0.001312,41.0,1.0,175.325562
,,,0.001024,32.0,1.0,175.372545
,,,0.005248,41.0,4.0,175.898529
,,,0.001312,41.0,1.0,175.949585
,,,0.00656,41.0,5.0,176.275483
,,,0.003936,41.0,3.0,176.771515
,,,0.00656,41.0,5.0,177.398469
,,,0.00656,41.0,5.0,177.900421
,,,0.001024,32.0,1.0,177.951202
,,,0.005248,41.0,4.0,178.649431
,,,0.005248,41.0,4.0,179.148408
,,,0.001312,41.0,1.0,179.199433
,,,0.00512,32.0,5.0,179.773834
,,,0.001312,41.0,1.0,179.825012
,,,0.005248,41.0,4.0,180.398132
,,,0.00656,41.0,5.0,180.900086
,,,0.004096,32.0,4.0,181.147858
,,,0.001312,41.0,1.0,181.198883
,,,0.00656,41.0,5.0,181.650127
,,,0.005248,41.0,4.0,182.64911
,,,0.005248,41.0,4.0,183.148102
,,,0.001024,32.0,1.0,183.198854
,,,0.00512,32.0,5.0,185.148529
,,,0.001312,41.0,1.0,185.199586
,,,0.005248,41.0,4.0,185.897827
,,,0.001312,41.0,1.0,185.948884
,,,0.00656,41.0,5.0,186.52478
,,,0.001312,41.0,1.0,186.575836
,,,0.004096,32.0,4.0,187.147553
,,,0.005248,41.0,4.0,187.896851
,,,0.00656,41.0,5.0,188.148803
,,,0.004096,32.0,4.0,189.146577
,,,0.00512,32.0,5.0,191.272351
,,,0.001312,41.0,1.0,191.323487
,,,0.00656,41.0,5.0,192.024598
,,,0.001312,41.0,1.0,192.075837
,,,0.005248,41.0,4.0,192.773622
,,,0.001312,41.0,1.0,192.824738
,,,0.00656,41.0,5.0,196.400575
,,,0.005248,41.0,4.0,196.77457
,,,0.005248,41.0,4.0,197.148598
,,,0.00656,41.0,5.0,197.774505
,,,0.005248,41.0,4.0,198.14853
,,,0.001312,41.0,1.0,198.199585
,,,0.00656,41.0,5.0,198.900482
,,,0.001312,41.0,1.0,198.951538
,,,0.005248,41.0,4.0,199.399475
,,,0.001312,41.0,1.0,199.450562
,,,0.005248,41.0,4.0,199.898499
,,,0.001312,41.0,1.0,199.949585
