Voting system,Criterion,Result,Number of populations,V,C,Culture type,Culture parameter 1,Culture parameter 1 value,Culture parameter 2,Culture parameter 2 value,Culture parameter 3,Culture parameter 3 value,Culture parameter 4,Culture parameter 4 value
Majority Judgment,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Majority Judgment,mean_u_min,-0.115305445309,10000,33.0,5.0,Spheroid,Stretching,1
Majority Judgment,mean_u_mean,0.0800694508174,10000,33.0,5.0,Spheroid,Stretching,1
Majority Judgment,mean_u_std,0.0576032653708,10000,33.0,5.0,Spheroid,Stretching,1
Maximin,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Maximin,mean_u_min,-0.103762182045,10000,33.0,5.0,Spheroid,Stretching,1
Maximin,mean_u_mean,0.0797425521298,10000,33.0,5.0,Spheroid,Stretching,1
Maximin,mean_u_std,0.0574851245538,10000,33.0,5.0,Spheroid,Stretching,1
Nanson,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Nanson,mean_u_min,-0.118828181825,10000,33.0,5.0,Spheroid,Stretching,1
Nanson,mean_u_mean,0.0785594571808,10000,33.0,5.0,Spheroid,Stretching,1
Nanson,mean_u_std,0.0580004538541,10000,33.0,5.0,Spheroid,Stretching,1
Plurality,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Plurality,mean_u_min,-0.200285395762,10000,33.0,5.0,Spheroid,Stretching,1
Plurality,mean_u_mean,0.0643603667811,10000,33.0,5.0,Spheroid,Stretching,1
Plurality,mean_u_std,0.0658100294437,10000,33.0,5.0,Spheroid,Stretching,1
Range voting with average,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Range voting with average,mean_u_min,-0.0893202864376,10000,33.0,5.0,Spheroid,Stretching,1
Range voting with average,mean_u_mean,0.0891967402566,10000,33.0,5.0,Spheroid,Stretching,1
Range voting with average,mean_u_std,0.0523318001371,10000,33.0,5.0,Spheroid,Stretching,1
