bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.046323199999999995,0.002464,0.067232,0.01144,0.491328,0.164416,0.326912,0.055296,0.49165200000000003,0.044939,,
25,0.0860288,0.004575999999999999,0.309056,0.10031999999999996,0.513856,0.347776,0.16608,0.270336,1.092525,0.20315899999999998,0.600873,0.15821999999999997
50,0.0727936,0.003871999999999999,0.3724864000000001,0.13252799999999992,0.680928,0.536736,0.144192,0.362496,1.8318349999999999,0.349898,0.7393099999999999,0.146739
75,1.9189242,0.36464600000000014,2.211647400000001,0.49031,0.619616,0.609888,0.009728,0.50624,2.5092,0.534916,0.677365,0.18501799999999996
100,0.033088,0.0017599999999999996,0.24914559999999986,0.09451199999999996,0.72464,0.61936,0.10528,0.28672,3.294654,0.713571,0.7854540000000001,0.178655
125,0.0595584,0.003168,0.3662208000000001,0.1348159999999999,0.66048,0.638592,0.021888,0.448512,4.04819,0.9231790000000001,0.753536,0.20960800000000013
150,4.168222600000003,0.9355300000000002,4.405188999999992,1.037258000000001,0.575392,0.575392,,0.492864,4.695541,1.134757,0.6473510000000005,0.21157799999999993
175,0.0595584,0.003168,0.3383424000000001,0.12284799999999993,0.540416,0.540416,,0.413696,5.270258999999999,1.334292,0.574717999999999,0.19953500000000002
