bin_start,strobes
0.0,3.857142857142857
25.0,3.4444444444444446
50.0,4.153846153846154
75.0,4.0
100.0,6.9
125.0,3.5384615384615383
150.0,4.083333333333333
175.0,3.5454545454545454
