time,tx route,rx route,tx route calibration,rx route calibration,ratio legit
30,0.04897876376232129,0.05919255394692221,0.5306108549961596,0.4460532738596236,False
31,0.04932210532188897,0.05761217838619353,0.5351529154115604,0.43298407364448155,False
32,0.05110549083534259,0.05886638789065158,0.5272827273534976,0.4223626077784563,False
33,0.05241256243938966,0.06068101561736831,0.5231782097051286,0.41289445331612024,False
34,0.05358224541190839,0.06163722432320223,0.5172975458970336,0.40588848422563156,False
35,0.05897029926726032,0.0701701386627238,0.5569964359912907,0.41792951847323545,False
36,0.06008328147145337,0.07252925170160715,0.5588783109323181,0.41922037464753015,False
37,0.05972839600555657,0.07064465032008037,0.5568489881624026,0.4103032805677128,False
38,0.06268610119628917,0.07687818119710918,0.5574326504595237,0.410922524797137,False
39,0.06516773050661882,0.08044414873340261,0.5607945698874212,0.4124737540276241,False
40,0.06490219854987464,0.07952595463415904,0.5623692798328875,0.4250202543204346,False
41,0.06566966184781031,0.07926165544352078,0.5731948400040151,0.429322749344329,True
42,0.06528262968050279,0.07796678761059715,0.5874597855201531,0.4257176863588605,True
43,0.06793213957652085,0.08000995259557057,0.6993101798713655,0.5891808110715265,True
44,0.06883653704674654,0.08070092254263236,0.7035847853271859,0.5826832554151984,True
45,0.0704400614902136,0.08010901252413122,0.7076902223759928,0.5747026046740938,True
46,0.07401157968888389,0.08396228799682948,0.7149045655249813,0.5755260669554736,True
47,0.07772939375819742,0.08731692455090434,0.7243561301377188,0.582161890228279,True
48,0.08246710933419071,0.09255651893835223,0.7314749947902878,0.5910598176718432,True
49,0.08819887358109829,0.0982202653173416,0.8028284161450885,0.6884001868522724,True
50,0.08981153310338866,0.10024794174825473,0.7954327428822378,0.7019992370471418,True
51,0.09268175533726698,0.10193524745687046,0.7883923812860082,0.6998781414956017,True
52,0.09424108161223317,0.10305880136836292,0.7848775248512466,0.6998568072895514,True
53,0.09510915065628399,0.1010601656158159,0.7801933980660218,0.6940852833410366,True
54,0.0957869901129785,0.10304305109872727,0.8427288196945344,0.8140074474350272,True
55,0.09791371661664221,0.10526145257318417,0.8691375603732618,0.8125598621031158,True
56,0.10403288662640885,0.11260951366268024,0.8728158363036498,0.8171569950168321,True
57,0.10486055939402249,0.11389383798983985,0.8739853195536709,0.818318637356006,True
58,0.10590455019680879,0.1154097482986421,0.8639919613924304,0.8162697260572984,True
59,0.10850460577647071,0.11830962821283535,0.9004695825322481,0.889446898193991,True
60,0.11172203878431716,0.12051270060859018,0.9161679208977075,0.9070289665507986,True
61,0.11151399105180976,0.11891144780511496,0.933491978619728,0.922080790603396,True
62,0.11079631821793504,0.1169092029800994,0.933818826734762,0.9216874011625461,True
63,0.11094252057484964,0.11722892536671055,0.9224138094707399,0.9163024925495993,True
64,0.11143082754404142,0.11738808706764749,0.9677182357748816,0.9739477356655961,True
65,0.11172993227335996,0.11767229719019269,0.9599356709791085,0.9694598464560766,True
66,0.11233032234054786,0.11742275477109873,0.9608033734789293,0.9616544958465322,True
67,0.1163995407888546,0.12037115116726935,0.9629430786167013,0.9544689312258786,True
68,0.11832701494182626,0.122286165927871,0.9611587708394792,0.9526312929600712,True
69,0.12140181070915848,0.12591461748060775,0.960329568418857,0.9539564626224992,True
70,0.12423405216248956,0.12773296987749308,0.9723391351004961,0.9673110043488831,True
71,0.12438432123956565,0.12792341243572933,0.9742667429438219,0.9808796963626,True
72,0.12405064159643343,0.12649972842090984,0.9786628155722868,0.980342405221073,True
73,0.12667175467283773,0.12934661962311922,0.985252414558706,0.982986064313071,True
74,0.12690147976485472,0.12829769563876192,0.9903569278775,0.9816383502736792,True
75,0.12729831384410042,0.1269472228152366,0.9928232297037025,0.9735018279090345,True
76,0.13074793700933668,0.12871380273185898,0.9994965187402867,0.9684103021919827,True
77,0.13287935471863715,0.12939255964272706,1.0016496094004408,0.9669794759694881,True
78,0.13288657077360316,0.1282932231326096,1.0073947138547046,0.9645167165837656,True
79,0.13505841163012014,0.13090236861524843,1.0102299152293277,0.9652674275235136,True
80,0.13726720580364618,0.13252117922323428,1.0080125337035237,0.9763385375100312,True
81,0.13771668861291483,0.13187652873344216,0.9995364158570029,0.9809288674382859,True
82,0.13723087749242624,0.13071675504188515,0.9893906947843876,0.9807319430807787,True
83,0.13864710564395763,0.13163219929037193,0.9894119121546432,0.984963684276018,True
84,0.1392220706576862,0.1320169902029716,0.9873788733806419,0.985320263112119,True
85,0.13982984527377035,0.13204977577453544,0.9871378958982535,0.9811612858263726,True
86,0.1410422923378194,0.13277120806174533,0.990232252967372,0.9812276424297987,True
87,0.14277099158752837,0.13386814181330478,0.9898030983849644,0.9786829032696864,True
88,0.14372382123417776,0.13409068270771443,0.9935972937171547,0.980884107818487,True
89,0.14458702737038445,0.13387266484020702,0.9922524919063257,0.9794966742353082,True
90,0.1466177056046898,0.1355849775560701,0.9964047953424898,0.9884870053626529,True
91,0.14776214685389502,0.13548590034936803,0.9966101906329878,0.9922439657791436,True
92,0.14791015689934942,0.13467538505103296,0.9926335471878277,0.9849722461486243,True
93,0.14840788590302115,0.13465348696790574,0.9865294900522819,0.9789935521389699,True
94,0.14899222799754575,0.13423744909761215,0.9848382445715105,0.9757358253766082,True
95,0.15086839809920566,0.13547973741190175,0.9843092708598763,0.9765021811009158,True
96,0.15098177155470827,0.13520861686800292,0.9833940405748067,0.9751653864011914,True
97,0.15089816149090063,0.13568248740716282,0.9789501693500721,0.9747157190660437,True
98,0.15159062493815212,0.13576310513982573,0.976671068427121,0.9693764157754209,True
99,0.15234301967898511,0.13618543456188265,0.9756194902768882,0.9721012262350782,True
100,0.15383603088290068,0.1374668194284358,0.9785838774181583,0.9872753903563272,True
101,0.15588559384106052,0.13893822687459276,0.9894067078889369,0.9986988025684027,True
102,0.15572921985165047,0.1383278693595361,0.993402948931192,0.9963824628848355,True
103,0.15597700643897802,0.13810479584442997,0.9950095531564173,0.9957372155043606,True
104,0.15625062675440865,0.13812774654176013,0.9950521787582096,0.9971404090514403,True
105,0.15535722933680138,0.13698152704701355,0.9872655474644544,0.9892880019760688,True
106,0.1561839128274831,0.13779519097110757,0.9883471613504655,0.9921302036084604,True
107,0.15640011759471145,0.13763957616701727,0.9872562532099474,0.9907400212532959,True
108,0.15650000972979633,0.1376412234296344,0.9857275572640699,0.9899597765710497,True
109,0.15623118224533344,0.13709227045721736,0.9811793896716418,0.9824206812954098,True
110,0.15788627631911564,0.13804449951732883,0.9815225187045292,0.9817910939264088,True
111,0.1579403355245828,0.13739980431681062,0.9814865773019562,0.982074906970218,True
112,0.15667364190501085,0.13635076392187565,0.9787434612607527,0.9869835356313539,True
113,0.15606182333952778,0.13514220477268488,0.9800895292566826,0.9835441356011789,True
114,0.1554944023631985,0.13423074232750423,0.9834355166782538,0.9842147536627477,True
115,0.15570407446870205,0.1343797221434591,0.9834844138375053,0.9819117272752166,True
116,0.15625677346071476,0.13531126617630415,0.9825107498425479,0.9821026345436644,True
117,0.15696201382597896,0.13557956373923277,0.9824230229626245,0.9803564057380676,True
118,0.15958893698880303,0.1379933580226032,0.9829856902730311,0.9800320677803619,True
119,0.16087396814445956,0.13934284018727652,0.98350671714653,0.9849632122321805,True
120,0.16149874196486105,0.13922556442217648,0.9879239596439987,0.9902702611597662,True
121,0.16093805190615623,0.1390399943995905,0.9893806723488023,0.9955974298870978,True
122,0.16001429518263774,0.1381276008989286,0.9899702315504915,0.9947089219864671,True
123,0.16012562194995286,0.1385446615745341,0.9873702017638755,0.993042442935615,True
124,0.159276020353832,0.13652929115400073,0.984456907799118,0.9838060488670306,True
125,0.15997456652106742,0.13704221950411455,0.9818818763623609,0.9778627501510511,True
126,0.16060099502878894,0.13768648195146477,0.9777236416953091,0.9741158135564697,True
127,0.16196458944444206,0.13881637854453954,0.9792699723922617,0.9757388893498541,True
128,0.16305631796707057,0.13949764230891654,0.9800903190241872,0.9770084969368057,True
129,0.1641541663945464,0.14045582900006248,0.9827883577123269,0.9790316111386682,True
130,0.16459662166980416,0.14034916608385892,0.9884588393924508,0.9837800933364126,True
131,0.1661616894678536,0.14112142433829766,0.996383965701323,0.9865995421127823,True
132,0.166444946468822,0.14129801687851645,0.9992874354774206,0.988054702346429,True
133,0.1662678125427937,0.14023328851550704,0.9980170050318481,0.9830257800945267,True
134,0.16741295184435495,0.1407677465455179,1.0000844115175658,0.9854539189863121,True
135,0.16773508470736503,0.14072971747051108,0.9983446600375504,0.9829707957323001,True
136,0.1686209760369447,0.14160525249714892,0.9988050397716984,0.9855467759854862,True
137,0.17040202285658448,0.14286255939461648,1.0017530908829955,0.9876921233171879,True
138,0.17206831224739852,0.1446918472876808,1.0052298736951353,0.9926051491227837,True
139,0.17255570849047808,0.14509185799644128,1.0050842643582154,0.9955875742725401,True
140,0.17219036596419707,0.14461699689350158,1.0037894987196871,0.9983577808832766,True
141,0.1722036404446575,0.14465034874900778,0.9976601412708573,0.9972797073794298,True
142,0.17174032588716395,0.14379020369482998,0.9919583882846348,0.9943114495307277,True
143,0.17160008732094764,0.143182983433718,0.9896496421392059,0.9899939171827871,True
144,0.17310178794625758,0.144380904306947,0.988563979653087,0.988454730520555,True
145,0.17409113593263556,0.14443380872163455,0.9882028501603631,0.9867259964871713,True
146,0.1765676686205359,0.146258904461692,0.9897291677587042,0.9872502278198091,True
147,0.17720466675848806,0.14681012481679598,0.989901512358596,0.9873898290109395,True
148,0.17819242452778486,0.14712646972881308,0.9906913935725595,0.9860315140947346,True
149,0.17809169518879894,0.14695715415255267,0.9889912122940586,0.985923956847941,True
150,0.17867693496212747,0.14734344890552267,0.9917065583993319,0.9893939530390172,True
151,0.1788209488922156,0.14684385019235416,0.9953340749207812,0.9934095746879481,True
152,0.17803554305954608,0.1458244209693355,0.9949383558960959,0.9934390956081617,True
153,0.17908163444004896,0.14629336004307192,0.9938770059850812,0.9925392320613676,True
154,0.1794081687206199,0.14722359261985218,0.9907541912838954,0.9912630779627409,True
155,0.17941274461425813,0.14666570221349007,0.9905735878545634,0.9887491994877218,True
156,0.1810732940540587,0.14792614069763196,0.9920594981330896,0.9878912266916224,True
157,0.18291871985238134,0.14995332403450926,0.9934982259908613,0.9891620265668106,True
158,0.18384231441657062,0.15052743976179078,0.9951965185986873,0.9908377549534847,True
159,0.1840844013903367,0.15082840838408296,0.9958413008358343,0.9946368215277853,True
160,0.1847391256247574,0.15127201037647645,0.9979056517663915,0.9996608303382286,True
161,0.1847163315452715,0.15094797575565871,0.9986735724007851,1.0004918428565466,True
162,0.18474472483785417,0.15081874399476797,0.9976492854235016,0.9995122455319279,True
163,0.1842127815760809,0.15012831341345173,0.9956895797536218,0.9976688266277038,True
164,0.1860743642218419,0.15130300663365423,0.9960947047614017,0.9975755727747995,True
165,0.18683337738097788,0.15216777368084053,0.997561410598788,0.9997141618212552,True
166,0.1870554244876114,0.15217525688707817,0.9996121211835413,1.0019407878031563,True
167,0.1880745558991008,0.152834405841133,1.0011218710320222,1.0043183521946937,True
168,0.18853852252941583,0.1532369885011958,1.001298813401645,1.0055339317381407,True
169,0.18838072939298764,0.15312089772213905,1.0011101331093741,1.0048879039984582,True
170,0.18909686214024232,0.15348915383383582,1.003376623813608,1.004110519479944,True
171,0.18920666279008372,0.15319807176076994,1.0018354812427661,1.0007665440173072,True
172,0.1889767703212608,0.1527024781437352,0.9977426764209105,0.9977943356357608,True
173,0.18875092625368303,0.15232632312764274,0.9954766680889281,0.9965112999092843,True
174,0.1896450426510406,0.1534059456482748,0.9926346661091162,0.9942590893992875,True
175,0.19013255363550136,0.1537419709486097,0.9920546747233298,0.9949318968791501,True
176,0.1900607943496077,0.1534118681809727,0.9903221314170355,0.9919659299057975,True
177,0.19034940740020276,0.15366066172678647,0.9886646283492817,0.9909459105220148,True
178,0.19054591374948737,0.15373393285643264,0.9893360097281428,0.9912919774609342,True
179,0.19143993635992554,0.15417695058847347,0.9907378490969907,0.9920753017892027,True
180,0.19196395675120892,0.15446055344242418,0.9929476498555603,0.9959631899740242,True
181,0.19135139886896618,0.15358477326059214,0.9933759766835882,0.995560411608713,True
182,0.19057379280875858,0.15265860594042832,0.9926953628385278,0.9929783517486572,True
183,0.19089534655210713,0.15249512062469442,0.9924067673415853,0.9913194566405641,True
184,0.19122456660094658,0.1526826964308315,0.9926243052117674,0.9894268163389027,True
185,0.1914686371627196,0.15269643273841096,0.9929659627602346,0.9897288850374293,True
186,0.1926694421487944,0.15388760961559425,0.9934031559988953,0.9897844395950137,True
187,0.19352277425043132,0.15465725425054744,0.9939004866491473,0.990293641437554,True
188,0.19399056280278745,0.15493055820711776,0.9941092780365586,0.9905579597397622,True
189,0.19473307515772798,0.1554362735964454,0.9926274684880932,0.9890282742947897,True
