bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.0066176,0.000352,0.0066176,0.000352,0.205184,0.0176,0.187584,,0.21869299999999997,0.008636,,
25,0.0727936,0.003871999999999999,0.0727936,0.003871999999999999,0.297216,0.09152,0.205696,,0.542636,0.027469,0.32394300000000004,0.018833000000000003
50,0.0595584,0.003168,0.0595584,0.003168,0.31488,0.22176,0.09312,,0.91494,0.033292,0.37230399999999997,0.005823000000000002
75,1.0268826,0.037803999999999977,1.0268826,0.037803999999999977,0.208416,0.198688,0.009728,,1.164675,0.058471,0.24973499999999993,0.025179
100,0.033088,0.0017599999999999996,0.033088,0.0017599999999999996,0.44352,0.44352,,,1.7249900000000002,0.066445,0.5603150000000003,0.007974000000000002
125,0.0727936,0.003871999999999999,0.0727936,0.003871999999999999,0.352768,0.24992,0.102848,,2.042393,0.080735,0.3174029999999999,0.014289999999999997
150,2.1089665999999987,0.08284700000000003,2.1089665999999987,0.08284700000000003,0.378208,0.378208,,,2.554219,0.083298,0.5118259999999997,0.002562999999999996
175,0.0595584,0.003168,0.0595584,0.003168,0.40656,0.40656,,,2.888095,0.086501,0.33387600000000006,0.0032029999999999975
