time,mote_id,node,strobes,message_type,message,tx,rx,size
35.561895,5,5,0,mac,,,,41
35.574296,4,4,,forwarding,,,,
35.614897,,5,,energy,,0.638632,0.069715,
35.623144,,4,,energy,,0.536884,0.096568,
35.635906,,2,,energy,,0.474053,0.144654,
35.650442,,6,,energy,,0.515679,0.07533,
35.674126,,3,,energy,,0.816503,0.09487,
35.676556,,7,,energy,,0.371068,0.018381,
35.71388,3,3,,dao,,,,
35.762992,,1,,energy,,0.334225,0.474374,
35.767082,1,,,overhearing,,,,
35.772309,3,3,3,mac,,,,53
35.775442,,6,,energy,,0.515679,0.07533,
35.78997,,2,,energy,,0.474374,0.147244,
35.798534,,5,,energy,,0.638632,0.069715,
35.798727,,3,,energy,,0.826865,0.095191,
35.800581,,7,,energy,,0.371068,0.018381,
35.800645,,4,,energy,,0.545616,0.096568,
35.813612,4,4,4,mac,,,,41
35.823014,5,4,,parent,,,,
35.82433,3,3,,forwarding,,,,
35.824541,5,4,,neighbor,,,,
35.826068,5,6,,neighbor,,,,
35.863844,4,4,0,mac,,,,41
35.864897,,5,,energy,,0.638632,0.069715,
35.873144,,4,,energy,,0.550126,0.097208,
35.876229,3,3,,forwarding,,,,
35.885906,,2,,energy,,0.474374,0.147244,
35.900442,,6,,energy,,0.515679,0.07533,
35.924126,,3,,energy,,0.827505,0.099605,
35.926556,,7,,energy,,0.371068,0.018381,
35.989897,,5,,energy,,0.638632,0.069715,
35.998144,,4,,energy,,0.550126,0.097208,
36.007236,3,2,,parent,,,,
36.008763,3,2,,neighbor,,,,
36.009083,4,4,,dio,,,,
36.01029,3,4,,neighbor,,,,
36.010906,,2,,energy,,0.474374,0.147244,
36.025442,,6,,energy,,0.515679,0.07533,
36.051556,,7,,energy,,0.371068,0.018381,
36.104266,,3,,energy,,0.827505,0.11004,
36.104266,,5,,energy,,0.638632,0.069715,
36.104778,,4,,energy,,0.599577,0.097208,
36.135906,,2,,energy,,0.474374,0.147244,
36.150442,,6,,energy,,0.515679,0.07533,
36.168625,,5,,energy,,0.638632,0.072977,
36.168698,,4,,energy,,0.648004,0.097208,
36.174126,,3,,energy,,0.827505,0.11004,
36.176556,,7,,energy,,0.371068,0.018381,
36.239897,,5,,energy,,0.638632,0.072977,
36.263984,,4,,energy,,0.648004,0.097208,
36.26456,,1,,energy,,0.334225,0.474694,
36.268661,1,,,overhearing,,,,
36.273896,3,3,4,mac,,,,41
36.275442,,6,,energy,,0.515679,0.07533,
36.29012,,2,,energy,,0.474694,0.14945,
36.299126,,3,,energy,,0.838539,0.11036,
36.301556,,7,,energy,,0.371068,0.018381,
36.310005,2,2,,forwarding,,,,
36.315675,,1,,energy,,0.334225,0.475014,
36.319766,1,,,overhearing,,,,
36.325013,3,3,0,mac,,,,41
36.352187,2,2,,forwarding,,,,
36.360252,6,6,,udp_sending,         9,,,10
36.364897,,5,,energy,,0.638632,0.072977,
36.373144,,4,,energy,,0.648004,0.097208,
36.385906,,2,,energy,,0.475014,0.151657,
36.400442,,6,,energy,,0.515679,0.07533,
36.423151,,3,,energy,,0.840746,0.11068,
36.424126,,3,,energy,,0.840746,0.11068,
36.457962,4,4,,udp_sending,         5,,,10
36.492393,,7,,energy,,0.371068,0.018381,
36.493027,,5,,energy,,0.638953,0.074897,
36.493604,,6,,energy,,0.523356,0.075651,
36.498144,,4,,energy,,0.648004,0.097208,
36.502287,6,6,3,mac,,,,32
36.511387,7,7,,udp_sending,         8,,,10
36.513007,5,5,,forwarding,,,,
36.531798,2,2,0,mac,,,,41
36.559661,1,7,,udp_reception,         5,,,10
36.566823,6,6,,dio,,,,
36.572111,,3,,energy,,0.840746,0.11068,
36.572719,,1,,energy,,0.334866,0.479428,
36.573338,,2,,energy,,0.479428,0.152298,
36.58202,2,2,0,mac,,,,41
36.600039,,7,,energy,,0.371068,0.018381,
36.600039,,5,,energy,,0.638953,0.074897,
36.600115,,6,,energy,,0.526618,0.075651,
36.609907,1,4,,udp_reception,         3,,,10
36.629291,2,2,0,mac,,,,41
36.657207,1,3,,udp_reception,        12,,,10
36.668184,,1,,energy,,0.335506,0.483842,
36.677066,,2,,energy,,0.483842,0.152938,
36.677129,,3,,energy,,0.841066,0.112598,
36.677478,2,2,0,mac,,,,41
36.677702,,4,,energy,,0.655679,0.097528,
36.686385,4,4,3,mac,,,,32
36.697067,3,3,,forwarding,,,,
36.700439,,7,,energy,,0.371068,0.024907,
36.700439,,5,,energy,,0.638953,0.07816,
36.700971,,6,,energy,,0.601662,0.075651,
36.705364,1,6,,udp_reception,         7,,,10
36.724788,2,2,0,mac,,,,41
36.726624,,7,,energy,,0.371068,0.024907,
36.751448,,4,,energy,,0.655999,0.099736,
36.752035,,5,,energy,,0.647781,0.07848,
36.752651,1,7,,udp_reception,         6,,,10
36.760717,5,5,3,mac,,,,41
36.762792,,1,,energy,,0.336147,0.488256,
36.763401,,2,,energy,,0.488256,0.153579,
36.771395,4,4,,forwarding,,,,
36.772084,2,2,0,mac,,,,41
36.775442,,6,,energy,,0.62124,0.075651,
36.799126,,3,,energy,,0.841066,0.112598,
36.800002,1,4,,udp_reception,         4,,,10
36.801556,,7,,energy,,0.371068,0.024907,
36.819385,2,2,0,mac,,,,41
36.847234,1,3,,udp_reception,        13,,,10
36.864897,,5,,energy,,0.647781,0.07848,
36.867085,2,2,0,mac,,,,53
36.887977,,4,,energy,,0.655999,0.099736,
36.888554,,1,,energy,,0.336789,0.493374,
36.889206,,3,,energy,,0.849893,0.112919,
36.895419,,2,,energy,,0.493374,0.156428,
36.897906,3,3,3,mac,,,,41
36.900043,,6,,energy,,0.62124,0.075651,
36.900442,,6,,energy,,0.62124,0.075651,
36.910304,1,,,overhearing,,,,
36.91535,2,2,,forwarding,,,,
36.924126,,3,,energy,,0.849893,0.112919,
36.926556,,7,,energy,,0.371068,0.024907,
36.989897,,5,,energy,,0.647781,0.07848,
36.998144,,4,,energy,,0.655999,0.099736,
37.005559,,2,,energy,,0.493374,0.156428,
37.008971,3,3,,udp_sending,        14,,,10
37.012322,,1,,energy,,0.33711,0.495581,
37.021626,2,2,0,mac,,,,41
37.028814,,6,,energy,,0.62156,0.07757,
37.038076,7,7,4,mac,,,,32
37.048781,6,6,,forwarding,,,,
37.049451,1,4,,udp_reception,         5,,,10
37.051556,,7,,energy,,0.380663,0.025227,
37.053732,,5,,energy,,0.647781,0.07848,
37.054308,,2,,energy,,0.495581,0.156749,
37.054372,,3,,energy,,0.850213,0.115126,
37.05496,,4,,energy,,0.667033,0.100056,
37.063643,4,4,4,mac,,,,41
37.074292,3,3,,forwarding,,,,
37.114897,,5,,energy,,0.647781,0.07848,
37.143088,1,,,overhearing,,,,
37.148323,3,3,4,mac,,,,32
37.150442,,6,,energy,,0.62156,0.07757,
37.159171,2,2,,forwarding,,,,
37.176556,,7,,energy,,0.380663,0.025227,
37.189543,,4,,energy,,0.667033,0.100056,
37.19012,,1,,energy,,0.33711,0.496222,
37.19075,,3,,energy,,0.862014,0.115767,
37.191199,,2,,energy,,0.496222,0.160874,
37.194211,1,,,overhearing,,,,
37.199432,3,3,0,mac,,,,41
37.21108,2,2,,forwarding,,,,
37.245279,,5,,energy,,0.648101,0.080687,
37.248144,,4,,energy,,0.667033,0.100056,
37.254545,6,6,4,mac,,,,41
37.260906,,2,,energy,,0.496222,0.160874,
37.265198,5,5,,forwarding,,,,
37.275442,,6,,energy,,0.632594,0.07789,
37.299126,,3,,energy,,0.862014,0.115767,
37.301556,,7,,energy,,0.380663,0.025227,
37.364897,,5,,energy,,0.648101,0.080687,
37.373144,,4,,energy,,0.667033,0.100056,
37.385906,,2,,energy,,0.496222,0.160874,
37.400442,,6,,energy,,0.632594,0.07789,
37.426556,,7,,energy,,0.380663,0.025227,
37.502158,,1,,energy,,0.337431,0.498429,
37.502759,,6,,energy,,0.632594,0.07789,
37.502781,,2,,energy,,0.498429,0.161195,
37.503336,,3,,energy,,0.862014,0.115767,
37.503398,,4,,energy,,0.667354,0.102263,
37.503988,,5,,energy,,0.659138,0.081008,
37.511483,2,2,0,mac,,,,41
37.512671,5,5,4,mac,,,,41
37.523318,4,4,,forwarding,,,,
37.539317,1,3,,udp_reception,        14,,,10
37.551556,,7,,energy,,0.380663,0.025227,
37.551793,,3,,energy,,0.862014,0.115767,
37.552401,,1,,energy,,0.337752,0.500635,
37.561698,2,2,0,mac,,,,41
37.589542,1,6,,udp_reception,         9,,,10
37.614897,,5,,energy,,0.659138,0.081008,
37.623144,,4,,energy,,0.667354,0.102263,
37.635906,,2,,energy,,0.500635,0.161516,
37.650442,,6,,energy,,0.632594,0.07789,
37.674126,,3,,energy,,0.862014,0.115767,
37.676556,,7,,energy,,0.380663,0.025227,
37.739897,,5,,energy,,0.659138,0.081008,
37.748144,,4,,energy,,0.667354,0.102263,
37.760906,,2,,energy,,0.500635,0.161516,
37.775442,,6,,energy,,0.632594,0.07789,
37.801556,,7,,energy,,0.380663,0.025227,
37.802724,,5,,energy,,0.659138,0.081008,
37.803301,,2,,energy,,0.500635,0.161516,
37.803359,,3,,energy,,0.862334,0.117974,
37.803952,,4,,energy,,0.67618,0.102583,
37.812635,4,4,3,mac,,,,41
37.823278,3,3,,forwarding,,,,
37.864897,,5,,energy,,0.659138,0.081008,
37.873144,,4,,energy,,0.67618,0.102583,
37.885906,,2,,energy,,0.500635,0.161516,
37.900442,,6,,energy,,0.632594,0.07789,
37.924126,,3,,energy,,0.862334,0.117974,
37.926556,,7,,energy,,0.380663,0.025227,
37.989897,,5,,energy,,0.659138,0.081008,
38.015694,,4,,energy,,0.67618,0.102583,
38.01627,,1,,energy,,0.337752,0.500955,
38.01633,,2,,energy,,0.500955,0.165929,
38.016922,,3,,energy,,0.873366,0.118294,
38.020361,1,,,overhearing,,,,
38.025442,,6,,energy,,0.632594,0.07789,
38.025605,3,3,4,mac,,,,41
38.036259,2,2,,forwarding,,,,
38.049126,,3,,energy,,0.873366,0.118294,
38.051556,,7,,energy,,0.380663,0.025227,
38.116995,,1,,energy,,0.338072,0.503161,
38.126301,2,2,0,mac,,,,41
38.154144,1,7,,udp_reception,         8,,,10
38.239897,,5,,energy,,0.659138,0.081008,
38.248144,,4,,energy,,0.67618,0.102583,
38.260906,,2,,energy,,0.503161,0.166249,
38.275442,,6,,energy,,0.632594,0.07789,
38.299126,,3,,energy,,0.873366,0.118294,
38.301556,,7,,energy,,0.380663,0.025227,
38.360289,6,6,,udp_sending,        10,,,10
38.364897,,5,,energy,,0.659138,0.081008,
38.373144,,4,,energy,,0.67618,0.102583,
38.385906,,2,,energy,,0.503161,0.166249,
38.400442,,6,,energy,,0.632594,0.07789,
38.424126,,3,,energy,,0.873366,0.118294,
38.428507,4,4,,dao,,,,
38.457958,4,4,,udp_sending,         6,,,10
38.492423,,7,,energy,,0.380663,0.025227,
38.493053,,5,,energy,,0.659458,0.082926,
38.493635,,6,,energy,,0.640268,0.07821,
38.498144,,4,,energy,,0.67618,0.102583,
38.502318,6,6,3,mac,,,,32
38.510906,,2,,energy,,0.503161,0.166249,
38.511383,7,7,,udp_sending,         9,,,10
38.513007,5,5,,forwarding,,,,
38.525442,,6,,energy,,0.640268,0.07821,
38.549126,,3,,energy,,0.873366,0.118294,
38.551556,,7,,energy,,0.380663,0.025227,
38.635085,,4,,energy,,0.676501,0.10479,
38.635906,,2,,energy,,0.503161,0.166249,
38.636695,5,5,3,mac,,,,41
38.651834,,5,,energy,,0.668286,0.083247,
38.651896,,6,,energy,,0.640588,0.080128,
38.655007,4,4,,forwarding,,,,
38.661152,7,7,3,mac,,,,32
38.671889,6,6,,forwarding,,,,
38.674126,,3,,energy,,0.873366,0.118294,
38.676556,,7,,energy,,0.388338,0.025547,
38.754575,6,6,4,mac,,,,41
38.765229,5,5,,forwarding,,,,
38.775442,,6,,energy,,0.651622,0.080448,
38.801556,,7,,energy,,0.388338,0.025547,
38.803199,,5,,energy,,0.668606,0.085453,
38.803775,,2,,energy,,0.503161,0.166249,
38.803967,,3,,energy,,0.873686,0.120885,
38.80441,,4,,energy,,0.686864,0.10511,
38.813093,4,4,3,mac,,,,53
38.86299,4,4,0,mac,,,,32
38.885152,3,3,,forwarding,,,,
38.900442,,6,,energy,,0.651622,0.080448,
38.901371,,5,,energy,,0.668606,0.085453,
38.901947,,2,,energy,,0.503161,0.166249,
38.901979,,3,,energy,,0.874326,0.125011,
38.902585,,4,,energy,,0.69099,0.10575,
38.911268,4,4,0,mac,,,,41
38.926556,,7,,energy,,0.388338,0.025547,
38.937849,3,3,,forwarding,,,,
39.000808,,6,,energy,,0.651622,0.080448,
39.001385,,3,,energy,,0.874326,0.125011,
39.001445,,4,,energy,,0.691311,0.107958,
39.002035,,5,,energy,,0.677434,0.085774,
39.008961,3,3,,udp_sending,        15,,,10
39.010717,5,5,3,mac,,,,41
39.010906,,2,,energy,,0.503161,0.166249,
39.021393,4,4,,forwarding,,,,
39.025442,,6,,energy,,0.651622,0.080448,
39.049126,,3,,energy,,0.874326,0.125011,
39.051556,,7,,energy,,0.388338,0.025547,
39.114897,,5,,energy,,0.677434,0.085774,
39.123144,,4,,energy,,0.691311,0.107958,
39.124341,5,5,,dao,,,,
39.135906,,2,,energy,,0.503161,0.166249,
39.150442,,6,,energy,,0.651622,0.080448,
39.174126,,3,,energy,,0.874326,0.125011,
39.176556,,7,,energy,,0.388338,0.025547,
39.266746,,1,,energy,,0.338072,0.503482,
39.270836,1,,,overhearing,,,,
39.275442,,6,,energy,,0.651622,0.080448,
39.276062,3,3,3,mac,,,,53
39.301556,,7,,energy,,0.388338,0.025547,
39.301809,,5,,energy,,0.677434,0.085774,
39.302386,,2,,energy,,0.503482,0.169161,
39.302418,,3,,energy,,0.885011,0.127539,
39.303037,,4,,energy,,0.700138,0.108278,
39.31172,4,4,3,mac,,,,41
39.332074,2,,,overhearing,,,,
39.360556,3,3,,forwarding,,,,
39.37686,,3,,energy,,0.885011,0.127539,
39.376917,,4,,energy,,0.700458,0.11087,
39.377492,,5,,energy,,0.687799,0.086094,
39.385906,,2,,energy,,0.503482,0.169161,
39.386175,5,5,3,mac,,,,53
39.400442,,6,,energy,,0.651622,0.080448,
39.424126,,3,,energy,,0.885011,0.127539,
39.426556,,7,,energy,,0.388338,0.025547,
39.489897,,5,,energy,,0.687799,0.086094,
39.498144,,4,,energy,,0.700458,0.11087,
39.510906,,2,,energy,,0.503482,0.169161,
39.525442,,6,,energy,,0.651622,0.080448,
39.551556,,7,,energy,,0.388338,0.025547,
39.552284,,5,,energy,,0.687799,0.086094,
39.55286,,2,,energy,,0.503482,0.169161,
39.552923,,3,,energy,,0.885331,0.130129,
39.553495,,4,,energy,,0.710821,0.11119,
39.562178,4,4,3,mac,,,,53
39.614897,,5,,energy,,0.687799,0.086094,
39.640371,,1,,energy,,0.338072,0.503801,
39.644461,1,,,overhearing,,,,
39.649689,3,3,3,mac,,,,41
39.650442,,6,,energy,,0.651622,0.080448,
39.660779,2,2,,forwarding,,,,
39.676556,,7,,energy,,0.388338,0.025547,
39.705725,,4,,energy,,0.710821,0.11119,
39.705725,,2,,energy,,0.503801,0.173574,
39.707524,,3,,energy,,0.907399,0.130448,
39.739897,,5,,energy,,0.687799,0.086094,
39.741505,2,2,0,mac,,,,53
39.748144,,4,,energy,,0.710821,0.11119,
39.775442,,6,,energy,,0.651622,0.080448,
39.783319,,1,,energy,,0.338713,0.508598,
39.783938,,2,,energy,,0.508598,0.174215,
39.792621,2,2,0,mac,,,,41
39.799126,,3,,energy,,0.907399,0.130448,
39.801556,,7,,energy,,0.388338,0.025547,
39.820448,1,4,,udp_reception,         6,,,10
39.873144,,4,,energy,,0.710821,0.11119,
39.885906,,2,,energy,,0.508598,0.174215,
39.900442,,6,,energy,,0.651622,0.080448,
39.924126,,3,,energy,,0.907399,0.130448,
39.926556,,7,,energy,,0.388338,0.025547,
39.989897,,5,,energy,,0.687799,0.086094,
40.013771,,4,,energy,,0.710821,0.11119,
40.014347,,1,,energy,,0.338713,0.508918,
40.014551,,2,,energy,,0.508918,0.176422,
40.014999,,3,,energy,,0.916226,0.130768,
40.018437,1,,,overhearing,,,,
40.023681,3,3,3,mac,,,,41
40.025442,,6,,energy,,0.651622,0.080448,
40.034418,2,2,,forwarding,,,,
40.051556,,7,,energy,,0.388338,0.025547,
40.064518,,4,,energy,,0.710821,0.11119,
40.065094,,1,,energy,,0.338713,0.509238,
40.065719,,3,,energy,,0.918145,0.131088,
40.069185,1,,,overhearing,,,,
40.074402,3,3,0,mac,,,,32
40.086216,2,2,,forwarding,,,,
40.091697,,2,,energy,,0.509238,0.178341,
40.114897,,5,,energy,,0.687799,0.086094,
40.127941,,4,,energy,,0.710821,0.113397,
40.135906,,2,,energy,,0.509238,0.178341,
40.150442,,6,,energy,,0.651622,0.080448,
40.174126,,3,,energy,,0.931386,0.131088,
40.176556,,7,,energy,,0.388338,0.025547,
40.230976,2,2,0,mac,,,,41
40.239897,,5,,energy,,0.687799,0.086094,
40.248144,,4,,energy,,0.710821,0.113397,
40.258861,1,6,,udp_reception,        10,,,10
40.272767,,1,,energy,,0.339355,0.513651,
40.273379,,2,,energy,,0.513651,0.178983,
40.275442,,6,,energy,,0.651622,0.080448,
40.282062,2,2,0,mac,,,,41
40.299126,,3,,energy,,0.931386,0.131088,
40.300182,,7,,energy,,0.388338,0.025547,
40.309917,1,3,,udp_reception,        15,,,10
40.322991,6,6,,dao,,,,
40.344016,2,1,,parent,,,,
40.345543,2,1,,neighbor,,,,
40.34707,2,3,,neighbor,,,,
40.370139,,7,,energy,,0.388338,0.025547,
40.370785,,5,,energy,,0.688119,0.088685,
40.373144,,4,,energy,,0.710821,0.113397,
40.380033,6,6,3,mac,,,,53
40.385906,,2,,energy,,0.513651,0.178983,
40.400442,,6,,energy,,0.661985,0.080768,
40.420296,6,6,,udp_sending,        11,,,10
40.426556,,7,,energy,,0.388338,0.025547,
40.43527,6,5,,parent,,,,
40.436797,6,5,,neighbor,,,,
40.438324,6,7,,neighbor,,,,
40.457958,4,4,,udp_sending,         7,,,10
40.472955,4,3,,parent,,,,
40.474482,4,3,,neighbor,,,,
40.476009,4,5,,neighbor,,,,
40.501374,,6,,energy,,0.661985,0.080768,
40.502584,,5,,energy,,0.698484,0.089006,
40.504636,,4,,energy,,0.711142,0.115988,
40.504636,,2,,energy,,0.513651,0.178983,
40.505244,,3,,energy,,0.934201,0.131134,
40.511267,5,5,3,mac,,,,53
40.511403,7,7,,udp_sending,        10,,,10
40.517428,1,,,overhearing,,,,
40.522675,3,3,3,mac,,,,41
40.526375,7,6,,parent,,,,
40.527902,7,6,,neighbor,,,,
40.533405,2,2,,forwarding,,,,
40.551556,,7,,energy,,0.388338,0.025547,
40.564283,,4,,energy,,0.711142,0.115988,
40.564859,,1,,energy,,0.339355,0.514291,
40.565463,,2,,energy,,0.514291,0.18378,
40.565506,,3,,energy,,0.942803,0.131774,
40.56895,1,,,overhearing,,,,
40.574189,3,3,0,mac,,,,53
40.601428,,6,,energy,,0.661985,0.080768,
40.627439,6,6,3,mac,,,,32
40.635906,,2,,energy,,0.514291,0.18378,
40.638146,5,5,,forwarding,,,,
40.658683,,6,,energy,,0.66998,0.083007,
40.661895,7,7,4,mac,,,,32
40.676556,,7,,energy,,0.397933,0.025868,
40.678631,6,6,,forwarding,,,,
40.682655,,5,,energy,,0.698804,0.090924,
40.682655,,3,,energy,,0.942803,0.136886,
40.684435,,4,,energy,,0.724575,0.115988,
40.742464,,5,,energy,,0.699124,0.09313,
40.748144,,4,,energy,,0.724575,0.115988,
40.751737,6,6,3,mac,,,,41
40.760906,,2,,energy,,0.514291,0.18378,
40.762384,5,5,,forwarding,,,,
40.775442,,6,,energy,,0.678807,0.083327,
40.799126,,3,,energy,,0.942803,0.136886,
40.801556,,7,,energy,,0.397933,0.025868,
40.823007,5,4,,parent,,,,
40.824535,5,4,,neighbor,,,,
40.826062,5,6,,neighbor,,,,
40.845813,2,2,0,mac,,,,41
40.873689,1,7,,udp_reception,         9,,,10
40.875754,,4,,energy,,0.724895,0.118195,
40.876211,,5,,energy,,0.707951,0.09345,
40.884893,5,5,3,mac,,,,41
40.886547,,3,,energy,,0.942803,0.136886,
40.887155,,1,,energy,,0.339997,0.519089,
40.887759,,2,,energy,,0.519089,0.184422,
40.895613,4,4,,forwarding,,,,
40.896442,2,2,0,mac,,,,53
40.900043,,6,,energy,,0.678807,0.083327,
40.925197,,6,,energy,,0.678807,0.083327,
40.925773,,3,,energy,,0.942803,0.136886,
40.926556,,7,,energy,,0.397933,0.025868,
40.935096,5,5,0,mac,,,,41
40.936,7,7,,dao,,,,
40.947435,4,4,,forwarding,,,,
40.989897,,5,,energy,,0.710158,0.09377,
40.998144,,4,,energy,,0.725215,0.120402,
41.008966,3,3,,udp_sending,        16,,,10
41.010906,,2,,energy,,0.519089,0.184422,
41.023993,3,2,,parent,,,,
41.02552,3,2,,neighbor,,,,
41.027047,3,4,,neighbor,,,,
41.02833,,5,,energy,,0.710158,0.09377,
41.028394,,6,,energy,,0.679126,0.085918,
41.037648,7,7,3,mac,,,,53
41.049126,,3,,energy,,0.942803,0.136886,
41.051556,,7,,energy,,0.408297,0.026187,
41.135906,,2,,energy,,0.519089,0.184422,
41.150442,,6,,energy,,0.679126,0.085918,
41.176556,,7,,energy,,0.408297,0.026187,
41.182655,,5,,energy,,0.710158,0.09377,
41.182655,,3,,energy,,0.942803,0.141979,
41.184435,,4,,energy,,0.738648,0.120402,
41.242941,,5,,energy,,0.710478,0.096361,
41.252196,6,6,3,mac,,,,53
41.263208,,4,,energy,,0.738648,0.120402,
41.263784,,1,,energy,,0.339997,0.519408,
41.263843,,2,,energy,,0.519408,0.186341,
41.267874,1,,,overhearing,,,,
41.273102,3,3,4,mac,,,,32
41.275442,,6,,energy,,0.689489,0.086238,
41.283792,2,2,,forwarding,,,,
41.299126,,3,,energy,,0.952398,0.142298,
41.301157,,7,,energy,,0.408297,0.026187,
41.326347,,1,,energy,,0.340318,0.521614,
41.335652,2,2,0,mac,,,,41
41.363487,1,3,,udp_reception,        16,,,10
41.364897,,5,,energy,,0.710478,0.096361,
41.373144,,4,,energy,,0.738648,0.120402,
41.385906,,2,,energy,,0.521614,0.186662,
41.400442,,6,,energy,,0.689489,0.086238,
41.424126,,3,,energy,,0.952398,0.142298,
41.426556,,7,,energy,,0.408297,0.026187,
41.500458,,6,,energy,,0.689489,0.086238,
41.501034,,3,,energy,,0.952398,0.142298,
41.501089,,4,,energy,,0.738968,0.122993,
41.501668,,5,,energy,,0.720842,0.096681,
41.510351,5,5,3,mac,,,,53
41.635906,,2,,energy,,0.521614,0.186662,
41.650442,,6,,energy,,0.689489,0.086238,
41.674126,,3,,energy,,0.952398,0.142298,
41.676556,,7,,energy,,0.408297,0.026187,
41.739897,,5,,energy,,0.720842,0.096681,
41.748144,,4,,energy,,0.738968,0.122993,
41.760906,,2,,energy,,0.521614,0.186662,
41.775442,,6,,energy,,0.689489,0.086238,
41.801556,,7,,energy,,0.408297,0.026187,
41.807655,,5,,energy,,0.720842,0.096681,
41.807655,,3,,energy,,0.952398,0.147395,
41.807687,,4,,energy,,0.7524,0.122993,
42.239897,,5,,energy,,0.720842,0.096681,
42.248144,,4,,energy,,0.7524,0.122993,
42.260906,,2,,energy,,0.521614,0.186662,
42.275442,,6,,energy,,0.689489,0.086238,
42.299126,,3,,energy,,0.952398,0.147395,
42.301556,,7,,energy,,0.408297,0.026187,
42.360266,6,6,,udp_sending,        12,,,10
42.364897,,5,,energy,,0.720842,0.096681,
42.37177,,4,,energy,,0.7524,0.122993,
42.373144,,4,,energy,,0.7524,0.122993,
42.385906,,2,,energy,,0.521614,0.186662,
42.400442,,6,,energy,,0.689489,0.086238,
42.423727,,3,,energy,,0.952398,0.147395,
42.424126,,3,,energy,,0.952398,0.147395,
42.457947,4,4,,udp_sending,         8,,,10
42.492362,,7,,energy,,0.408297,0.026187,
42.492996,,5,,energy,,0.721162,0.0986,
42.493573,,6,,energy,,0.699083,0.086558,
42.498144,,4,,energy,,0.7524,0.122993,
42.502256,6,6,4,mac,,,,32
42.510906,,2,,energy,,0.521614,0.186662,
42.5114,7,7,,udp_sending,        11,,,10
42.512934,5,5,,forwarding,,,,
42.525442,,6,,energy,,0.699083,0.086558,
42.549126,,3,,energy,,0.952398,0.147395,
42.551556,,7,,energy,,0.408297,0.026187,
42.623144,,4,,energy,,0.7524,0.122993,
42.635906,,2,,energy,,0.521614,0.186662,
42.653422,,5,,energy,,0.721162,0.0986,
42.65349,,6,,energy,,0.699404,0.088477,
42.662739,7,7,4,mac,,,,32
42.673428,6,6,,forwarding,,,,
42.674126,,3,,energy,,0.952398,0.147395,
42.676556,,7,,energy,,0.417892,0.026508,
42.752666,,4,,energy,,0.752721,0.127406,
42.753256,,5,,energy,,0.732197,0.098921,
42.760906,,2,,energy,,0.521614,0.186662,
42.761939,5,5,4,mac,,,,41
42.772613,4,4,,forwarding,,,,
42.775442,,6,,energy,,0.699404,0.088477,
42.799126,,3,,energy,,0.952398,0.147395,
42.801556,,7,,energy,,0.417892,0.026508,
42.869603,,7,,energy,,0.417892,0.026508,
42.870235,,5,,energy,,0.732517,0.101128,
42.873144,,4,,energy,,0.752721,0.127406,
42.879514,6,6,4,mac,,,,41
42.885906,,2,,energy,,0.521614,0.186662,
42.890181,5,5,,forwarding,,,,
42.900442,,6,,energy,,0.710438,0.088797,
42.926556,,7,,energy,,0.417892,0.026508,
42.932655,,3,,energy,,0.952398,0.15249,
42.989897,,5,,energy,,0.732517,0.101128,
42.998144,,4,,energy,,0.766154,0.127406,
43.008958,3,3,,udp_sending,        17,,,10
43.010906,,2,,energy,,0.521614,0.186662,
43.025442,,6,,energy,,0.710438,0.088797,
43.049126,,3,,energy,,0.952398,0.15249,
43.051556,,7,,energy,,0.417892,0.026508,
43.127249,,5,,energy,,0.741344,0.101447,
43.135932,5,5,3,mac,,,,41
43.13894,,4,,energy,,0.766473,0.129612,
43.143606,1,,,overhearing,,,,
43.146582,4,4,,forwarding,,,,
43.148835,3,3,4,mac,,,,32
43.150442,,6,,energy,,0.710438,0.088797,
43.15952,2,2,,forwarding,,,,
43.176556,,7,,energy,,0.417892,0.026508,
43.190577,,3,,energy,,0.961992,0.152935,
43.191185,,1,,energy,,0.340639,0.52414,
43.191806,,2,,energy,,0.52414,0.188902,
43.200489,2,2,0,mac,,,,41
43.228344,1,3,,udp_reception,        17,,,10
43.614897,,5,,energy,,0.741344,0.101447,
43.623144,,4,,energy,,0.766473,0.129612,
43.635906,,2,,energy,,0.52414,0.188902,
43.650442,,6,,energy,,0.710438,0.088797,
43.674126,,3,,energy,,0.961992,0.152935,
43.676556,,7,,energy,,0.417892,0.026508,
43.739897,,5,,energy,,0.741344,0.101447,
43.748144,,4,,energy,,0.766473,0.129612,
43.760906,,2,,energy,,0.52414,0.188902,
43.775442,,6,,energy,,0.710438,0.088797,
43.801556,,7,,energy,,0.417892,0.026508,
43.807655,,3,,energy,,0.961992,0.15805,
43.807655,,5,,energy,,0.741344,0.101447,
43.807687,,4,,energy,,0.779906,0.129612,
43.809435,,4,,energy,,0.779906,0.129612,
43.864897,,5,,energy,,0.741344,0.101447,
43.873144,,4,,energy,,0.779906,0.129612,
43.885906,,2,,energy,,0.52414,0.188902,
43.900442,,6,,energy,,0.710438,0.088797,
43.924126,,3,,energy,,0.961992,0.15805,
43.926556,,7,,energy,,0.417892,0.026508,
43.989897,,5,,energy,,0.741344,0.101447,
43.998144,,4,,energy,,0.779906,0.129612,
44.010906,,2,,energy,,0.52414,0.188902,
44.025442,,6,,energy,,0.710438,0.088797,
44.051556,,7,,energy,,0.417892,0.026508,
44.052951,,2,,energy,,0.52414,0.188902,
