bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.7436394437565645,0.046356,0.7436394437565645,0.046356,0.536448,0.209536,0.326912,0.033696,0.5723600000000001,0.041762,,
25,1.5431688,0.14075399999999996,1.5780168,0.155714,0.432352,0.319776,0.112576,0.10128,1.040015,0.13605699999999998,0.4676549999999998,0.09429499999999999
50,4.037514999999999,0.5484780000000001,4.1072109999999995,0.5783980000000001,0.578816,0.44192,0.136896,0.142368,1.6678060000000001,0.230267,0.6277910000000002,0.09421000000000002
75,3.6065848,0.6091720000000002,3.655372,0.630116,0.334816,0.334816,,0.1832,2.046088,0.33721,0.378282,0.10694300000000001
100,7.646502399999998,1.099953,7.6743808,1.111921,0.89792,0.680064,0.217856,0.322976,3.081125,0.43155299999999996,1.035037,0.09434299999999995
125,6.831125200000001,0.923795,6.9147604000000005,0.9596990000000002,0.565504,0.428608,0.136896,0.168608,3.62336,0.517478,0.5422349999999998,0.08592500000000003
150,11.748175200000002,1.6275589999999998,11.8109016,1.6544870000000005,0.72448,0.72448,,0.246656,4.521151000000001,0.575544,0.8977910000000007,0.05806599999999995
175,9.422926000000002,1.2305889999999997,9.499591599999999,1.2635010000000004,0.400608,0.29776,0.102848,0.139392,4.830412,0.65375,0.30926099999999934,0.07820600000000011
