bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.4825138,0.022362,0.4825138,0.022362,0.431232,0.145664,0.285568,,0.459348,0.014046000000000001,,
25,1.6386488,0.036731999999999994,1.6386488,0.036731999999999994,0.518688,0.40368,0.115008,,1.020311,0.021791,0.560963,0.007745
50,3.402993399999999,0.07724600000000001,3.402993399999999,0.07724600000000001,0.310976,0.208128,0.102848,,1.354811,0.029214999999999998,0.3345,0.007423999999999997
75,3.190975599999999,0.06486500000000003,3.190975599999999,0.06486500000000003,0.283616,0.283616,,,1.676506,0.03338,0.32169500000000006,0.004165000000000002
100,5.455131799999999,0.111658,5.455131799999999,0.111658,0.261664,0.261664,,,2.053035,0.041122000000000006,0.3765289999999999,0.007742000000000006
125,4.2924428,0.08954200000000001,4.2924428,0.08954200000000001,0.274944,0.172096,0.102848,,2.296493,0.045283,0.24345799999999995,0.004160999999999991
150,7.2620216,0.145487,7.2620216,0.145487,0.231744,0.231744,,,2.531,0.050086,0.23450700000000024,0.004803000000000002
175,5.395683200000001,0.105532,5.395683200000001,0.105532,0.366336,0.366336,,,2.894922,0.053775,0.3639220000000001,0.0036890000000000048
