bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.4929394847591435,0.015197,0.4929394847591435,0.015197,0.429824,0.144256,0.285568,,0.456966,0.010336,,
25,1.599532,0.03548599999999999,1.599532,0.03548599999999999,0.548512,0.45296,0.095552,,1.050937,0.020288999999999998,0.593971,0.009952999999999998
50,3.7308138,0.074339,3.7308138,0.074339,0.433152,0.330304,0.102848,,1.518421,0.029985,0.467484,0.009696000000000003
75,3.503131,0.06388500000000001,3.503131,0.06388500000000001,0.52688,0.52688,,,2.102171,0.033743,0.5837499999999998,0.003758000000000001
100,6.8085012,0.11655600000000005,6.8085012,0.11655600000000005,0.336256,0.243136,0.09312,,2.477608,0.044525999999999996,0.37543700000000024,0.010782999999999994
125,5.235923199999999,0.10948131491638588,5.235923199999999,0.10948131491638588,0.210656,0.188768,0.021888,,2.696495,0.057072000000000005,0.21888700000000005,0.012546000000000009
150,8.497669000000004,0.17986000000000002,8.497669000000004,0.17986000000000002,0.232576,0.232576,,,2.935685,0.06155599999999999,0.2391899999999998,0.004483999999999988
175,6.1395844,0.12916099999999994,6.1395844,0.12916099999999994,0.219616,0.219616,,,3.174534,0.065717,0.2388490000000001,0.004161000000000005
