coef_rx,coef_tx,diff_rx_noinfo,diff_rx_route,diff_tx_noinfo,diff_tx_route,epsilon_rx_noinfo,epsilon_rx_route,epsilon_tx_noinfo,epsilon_tx_route,error_rx_noinfo,error_rx_route,error_tx_noinfo,error_tx_route,estimation_rx_noinfo,estimation_rx_route,estimation_tx_noinfo,estimation_tx_route,real_rx,real_tx,time,bin_start,delta_T
0.0052360398845644794,0.011321283392534917,0.520811,0.520811,1.11635,1.11635,0.13020275,0.13020275,0.2790875,0.2790875,0.9934534175945124,0.9934534175945124,0.9848611834037635,0.9848611834037635,0.0034319999999999993,0.0034319999999999993,0.01715999999999999,0.01715999999999999,0.524243,1.13351,100.122041,100.0,
0.006392278843183107,0.016704332850150497,0.637686,0.63531,1.6279442000000002,1.6160642,0.1594215,0.1588275,0.40698605000000004,0.40401605,0.9962878596135999,0.9925757192271999,0.9732940016608743,0.9661913425281281,0.0023759999999999996,0.004752000000000003,0.0446688,0.05654880000000003,0.640062,1.6726130000000001,100.130488,100.0,0.008447000000003868
0.002104055736708984,0.013652192759802685,0.207764,0.204596,1.3090766,1.2932366,0.051941,0.051149,0.32726915,0.32330915,0.9849809417252954,0.9699618834505906,0.9564833575058361,0.9449097823744095,0.0031679999999999994,0.00633600000000001,0.059558400000000004,0.07539840000000002,0.210932,1.368635,100.250196,100.0,0.11970800000000281
0.005063062954160099,0.013923415643600551,0.505701,0.503765,1.3596042000000002,1.3499242,0.12642525,0.12594125,0.33990105000000004,0.33748105,0.9961862511991836,0.9923725023983674,0.9739278123726273,0.9669937199185388,0.0019359999999999996,0.003871999999999999,0.0363968,0.046076800000000015,0.507637,1.396001,100.262826,100.0,0.012630000000001473
0.0002953182879976962,0.01179497492803292,0.026984,0.0019039999999999856,1.1335467988381305,1.0680747988381303,0.006746,0.0004759999999999964,0.2833866997095326,0.26701869970953257,0.9108830677828788,0.06427221172022636,0.9580519866914975,0.9027163095611322,0.0026399999999999996,0.027720000000000015,0.049632,0.11510400000000004,0.029624,1.1831787988381304,100.312108,100.0,0.049281999999990944
0.0052409417905831535,0.011042624352619095,0.5237941442791876,0.5237941442791876,1.098029401496204,1.098029401496204,0.1309485360697969,0.1309485360697969,0.274507350374051,0.274507350374051,0.9963175023896443,0.9963175023896443,0.9912612459667446,0.9912612459667446,0.0019359999999999996,0.0019359999999999996,0.00968,0.00968,0.5257301442791876,1.107709401496204,100.312151,100.0,4.3000000005122274e-05
0.0036844027243680766,0.011174837265028945,0.36827699999999997,0.366869,1.0947886,1.0877486,0.09206924999999999,0.09171725,0.27369715,0.27193715,0.9961913520970556,0.9923827041941112,0.9763922519239533,0.9701135955207495,0.0014079999999999997,0.0028159999999999995,0.0264704,0.033510399999999996,0.369685,1.121259,100.337837,100.0,0.025685999999993214
0.0002605191884445116,0.014671964757133994,0.023591,-0.0006530000000000147,1.4243484,1.3610588,0.00589775,-0.00016325000000000367,0.3560871,0.3402647,0.9023830470871744,-0.024978005584669498,0.9674137385334497,0.9244276063860856,0.0025519999999999996,0.026796000000000014,0.0479776,0.11126720000000004,0.026143,1.472326,100.349614,100.0,0.011777000000009252
0.005330713749682124,0.009710742889554057,0.533176,0.533176,0.9656709999999998,0.9656709999999998,0.133294,0.133294,0.24141774999999996,0.24141774999999996,0.9967098867901955,0.9967098867901955,0.9909694593271631,0.9909694593271631,0.0017599999999999996,0.0017599999999999996,0.0088,0.0088,0.534936,0.9744709999999999,100.349789,100.0,0.00017499999999870397
0.0024887549397584734,0.013976135596470563,0.24694574175639503,0.24386574175639503,1.3461690220447617,1.3307690220447617,0.06173643543909876,0.06096643543909876,0.33654225551119044,0.3326922555111904,0.9876812684231494,0.9753625368462988,0.958759979651433,0.947791889133197,0.0030799999999999994,0.006160000000000009,0.057904000000000004,0.07330400000000002,0.250025741756395,1.4040730220447617,100.462178,100.0,0.11238899999999319
0.0024915487500671786,0.012860575247871951,0.24693,0.243234,1.2241662000000002,1.2056862000000002,0.0617325,0.0608085,0.30604155000000005,0.30142155000000004,0.9852529266716142,0.9705058533432285,0.9462878318804686,0.9320026807848485,0.003695999999999999,0.007392000000000015,0.0694848,0.0879648,0.250626,1.293651,100.590446,100.0,0.1282680000000056
0.00037555527270115893,0.01745737467522863,0.035253,0.011008999999999984,1.7093563999999999,1.6460667999999998,0.00881325,0.002752249999999996,0.42733909999999997,0.41151669999999996,0.932495701626769,0.2912048670810735,0.9726986446515005,0.9366840907875223,0.0025519999999999996,0.026796000000000014,0.0479776,0.11126720000000004,0.037805,1.757334,100.664277,100.0,0.07383099999999843
0.0004959402820136217,0.01490785365564287,0.04801617445166,0.029624174451659997,1.4651543615288316,1.4171415615288314,0.012004043612915,0.007406043612914999,0.3662885903822079,0.35428539038220785,0.961242928436008,0.5930507485780838,0.9757605328859112,0.943785065629028,0.0019359999999999996,0.020328000000000006,0.0363968,0.08440960000000003,0.04995217445166,1.5015511615288315,100.722156,100.0,0.05787899999999979
0.0002880307027455091,0.015151111404855092,0.026745,0.005008999999999989,1.4841916,1.4274491999999999,0.00668625,0.0012522499999999973,0.3710479,0.35686229999999997,0.9211931250645817,0.1725278131781073,0.9718345789631524,0.9346801937656086,0.0022879999999999997,0.02402400000000001,0.0430144,0.09975680000000003,0.029033,1.5272059999999998,100.798282,100.0,0.07612600000000214
0.0031831350250847903,0.025918894865731013,0.31851100000000004,0.315871,2.565362004158732,2.5521620041587316,0.07962775000000001,0.07896775,0.641340501039683,0.6380405010396829,0.9917795678668291,0.9835591357336579,0.981020224168366,0.9759724114471865,0.0026399999999999996,0.005280000000000005,0.049632,0.06283200000000004,0.321151,2.614994004158732,100.891416,100.0,0.09313400000000627
0.0006302300710832737,0.01247345253052707,0.061932999999999995,0.04604899999999999,1.2274304,1.1859648,0.015483249999999999,0.011512249999999998,0.3068576,0.2964912,0.973712758430941,0.72398396352488,0.9750301859454239,0.9420912822989617,0.0016719999999999997,0.017556000000000002,0.0314336,0.07289920000000003,0.063605,1.258864,100.923461,100.0,0.03204499999999655
