dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.170297
,0.0768,,,,,7.532969
,,,0.001024,32.0,1.0,8.167103
0.006784,,,,,,9.617388
,,,0.001696,53.0,1.0,9.657612
0.006784,,,,,,9.657612
,,,0.001024,32.0,1.0,10.271779
,,,0.001312,41.0,1.0,11.136952
,,,0.001696,53.0,1.0,12.252156
0.006784,,,,,,12.252156
,,,0.001024,32.0,1.0,12.616322
,,,0.001696,53.0,1.0,12.66695
0.006784,,,,,,12.66695
,0.0768,,,,,13.072018
,,,0.001312,41.0,1.0,13.481465
,,,0.001696,53.0,1.0,14.471668
0.006784,,,,,,14.471668
,,,0.001024,32.0,1.0,14.521535
,,,0.001312,41.0,1.0,16.086147
,,,0.001696,53.0,1.0,16.13683
0.006784,,,,,,16.13683
,,,0.003392,53.0,2.0,16.18877
0.006784,,,,,,16.18877
,,,0.001024,32.0,1.0,16.325672
,,,0.001696,53.0,1.0,17.941182
0.006784,,,,,,17.941182
,,,0.001024,32.0,1.0,18.430836
,,,0.001312,41.0,1.0,19.046035
,,,0.001312,41.0,1.0,19.285816
,,,0.001024,32.0,1.0,20.27535
,,,0.001696,53.0,1.0,20.515859
0.006784,,,,,,20.515859
,,,0.001312,41.0,1.0,21.50533
,,,0.001024,32.0,1.0,22.244879
,,,0.001312,41.0,1.0,23.235005
,,,0.001024,32.0,1.0,24.349551
,,,0.001696,53.0,1.0,25.090046
0.006784,,,,,,25.090046
,,,0.001312,41.0,1.0,25.454517
,,,0.001024,32.0,1.0,26.56905
,0.0768,,,,,29.509515
0.006784,,,,,,30.305287
,,,0.001312,41.0,1.0,35.934238
,,,0.001312,41.0,1.0,35.984456
,,,0.001024,32.0,1.0,36.031423
,,,0.001312,41.0,1.0,36.07961
,,,0.001312,41.0,1.0,36.126913
,,,0.001024,32.0,1.0,36.173892
,,,0.001696,53.0,1.0,36.221638
0.006784,,,,,,36.221638
,,,0.001312,41.0,1.0,36.549068
,,,0.001024,32.0,1.0,36.598927
,,,0.001696,53.0,1.0,37.539302
0.006784,,,,,,37.539302
,,,0.001312,41.0,1.0,37.589498
,,,0.001024,32.0,1.0,38.528431
,,,0.001312,41.0,1.0,39.768574
,,,0.001696,53.0,1.0,39.820179
0.006784,,,,,,39.820179
,,,0.003936,41.0,3.0,39.873404
,,,0.001312,41.0,1.0,39.920703
,,,0.001024,32.0,1.0,40.258106
,,,0.001312,41.0,1.0,41.248268
,,,0.001312,41.0,1.0,41.738095
,,,0.001024,32.0,1.0,42.22762
,,,0.001312,41.0,1.0,42.967762
,,,0.001312,41.0,1.0,43.2076
,,,0.001312,41.0,1.0,43.947437
,,,0.001024,32.0,1.0,44.187018
,,,0.001312,41.0,1.0,44.427144
,,,0.001312,41.0,1.0,45.667008
,,,0.001312,41.0,1.0,45.717244
,,,0.001024,32.0,1.0,46.281514
,,,0.001312,41.0,1.0,46.396656
,,,0.001312,41.0,1.0,47.136494
,,,0.001312,41.0,1.0,47.876332
,,,0.001024,32.0,1.0,48.24087
,,,0.001312,41.0,1.0,48.356007
,,,0.001312,41.0,1.0,49.345844
,,,0.001024,32.0,1.0,50.210378
,,,0.007872,41.0,6.0,50.715321
,,,0.001024,32.0,1.0,52.205142
,,,0.001312,41.0,1.0,52.945271
,0.0768,,,,,53.697002
,,,0.001024,32.0,1.0,54.184803
,,,0.001312,41.0,1.0,54.549946
,,,0.001024,32.0,1.0,56.28948
,,,0.002624,41.0,2.0,56.657581
,,,0.001696,53.0,1.0,56.89806
0.006784,,,,,,56.89806
,,,0.001696,53.0,1.0,57.137899
0.006784,,,,,,57.137899
,,,0.001024,32.0,1.0,58.252064
,,,0.001312,41.0,1.0,58.867207
,,,0.001312,41.0,1.0,58.917425
,,,0.001312,41.0,1.0,59.357045
,,,0.001024,32.0,1.0,60.471577
,,,0.001312,41.0,1.0,60.521778
,,,0.001312,41.0,1.0,61.46172
,,,0.001312,41.0,1.0,61.511921
0.006784,,,,,,62.023658
,,,0.001696,53.0,1.0,62.451925
0.006784,,,,,,62.451925
,,,0.003936,41.0,3.0,62.508045
