time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,new_estimation_tx_route,new_estimation_tx_noinfo,new_estimation_rx_route,new_estimation_rx_noinfo,time_since_last_recalibration,last_coef_tx,last_coef_rx,epsilon_tx_route,epsilon_tx_noinfo,epsilon_rx_route,epsilon_rx_noinfo,delta_T,tx,rx,ratio route tx,ratio route rx,ratio route recalibration tx,ratio route recalibration rx,new ratio route recalibration tx,new ratio route recalibration rx,error_tx_route,error_rx_route,error_tx_noinfo,error_rx_noinfo
36.012645,0.0,0.000352,0.0,0.00176,0.0,0.00044,0.0,8.8e-05,0.0,,,,,36.012645,0.0,0.0,0.0,0.0,0.0,0.0,,0.4480773694904566,0.037508,0.003927893082396533,0.009384664604884291,0.0009819732705991333,0.0023461661512210728,,,0.9990180267294009,0.997653833848779,1.0,1.0
36.012645,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0021823999999999997,0.0,0.0008359999999999999,0.0,,,,,36.012645,0.0,0.0,0.0,0.0,0.0,0.0,,0.4480773694904566,0.037508,0.0194823496886868,0.08915431374640076,0.0048705874221717,0.02228857843660019,,,0.9951294125778284,0.9777114215633997,1.0,1.0
36.012645,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0038367999999999996,0.0016543999999999999,0.0009239999999999999,8.8e-05,,,,,36.012645,0.0,0.0,0.0,0.0,0.0,0.0,,0.4480773694904566,0.037508,0.03425122767849777,0.09853897835128506,0.008562806919624442,0.024634744587821264,,,0.9914371930803756,0.9753652554121787,0.9963077805025473,0.997653833848779
36.107743,0.0,0.000352,0.0,0.00176,0.0,0.0042768,0.0016543999999999999,0.0010119999999999999,8.8e-05,,,,,36.107743,0.0,0.0,0.0,0.0,0.0,0.0,,0.453974,0.037508,0.03768321533832334,0.10792364295616934,0.009420803834580835,0.026980910739042335,,,0.9905791961654191,0.9730190892609577,0.9963557384343597,0.997653833848779
36.107743,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0060192,0.0016543999999999999,0.0017599999999999998,8.8e-05,,,,,36.107743,0.0,0.0,0.0,0.0,0.0,0.0,,0.453974,0.037508,0.0530356364020847,0.18769329209768582,0.013258909100521176,0.046923323024421454,,,0.9867410908994788,0.9530766769755786,0.9963557384343597,0.997653833848779
36.107743,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.007673599999999999,0.0033087999999999998,0.0018479999999999998,0.000176,,,,,36.107743,0.0,0.0,0.0,0.0,0.0,0.0,,0.453974,0.037508,0.06761268266464598,0.1970779567025701,0.016903170666161496,0.04926948917564253,,,0.9830968293338385,0.9507305108243574,0.9927114768687193,0.9953076676975577
36.577191,0.0,0.000352,0.0,0.00176,0.0,0.008113599999999999,0.0033087999999999998,0.0019359999999999998,0.000176,,,,,36.577191,0.0,0.0,0.0,0.0,0.0,0.0,,0.467409,0.037508,0.06943469210049441,0.20646262130745438,0.017358673025123603,0.051615655326863595,,,0.9826413269748764,0.9483843446731364,0.9929209749919236,0.9953076676975577
36.577191,0.0,0.002992,0.0,0.006969599999999999,0.0,0.009855999999999998,0.0033087999999999998,0.0026839999999999998,0.000176,,,,,36.577191,0.0,0.0,0.0,0.0,0.0,0.0,,0.467409,0.037508,0.08434582988346392,0.28623227044897087,0.02108645747086598,0.07155806761224272,,,0.9789135425291341,0.9284419323877573,0.9929209749919236,0.9953076676975577
36.577191,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.011510399999999999,0.004963199999999999,0.0027719999999999997,0.000264,,,,,36.577191,0.0,0.0,0.0,0.0,0.0,0.0,,0.467409,0.037508,0.09850387989961681,0.29561693505385517,0.024625969974904204,0.07390423376346379,,,0.9753740300250958,0.9260957662365363,0.9893814624878854,0.9929615015463368
39.79681,0.0,0.000352,0.0,0.00176,0.0,0.011950399999999998,0.004963199999999999,0.0028599999999999997,0.000264,,,,,39.79681,0.0,0.0,0.0,0.0,0.0,0.0,,0.613938,0.038469,0.07786063087803653,0.2973823078322805,0.019465157719509133,0.07434557695807012,,,0.9805348422804908,0.9256544230419298,0.9919157960575824,0.9931373313577166
39.79681,0.0,0.002992,0.0,0.006969599999999999,0.0,0.013692799999999998,0.004963199999999999,0.0036079999999999997,0.000264,,,,,39.79681,0.0,0.0,0.0,0.0,0.0,0.0,,0.613938,0.038469,0.0892129172652613,0.3751592191114923,0.022303229316315325,0.09378980477787308,,,0.9776967706836848,0.9062101952221269,0.9919157960575824,0.9931373313577166
39.79681,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.015347199999999998,0.0066175999999999995,0.0036959999999999996,0.000352,,,,,39.79681,0.0,0.0,0.0,0.0,0.0,0.0,,0.613938,0.038469,0.0999918558551515,0.38430944396787015,0.024997963963787874,0.09607736099196754,,,0.9750020360362122,0.9039226390080325,0.9892210614101098,0.9908497751436222
39.938407,0.0,0.000352,0.0,0.00176,0.0,0.015787199999999998,0.0066175999999999995,0.0037839999999999996,0.000352,,,,,39.938407,0.0,0.0,0.0,0.0,0.0,0.0,,0.613938,0.038469,0.10285859484182441,0.39345966882424804,0.025714648710456103,0.09836491720606201,,,0.9742853512895439,0.9016350827939379,0.9892210614101098,0.9908497751436222
39.938407,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0175296,0.0066175999999999995,0.004532,0.000352,,,,,39.938407,0.0,0.0,0.0,0.0,0.0,0.0,,0.613938,0.038469,0.11421088122904918,0.47123658010345987,0.028552720307262296,0.11780914502586497,,,0.9714472796927377,0.882190854974135,0.9892210614101098,0.9908497751436222
39.938407,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.019184,0.008272,0.00462,0.00043999999999999996,,,,,39.938407,0.0,0.0,0.0,0.0,0.0,0.0,,0.613938,0.038469,0.12498981981893938,0.48038680495983777,0.031247454954734844,0.12009670123995944,,,0.9687525450452652,0.8799032987600406,0.9865263267626374,0.9885622189295276
41.280805,0.0,0.000352,0.0,0.00176,0.0,0.019624,0.008272,0.004708,0.00043999999999999996,,,,,41.280805,0.0,0.0,0.0,0.0,0.0,0.0,,0.621614,0.038787999999999996,0.1262777221877242,0.4855109827781789,0.03156943054693105,0.12137774569454472,,,0.9684305694530689,0.8786222543054554,0.9866927064062264,0.9886562854491079
41.280805,0.0,0.002992,0.0,0.006969599999999999,0.0,0.0213664,0.008272,0.005456000000000001,0.00043999999999999996,,,,,41.280805,0.0,0.0,0.0,0.0,0.0,0.0,,0.621614,0.038787999999999996,0.13748982487524414,0.5626482417242448,0.034372456218811034,0.1406620604310612,,,0.965627543781189,0.8593379395689388,0.9866927064062264,0.9886562854491079
41.280805,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.0230208,0.0099264,0.005544000000000001,0.0005279999999999999,,,,,41.280805,0.0,0.0,0.0,0.0,0.0,0.0,,0.621614,0.038787999999999996,0.14813565975026302,0.5717232133649585,0.037033914937565755,0.14293080334123962,,,0.9629660850624343,0.8570691966587605,0.9840312476874716,0.9863875425389296
43.235757,0.0,0.000352,0.0,0.00176,0.0,0.0234608,0.0099264,0.005632000000000002,0.0005279999999999999,,,,,43.235757,0.0,0.0,0.0,0.0,0.0,0.0,,0.631212,0.039108,0.14867144477608157,0.5760458218267365,0.03716786119402039,0.14401145545668412,,,0.9628321388059797,0.8559885445433159,0.9842740632307371,0.9864989260509358
43.235757,0.0,0.002992,0.0,0.006969599999999999,0.0,0.025203200000000002,0.0099264,0.006380000000000002,0.0005279999999999999,,,,,43.235757,0.0,0.0,0.0,0.0,0.0,0.0,,0.631212,0.039108,0.15971305995450025,0.6525519075380999,0.03992826498862506,0.16313797688452497,,,0.960071735011375,0.836862023115475,0.9842740632307371,0.9864989260509358
43.235757,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.026857600000000002,0.0115808,0.006468000000000002,0.0006159999999999999,,,,,43.235757,0.0,0.0,0.0,0.0,0.0,0.0,,0.631212,0.039108,0.17019701780067553,0.6615526235041427,0.04254925445016888,0.16538815587603567,,,0.957450745549831,0.8346118441239644,0.9816530737691933,0.9842487470594252
45.695225,0.0,0.000352,0.0,0.00176,0.0,0.0272976,0.0115808,0.006556000000000003,0.0006159999999999999,,,,,45.695225,0.0,0.0,0.0,0.0,0.0,0.0,,0.640807,0.039428,0.17039514237516132,0.6651110885665013,0.04259878559379033,0.1662777721416253,,,0.9574012144062096,0.8337222278583748,0.9819277879299072,0.984376585167901
45.695225,0.0,0.002992,0.0,0.006969599999999999,0.0,0.029040000000000003,0.0115808,0.007304000000000003,0.0006159999999999999,,,,,45.695225,0.0,0.0,0.0,0.0,0.0,0.0,,0.640807,0.039428,0.18127142805868227,0.7409962463224108,0.045317857014670566,0.1852490615806027,,,0.9546821429853295,0.8147509384193973,0.9819277879299072,0.984376585167901
45.695225,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.030694400000000004,0.0132352,0.007392000000000004,0.0007039999999999999,,,,,45.695225,0.0,0.0,0.0,0.0,0.0,0.0,,0.640807,0.039428,0.19159840638444964,0.7499239119407531,0.04789960159611241,0.18748097798518829,,,0.9521003984038876,0.8125190220148117,0.9793460433484653,0.9821446687633153
49.374038,0.0,0.000352,0.0,0.00176,0.0,0.031134400000000003,0.0132352,0.007480000000000004,0.0007039999999999999,,,,,49.374038,0.0,0.0,0.0,0.0,0.0,0.0,,0.6580779999999999,0.040068,0.18924443606988842,0.7467305580513132,0.047311109017472104,0.1866826395128283,,,0.9526888909825278,0.8133173604871716,0.9798880983713176,0.982429869222322
49.374038,0.0,0.002992,0.0,0.006969599999999999,0.0,0.032876800000000005,0.0132352,0.008228000000000004,0.0007039999999999999,,,,,49.374038,0.0,0.0,0.0,0.0,0.0,0.0,,0.6580779999999999,0.040068,0.1998352778849924,0.8214036138564444,0.0499588194712481,0.2053509034641111,,,0.9500411805287519,0.7946490965358889,0.9798880983713176,0.982429869222322
49.374038,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.034531200000000005,0.014889600000000001,0.008316000000000004,0.0007919999999999998,,,,,49.374038,0.0,0.0,0.0,0.0,0.0,0.0,,0.6580779999999999,0.040068,0.20989122869933358,0.8301886792452834,0.052472807174833394,0.20754716981132085,,,0.9475271928251666,0.7924528301886792,0.9773741106677325,0.9802336028751123
61.490834,0.0,0.000352,0.0,0.00176,0.0,0.03497120000000001,0.014889600000000001,0.008404000000000003,0.0007919999999999998,,,,,61.490834,0.0,0.0,0.0,0.0,0.0,0.0,,1.016956,0.044291000000000004,0.13755246048009948,0.7589803797611255,0.03438811512002487,0.18974509494028138,,,0.9656118848799752,0.8102549050597186,0.9853586585850321,0.9821182633040573
61.490834,0.0,0.002992,0.0,0.006969599999999999,0.0,0.036713600000000006,0.014889600000000001,0.009152000000000004,0.0007919999999999998,,,,,61.490834,0.0,0.0,0.0,0.0,0.0,0.0,,1.016956,0.044291000000000004,0.14440585433391417,0.8265336072791315,0.036101463583478544,0.20663340181978287,,,0.9638985364165215,0.7933665981802173,0.9853586585850321,0.9821182633040573
61.490834,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.038368000000000006,0.016544,0.009240000000000003,0.0008799999999999998,,,,,61.490834,0.0,0.0,0.0,0.0,0.0,0.0,,1.016956,0.044291000000000004,0.150913117185011,0.8344810458106615,0.03772827929625275,0.20862026145266538,,,0.9622717207037473,0.7913797385473346,0.9837318428722581,0.9801314036711748
61.570168,0.0,0.000352,0.0,0.00176,0.0,0.03880800000000001,0.016544,0.009328000000000003,0.0008799999999999998,,,,,61.570168,0.0,0.0,0.0,0.0,0.0,0.0,,1.016956,0.044291000000000004,0.15264377219860056,0.8424284843421916,0.03816094304965014,0.2106071210855479,,,0.9618390569503499,0.7893928789144521,0.9837318428722581,0.9801314036711748
61.570168,0.0,0.002992,0.0,0.006969599999999999,0.0,0.04055040000000001,0.016544,0.010076000000000003,0.0008799999999999998,,,,,61.570168,0.0,0.0,0.0,0.0,0.0,0.0,,1.016956,0.044291000000000004,0.1594971660524153,0.9099817118601976,0.03987429151310382,0.2274954279650494,,,0.9601257084868962,0.7725045720349506,0.9837318428722581,0.9801314036711748
61.570168,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,0.0,0.04220480000000001,0.0181984,0.010164000000000003,0.0009679999999999998,,,,,61.570168,0.0,0.0,0.0,0.0,0.0,0.0,,1.016956,0.044291000000000004,0.16600442890351208,0.9179291503917276,0.04150110722587802,0.2294822875979319,,,0.9584988927741219,0.7705177124020681,0.9821050271594839,0.9781445440382923
63.344617,0.0,0.000352,0.0,0.00176,0.0,0.04264480000000001,0.0181984,0.010252000000000002,0.0009679999999999998,,,,,63.344617,0.0,0.0,0.0,0.0,0.0,0.0,,1.02655,0.044611000000000005,0.1661674540938094,0.9192351662146109,0.04154186352345235,0.22980879155365272,,,0.9584581364765477,0.7701912084463473,0.9822722711996493,0.9783013158189685
63.344617,0.0,0.002992,0.0,0.006969599999999999,0.0,0.04438720000000001,0.0181984,0.011000000000000003,0.0009679999999999998,,,,,63.344617,0.0,0.0,0.0,0.0,0.0,0.0,,1.02655,0.044611000000000005,0.17295679703862454,0.9863038264105267,0.043239199259656136,0.24657595660263168,,,0.9567608007403439,0.7534240433973683,0.9822722711996493,0.9783013158189685
