dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.274343
,0.0768,,,,,11.363706
0.006784,,,,,,11.574443
,,,0.064448,53.0,38.0,11.73567
0.006784,,,,,,11.73567
,,,0.006784,53.0,4.0,15.235647
0.006784,,,,,,15.235647
0.006784,,,,,,17.346654
,,,0.006784,53.0,4.0,17.485809
0.006784,,,,,,17.485809
,0.0768,,,,,18.457305
,,,0.006784,53.0,4.0,21.735861
0.006784,,,,,,21.735861
,,,0.004096,32.0,4.0,22.358268
,,,0.00512,32.0,5.0,24.359004
,,,0.004096,32.0,4.0,26.357077
,,,0.006144,32.0,6.0,28.360465
0.006784,,,,,,29.705807
,,,0.006784,53.0,4.0,29.861227
0.006784,,,,,,29.861227
,,,0.004096,32.0,4.0,30.358634
,,,0.00512,32.0,5.0,32.359366
,,,0.00512,32.0,5.0,34.860128
,0.0768,,,,,36.113526
,,,0.004096,32.0,4.0,36.483175
,,,0.00512,32.0,5.0,38.358907
,,,0.006784,53.0,4.0,43.734671
0.006784,,,,,,43.734671
,,,0.001024,32.0,1.0,43.78536
,,,0.004096,32.0,4.0,44.357107
,,,0.00512,32.0,5.0,46.35787
,,,0.00512,32.0,5.0,48.608587
,,,0.00512,32.0,5.0,50.359305
,,,0.00512,32.0,5.0,52.485067
,,,0.005248,41.0,4.0,53.484335
,,,0.004096,32.0,4.0,54.357139
,,,0.00656,41.0,5.0,55.359366
,0.0768,,,,,55.855743
,,,0.00512,32.0,5.0,56.359839
0.006784,,,,,,57.213623
,,,0.006784,53.0,4.0,57.360586
0.006784,,,,,,57.360586
,,,0.001312,41.0,1.0,57.411672
,,,0.004096,32.0,4.0,58.358032
,,,0.00656,41.0,5.0,59.485281
,,,0.006784,53.0,4.0,59.985809
0.006784,,,,,,59.985809
,,,0.004096,32.0,4.0,60.358176
,,,0.005248,41.0,4.0,61.357476
,,,0.00512,32.0,5.0,62.3579
,,,0.00656,41.0,5.0,63.235159
,,,0.004096,32.0,4.0,64.357962
,,,0.00656,41.0,5.0,65.360219
,,,0.004096,32.0,4.0,66.358032
,,,0.00512,32.0,5.0,68.358755
,,,0.00512,32.0,5.0,70.484489
,,,0.00512,32.0,5.0,72.485256
,,,0.004096,32.0,4.0,74.358328
,,,0.00512,32.0,5.0,76.35906
,,,0.005248,41.0,4.0,77.608359
,,,0.005248,41.0,4.0,78.107351
,,,0.00656,41.0,5.0,78.484304
,,,0.004096,32.0,4.0,78.857108
,,,0.00656,41.0,5.0,79.359365
,,,0.004096,32.0,4.0,80.482138
,,,0.00656,41.0,5.0,81.484396
,,,0.00512,32.0,5.0,82.359836
,,,0.005248,41.0,4.0,83.234122
,,,0.00656,41.0,5.0,87.111088
,,,0.004096,32.0,4.0,87.358847
,,,0.00656,41.0,5.0,87.861105
,,,0.004096,32.0,4.0,88.358878
,,,0.005248,41.0,4.0,89.233176
,,,0.00512,32.0,5.0,90.358602
,,,0.00656,41.0,5.0,91.360861
,,,0.004096,32.0,4.0,92.358633
,,,0.00656,41.0,5.0,93.360891
,,,0.004096,32.0,4.0,94.358664
,,,0.00656,41.0,5.0,95.485923
,,,0.004096,32.0,4.0,96.358695
,,,0.00656,41.0,5.0,97.360953
,,,0.004096,32.0,4.0,98.358729
,,,0.00656,41.0,5.0,99.235983
,,,0.004096,32.0,4.0,100.358756
,,,0.007424,58.0,4.0,100.86016
,,,0.005248,41.0,4.0,102.358633
,,,0.001856,58.0,1.0,102.41033
,,,0.001024,32.0,1.0,102.457297
,,,0.00512,32.0,5.0,104.35906
,,,0.004096,32.0,4.0,106.357138
,0.0768,,,,,108.321541
,,,0.00512,32.0,5.0,108.607871
,,,0.00512,32.0,5.0,110.358602
,,,0.00512,32.0,5.0,112.359335
,,,0.005248,41.0,4.0,113.733633
,,,0.001312,41.0,1.0,113.78472
,,,0.006784,53.0,4.0,114.234092
0.006784,,,,,,114.234092
,,,0.001312,41.0,1.0,114.285147
,,,0.00512,32.0,5.0,114.609153
,,,0.005248,41.0,4.0,115.73345
,,,0.00512,32.0,5.0,116.358877
,,,0.005248,41.0,4.0,117.483175
,,,0.00512,32.0,5.0,118.358602
,,,0.00656,41.0,5.0,119.360861
,,,0.004096,32.0,4.0,120.358633
,,,0.00656,41.0,5.0,121.235891
,,,0.004096,32.0,4.0,122.358663
,,,0.00656,41.0,5.0,123.360922
,,,0.004096,32.0,4.0,124.358695
0.006784,,,,,,125.135484
,,,0.006784,53.0,4.0,125.359458
0.006784,,,,,,125.359458
,,,0.001312,41.0,1.0,125.410543
,,,0.00512,32.0,5.0,126.609519
,,,0.005248,41.0,4.0,127.358816
,,,0.00512,32.0,5.0,128.359244
,,,0.005248,41.0,4.0,129.358541
,,,0.00512,32.0,5.0,130.358968
,,,0.005248,41.0,4.0,131.483266
,,,0.00512,32.0,5.0,132.358695
,,,0.00656,41.0,5.0,133.360952
,,,0.004096,32.0,4.0,134.358728
,,,0.00656,41.0,5.0,135.235983
,,,0.004096,32.0,4.0,136.358756
,,,0.00656,41.0,5.0,137.360983
,,,0.004096,32.0,4.0,138.358755
,,,0.00512,32.0,5.0,140.984489
,,,0.00512,32.0,5.0,142.485253
,,,0.004096,32.0,4.0,144.358328
,,,0.00512,32.0,5.0,146.35906
,,,0.004096,32.0,4.0,148.357138
,,,0.00656,41.0,5.0,149.609397
,,,0.005248,41.0,4.0,150.108388
,,,0.005248,41.0,4.0,150.732382
,,,0.006144,32.0,6.0,151.110465
,,,0.005248,41.0,4.0,151.234763
,,,0.00512,32.0,5.0,152.485221
,,,0.005248,41.0,4.0,153.234519
,,,0.00512,32.0,5.0,154.484945
,,,0.003936,41.0,3.0,155.731331
,,,0.006144,32.0,6.0,156.359396
,,,0.005248,41.0,4.0,157.358694
,,,0.00512,32.0,5.0,158.359121
,,,0.005248,41.0,4.0,159.35842
,,,0.00512,32.0,5.0,160.358847
,,,0.00656,41.0,5.0,161.486105
,,,0.004096,32.0,4.0,162.358878
,,,0.005248,41.0,4.0,163.358175
,,,0.00512,32.0,5.0,164.358602
,,,0.00656,41.0,5.0,165.235861
,,,0.00512,32.0,5.0,166.361288
,,,0.005248,41.0,4.0,167.360587
,,,0.004096,32.0,4.0,168.358359
,,,0.00512,32.0,5.0,170.35909
,,,0.00512,32.0,5.0,172.359837
,,,0.004096,32.0,4.0,174.357901
,,,0.00512,32.0,5.0,176.358633
,,,0.00512,32.0,5.0,178.359366
,,,0.005248,41.0,4.0,179.733663
,,,0.00656,41.0,5.0,180.110617
,,,0.001312,41.0,1.0,180.161683
,,,0.004096,32.0,4.0,180.35842
,,,0.00656,41.0,5.0,181.485678
,,,0.004096,32.0,4.0,182.358451
,,,0.00656,41.0,5.0,183.485709
,,,0.004096,32.0,4.0,184.358481
,,,0.00656,41.0,5.0,185.36074
,,,0.004096,32.0,4.0,186.358511
,,,0.00656,41.0,5.0,187.235769
,,,0.004096,32.0,4.0,188.358542
,,,0.00656,41.0,5.0,189.360808
,,,0.004096,32.0,4.0,190.358587
,,,0.00656,41.0,5.0,191.61083
,,,0.004096,32.0,4.0,192.358602
,,,0.00656,41.0,5.0,193.235861
,,,0.004096,32.0,4.0,194.358633
,,,0.00656,41.0,5.0,195.735891
,,,0.004096,32.0,4.0,196.358663
,,,0.00656,41.0,5.0,197.485923
,,,0.004096,32.0,4.0,198.358695
,,,0.00656,41.0,5.0,199.360952
