dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.171171
,0.0768,,,,,11.10431
0.006784,,,,,,13.048844
,,,0.028832,53.0,17.0,13.140029
0.006784,,,,,,13.140029
,,,0.005248,41.0,4.0,16.013517
,,,0.006784,53.0,4.0,16.638976
0.006784,,,,,,16.638976
0.006784,,,,,,17.774527
,,,0.006784,53.0,4.0,18.014067
0.006784,,,,,,18.014067
,0.0768,,,,,19.768198
,,,0.006784,53.0,4.0,26.014158
0.006784,,,,,,26.014158
,,,0.001312,41.0,1.0,26.065244
,,,0.005248,41.0,4.0,27.137784
,,,0.00656,41.0,5.0,28.014738
,,,0.005248,41.0,4.0,29.888731
,0.0768,,,,,31.088531
,,,0.005248,41.0,4.0,32.012723
,,,0.00656,41.0,5.0,34.264677
,,,0.006784,53.0,4.0,34.765134
0.006784,,,,,,34.765134
,,,0.005248,41.0,4.0,35.888761
0.006784,,,,,,36.376092
,,,0.006784,53.0,4.0,37.13925
0.006784,,,,,,37.13925
,,,0.001024,32.0,1.0,37.753691
,,,0.048128,32.0,47.0,47.890731
,,,0.001312,41.0,1.0,47.93884
,,,0.004096,32.0,4.0,48.263677
,,,0.00656,41.0,5.0,48.640929
,,,0.001696,53.0,1.0,48.692473
0.006784,,,,,,48.692473
,,,0.001024,32.0,1.0,48.73944
,,,0.001024,32.0,1.0,48.786417
,,,0.005248,41.0,4.0,49.139924
,,,0.005248,41.0,4.0,49.638952
,,,0.001312,41.0,1.0,49.690092
,,,0.00656,41.0,5.0,50.265898
,,,0.001024,32.0,1.0,50.316709
,,,0.005248,41.0,4.0,50.889891
,,,0.001312,41.0,1.0,50.940946
,,,0.001312,41.0,1.0,50.988219
,,,0.00512,32.0,5.0,51.515349
,,,0.006784,53.0,4.0,52.016111
0.006784,,,,,,52.016111
,,,0.005248,41.0,4.0,52.264737
,,,0.005248,41.0,4.0,53.013761
,,,0.00512,32.0,5.0,53.264188
,,,0.00656,41.0,5.0,54.016453
,,,0.004096,32.0,4.0,55.264229
,,,0.005248,41.0,4.0,56.013517
,,,0.00512,32.0,5.0,57.263954
,,,0.00656,41.0,5.0,58.016202
,0.0768,,,,,59.080712
,,,0.004096,32.0,4.0,59.388975
,,,0.00656,41.0,5.0,60.016234
0.006784,,,,,,60.493296
,,,0.006784,53.0,4.0,60.641691
0.006784,,,,,,60.641691
,,,0.002048,32.0,2.0,61.258788
,,,0.007168,32.0,7.0,63.264829
,,,0.005248,41.0,4.0,63.764128
,,,0.001696,53.0,1.0,63.815686
0.006784,,,,,,63.815686
,,,0.001312,41.0,1.0,63.863022
,,,0.006784,53.0,4.0,64.764585
0.006784,,,,,,64.764585
,,,0.001696,53.0,1.0,64.816113
0.006784,,,,,,64.816113
,,,0.001312,41.0,1.0,64.863401
,,,0.00512,32.0,5.0,65.514649
,,,0.00512,32.0,5.0,67.26541
,,,0.005248,41.0,4.0,68.139707
,,,0.001312,41.0,1.0,68.190793
,,,0.004096,32.0,4.0,69.262541
,,,0.00656,41.0,5.0,70.264785
,,,0.00512,32.0,5.0,71.390202
,,,0.005248,41.0,4.0,72.139507
,,,0.00656,41.0,5.0,76.516453
,,,0.001024,32.0,1.0,76.567289
,,,0.005248,41.0,4.0,77.01544
,,,0.004096,32.0,4.0,77.263212
,,,0.00656,41.0,5.0,78.015481
,,,0.004096,32.0,4.0,79.263258
,,,0.00512,32.0,5.0,81.263975
,,,0.00512,32.0,5.0,83.389739
,,,0.00512,32.0,5.0,85.26544
,,,0.004096,32.0,4.0,87.263537
,,,0.005248,41.0,4.0,87.887816
,,,0.001312,41.0,1.0,87.938841
,,,0.00512,32.0,5.0,89.26326
,,,0.00656,41.0,5.0,90.015502
,,,0.004096,32.0,4.0,91.263274
,,,0.00656,41.0,5.0,92.015533
,,,0.004096,32.0,4.0,93.263303
,,,0.00656,41.0,5.0,94.015562
,,,0.004096,32.0,4.0,95.263334
,,,0.00512,32.0,5.0,97.264067
,,,0.00512,32.0,5.0,99.389799
,,,0.007424,58.0,4.0,100.266173
,,,0.004096,32.0,4.0,102.388426
,,,0.00512,32.0,5.0,103.264159
,,,0.007424,58.0,4.0,104.640593
,,,0.005248,41.0,4.0,105.014036
,,,0.001312,41.0,1.0,105.065092
,,,0.00512,32.0,5.0,105.38951
,0.0768,,,,,105.565093
,,,0.005248,41.0,4.0,106.013791
,,,0.00512,32.0,5.0,107.264232
0.006784,,,,,,107.727681
,,,0.006784,53.0,4.0,108.015012
0.006784,,,,,,108.015012
,,,0.001312,41.0,1.0,108.066086
,,,0.006784,53.0,4.0,109.140073
0.006784,,,,,,109.140073
,,,0.004096,32.0,4.0,109.26248
,,,0.00656,41.0,5.0,110.014738
,,,0.004096,32.0,4.0,111.63754
,,,0.00656,41.0,5.0,111.889785
,,,0.00512,32.0,5.0,113.390202
,,,0.005248,41.0,4.0,113.88951
,,,0.00656,41.0,5.0,118.641451
,,,0.001024,32.0,1.0,118.69229
,,,0.005248,41.0,4.0,119.14044
,,,0.004096,32.0,4.0,119.263212
,,,0.00656,41.0,5.0,120.265481
,,,0.004096,32.0,4.0,121.263258
,,,0.00656,41.0,5.0,122.015501
0.006784,,,,,,123.176177
,,,0.004096,32.0,4.0,123.263274
,,,0.001696,53.0,1.0,123.314853
0.006784,,,,,,123.314853
,,,0.00656,41.0,5.0,124.015531
,,,0.004096,32.0,4.0,125.263304
,,,0.00512,32.0,5.0,127.264037
,,,0.00512,32.0,5.0,129.389799
,,,0.00512,32.0,5.0,131.265501
,,,0.004096,32.0,4.0,133.763579
,,,0.00656,41.0,5.0,135.890836
,,,0.001312,41.0,1.0,135.941984
,,,0.004096,32.0,4.0,136.388608
,,,0.00656,41.0,5.0,136.890866
,,,0.004096,32.0,4.0,137.763639
,,,0.00656,41.0,5.0,138.015898
,,,0.004096,32.0,4.0,139.263674
,,,0.00656,41.0,5.0,140.015929
,,,0.004096,32.0,4.0,141.263701
,,,0.00656,41.0,5.0,142.015989
,,,0.004096,32.0,4.0,143.763761
,,,0.00512,32.0,5.0,145.38951
,,,0.00512,32.0,5.0,147.515226
,,,0.005248,41.0,4.0,148.764524
