bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.094016,0.43294758339006123,0.6238938053097345,1.6337644656228725
25.0,0.020352000000000002,0.0768,,0.06272,0.3244897959183674,,1.2244897959183674
50.0,0.020352000000000002,0.0768,,0.112032,0.181662382176521,,0.6855184233076262
75.0,,,,0.13472,,,
100.0,0.006784,0.0768,,0.116704,0.058129969838223196,,0.6580751302440361
125.0,0.013568,,,0.10640000000000001,0.1275187969924812,,
150.0,,,,0.124576,,,
175.0,,,,0.12992,,,
