time,tx,rx
8.195006,0.00176,0.000352
10.299644,0.00176,0.000352
12.644864,0.00176,0.000352
14.549505,0.00176,0.000352
16.371631,0.00176,0.000352
18.458714,0.00176,0.000352
20.30321,0.00176,0.000352
22.272782,0.00176,0.000352
24.377398,0.00176,0.000352
26.596977,0.00176,0.000352
36.059307,0.00176,0.000352
36.201732,0.00176,0.000352
36.626779,0.00176,0.000352
38.556354,0.00176,0.000352
40.285964,0.00176,0.000352
42.255526,0.00176,0.000352
44.21486,0.00176,0.000352
46.309404,0.00176,0.000352
48.268724,0.00176,0.000352
50.238267,0.00176,0.000352
52.233061,0.00176,0.000352
54.212676,0.00176,0.000352
56.31743,0.00176,0.000352
58.280007,0.00176,0.000352
60.500251,0.00176,0.000352
64.538481,0.00176,0.000352
66.33778,0.00176,0.000352
68.283048,0.00176,0.000352
70.377577,0.00176,0.000352
72.597056,0.00176,0.000352
84.004908,0.00176,0.000352
84.194651,0.00176,0.000352
84.475845,0.00176,0.000352
86.319415,0.00176,0.000352
88.279907,0.00176,0.000352
90.353341,0.00176,0.000352
94.320422,0.00176,0.000352
96.463233,0.00176,0.000352
98.268811,0.00176,0.000352
100.122041,1.13351,0.52424300000000001
100.583532,0.00176,0.000352
104.232247,0.00176,0.000352
104.520211,0.00176,0.000352
108.512607,0.00176,0.000352
110.512011,0.00176,0.000352
112.241742,0.00176,0.000352
114.463928,0.00176,0.000352
116.318925,0.00176,0.000352
118.298654,0.00176,0.000352
120.278307,0.00176,0.000352
123.133026,0.00176,0.000352
124.880666,0.00176,0.000352
126.217255,0.00176,0.000352
128.860935,0.00176,0.000352
130.261039,0.00176,0.000352
132.24076,0.00176,0.000352
134.22039,0.00176,0.000352
136.760386,0.00176,0.000352
138.314951,0.00176,0.000352
140.777879,0.00176,0.000352
142.266496,0.00176,0.000352
144.371538,0.00176,0.000352
146.22622,0.00176,0.000352
148.803159,0.00176,0.000352
150.310563,0.00176,0.000352
152.290283,0.00176,0.000352
154.2699,0.00176,0.000352
158.114546,0.00176,0.000352
159.363865,0.00176,0.000352
162.42163,0.00176,0.000352
164.645803,0.00176,0.000352
166.498986,0.00176,0.000352
168.498765,0.00176,0.000352
170.450872,0.00176,0.000352
172.208116,0.00176,0.000352
174.447983,0.00176,0.000352
176.45681,0.00176,0.000352
178.376798,0.00176,0.000352
180.214768,0.00176,0.000352
182.309262,0.00176,0.000352
184.403627,0.00176,0.000352
186.873191,0.00176,0.000352
188.352806,0.00176,0.000352
190.572388,0.00176,0.000352
192.396498,0.00176,0.000352
194.230903,0.00176,0.000352
196.315272,0.00176,0.000352
198.294908,0.00176,0.000352
