bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.020352000000000002,0.1536,0.058656,0.043648,0.46627565982404695,1.343841642228739,3.519061583577712
25.0,0.020352000000000002,0.0768,,0.063744,0.31927710843373497,,1.2048192771084336
50.0,0.013568,0.0768,,0.055936,0.2425629290617849,,1.3729977116704803
75.0,,,,0.067584,,,
100.0,0.013568,,,0.06438400000000001,0.2107355864811133,,
125.0,,0.0768,,0.059392,,,1.2931034482758619
150.0,,,,0.06963200000000001,,,
175.0,,,,0.054272,,,
