time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,new_estimation_tx_route,new_estimation_tx_noinfo,new_estimation_rx_route,new_estimation_rx_noinfo,time_since_last_recalibration,last_coef_tx,last_coef_rx,epsilon_tx_route,epsilon_tx_noinfo,epsilon_rx_route,epsilon_rx_noinfo,delta_T,tx,rx,ratio route tx,ratio route rx,ratio route recalibration tx,ratio route recalibration rx,new ratio route recalibration tx,new ratio route recalibration rx,error_tx_route,error_rx_route,error_tx_noinfo,error_rx_noinfo
17.134969,0.0,0.000352,0.0,0.00176,15.664268,0.19735385248579762,0.19691385248579762,0.008887895527754631,0.008799895527754632,0.1900379508285992,0.1882779508285992,0.012890950828599208,0.012538950828599208,1.4707010000000018,0.011743925729564892,0.0005248250349138561,0.045989999999999996,0.045989999999999996,0.045989999999999996,0.045989999999999996,15.664268,0.259511,0.009182,0.006781986120048862,0.03833587453713788,0.7604835728959375,0.9679694541227001,0.7322924686375499,1.4039371409931616,0.8227177339042814,0.30604003355397263,0.8285416144617855,0.39761131347072554
17.134969,0.0,0.002992,0.0,0.006969599999999999,15.664268,0.19909625248579763,0.19691385248579762,0.009635895527754632,0.008799895527754632,0.1970075508285992,0.1882779508285992,0.01588295082859921,0.012538950828599208,1.4707010000000018,0.011743925729564892,0.0005248250349138561,0.045989999999999996,0.045989999999999996,0.045989999999999996,0.045989999999999996,15.664268,0.259511,0.009182,0.033638651155442345,0.36419080810280985,0.7671977391547858,1.049433187514118,0.7591491336729433,1.7297920745588338,0.7996551668965647,0.4723158457384315,0.8285416144617855,0.39761131347072554
17.134969,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,15.664268,0.20075065248579763,0.19856825248579762,0.009723895527754631,0.008887895527754631,0.2036251508285992,0.1948955508285992,0.016234950828599208,0.012890950828599208,1.4707010000000018,0.011743925729564892,0.0005248250349138561,0.045989999999999996,0.045989999999999996,0.045989999999999996,0.045989999999999996,15.664268,0.259511,0.009182,0.05913891896682606,0.40252668263994773,0.7735728061076318,1.0590171561484025,0.784649401484327,1.7681279490959714,0.7777573760003489,0.5638871256551844,0.8066438235655697,0.30604003355397263
18.21579,0.0,0.000352,0.0,0.00176,15.664268,0.21071046364901314,0.20808806364901314,0.010237326967050101,0.009313326967050102,0.2085584212163377,0.1980688212163377,0.019760221216337713,0.01606422121633771,2.5515219999999985,0.011743925729564892,0.0005248250349138561,0.045989999999999996,0.045989999999999996,0.045989999999999996,0.045989999999999996,15.664268,0.269106,0.009502,0.06357048895230875,0.4260155756682803,0.7830017303553735,1.0773865467322776,0.7750047238498498,2.079585478461136,0.6858282990508874,0.5740257354021082,0.7166271621801007,0.14728574000772693
18.21579,0.0,0.002992,0.0,0.006969599999999999,15.664268,0.21245286364901314,0.20808806364901314,0.010985326967050102,0.009313326967050102,0.2155280212163377,0.1980688212163377,0.02275222121633771,0.01606422121633771,2.5515219999999985,0.011743925729564892,0.0005248250349138561,0.045989999999999996,0.045989999999999996,0.045989999999999996,0.045989999999999996,15.664268,0.269106,0.009502,0.0894695770439901,0.7408966533361397,0.7894765023782938,1.1561068161492425,0.8009038119415313,2.3944665561289953,0.6653646248912086,1.1579445488291182,0.7166271621801007,0.14728574000772693
18.21579,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,15.664268,0.21410726364901314,0.20974246364901314,0.011073326967050101,0.009401326967050103,0.22214562121633769,0.2046864212163377,0.023104221216337713,0.016416221216337713,2.5515219999999985,0.011743925729564892,0.0005248250349138561,0.045989999999999996,0.045989999999999996,0.045989999999999996,0.045989999999999996,15.664268,0.269106,0.009502,0.11406063038356631,0.7779414860029467,0.7956242657131879,1.165368024315944,0.8254948652811074,2.431511388795802,0.6459344696284834,1.2266408798205308,0.6971970069173755,0.07858940901631303
21.33021,0.0,0.000352,0.0,0.00176,20.664265,0.28860484996506003,0.28816484996506003,0.013658873763524258,0.013570873763524258,0.28648772944678336,0.2848730653707849,0.019463729446783314,0.01925706537078487,0.6659450000000007,0.01894821136892683,0.0009728005836803502,0.045249426234491144,0.046340626234491145,0.045249426234491144,0.046340626234491145,4.9999970000000005,0.289704,0.013406,0.11202606798663461,0.5776517977025212,0.996205954923163,1.018862730383728,0.9888980802708397,1.4518670331779289,0.09989548622557394,0.7877687337204309,0.13988458010905994,0.513625431539747
21.33021,0.0,0.002992,0.0,0.006969599999999999,20.664265,0.29034724996506,0.28816484996506003,0.014406873763524258,0.013570873763524258,0.2934573294467834,0.2848730653707849,0.022455729446783312,0.01925706537078487,0.6659450000000007,0.01894821136892683,0.0009728005836803502,0.045249426234491144,0.046340626234491145,0.045249426234491144,0.046340626234491145,4.9999970000000005,0.289704,0.013406,0.13608372683842815,0.800835446814859,1.0022203696361114,1.0746586426618125,1.0129557391226334,1.6750506822902664,0.058461325553030054,3.1179868022562567,0.13988458010905994,0.513625431539747
21.33021,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,20.664265,0.29200164996506,0.28981924996506003,0.014494873763524258,0.013658873763524258,0.3000749294467834,0.2914906653707849,0.02280772944678331,0.01960906537078487,0.6659450000000007,0.01894821136892683,0.0009728005836803502,0.045249426234491144,0.046340626234491145,0.045249426234491144,0.046340626234491145,4.9999970000000005,0.289704,0.013406,0.1589263524148786,0.8270923467104281,1.0079310260302239,1.0812228676357047,1.0357983646990838,1.7013075821858354,0.20882031855493885,3.3921301044369407,0.010474412892848858,0.7877687337204309
33.491883,0.0,0.000352,0.0,0.00176,30.729568,0.6913393434717764,0.6908993434717764,0.01433180214626922,0.01424380214626922,0.6444624637448158,0.6433762671850103,0.03656146374481574,0.036883267185010234,2.762315000000001,0.033962017834932544,9.547650974839026e-05,0.08075906553781338,0.08321426553781337,0.08075906553781338,0.08321426553781337,10.065303,0.805592,0.018269,0.059337232743125544,0.6261973835458974,0.858175532368465,0.7844875004800055,0.7999861763086225,2.0012843475185145,0.6174050489763669,0.9323224848995456,0.6197827461766285,0.953160751534639
