time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,new_estimation_tx_route,new_estimation_tx_noinfo,new_estimation_rx_route,new_estimation_rx_noinfo
17.134969,0.0,0.000352,0.0,0.00176,15.664268,0.18395999999999998,0.18395999999999998,0.008221,0.008221,0.18395999999999998,0.18395999999999998,0.008221,0.008221
17.134969,0.0,0.002992,0.0,0.006969599999999999,15.664268,0.18395999999999998,0.18395999999999998,0.008221,0.008221,0.18395999999999998,0.18395999999999998,0.008221,0.008221
17.134969,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,15.664268,0.18395999999999998,0.18395999999999998,0.008221,0.008221,0.18395999999999998,0.18395999999999998,0.008221,0.008221
18.21579,0.0,0.000352,0.0,0.00176,15.664268,0.18395999999999998,0.18395999999999998,0.008221,0.008221,0.18395999999999998,0.18395999999999998,0.008221,0.008221
18.21579,0.0,0.002992,0.0,0.006969599999999999,15.664268,0.18395999999999998,0.18395999999999998,0.008221,0.008221,0.18395999999999998,0.18395999999999998,0.008221,0.008221
18.21579,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,15.664268,0.18395999999999998,0.18395999999999998,0.008221,0.008221,0.18395999999999998,0.18395999999999998,0.008221,0.008221
21.33021,0.0,0.000352,0.0,0.00176,20.664265,0.27870100000000003,0.27870100000000003,0.013085,0.013085,0.27870100000000003,0.27870100000000003,0.013085,0.013085
21.33021,0.0,0.002992,0.0,0.006969599999999999,20.664265,0.27870100000000003,0.27870100000000003,0.013085,0.013085,0.27870100000000003,0.27870100000000003,0.013085,0.013085
21.33021,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,20.664265,0.27870100000000003,0.27870100000000003,0.013085,0.013085,0.27870100000000003,0.27870100000000003,0.013085,0.013085
33.491883,0.0,0.000352,0.0,0.00176,30.729568,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001
33.491883,0.0,0.002992,0.0,0.006969599999999999,30.729568,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001
33.491883,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,30.729568,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001
34.443323,0.0,0.000352,0.0,0.00176,30.729568,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001
34.443323,0.0,0.002992,0.0,0.006969599999999999,30.729568,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001
34.443323,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,30.729568,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001,0.6205390000000001,0.6205390000000001,0.014046000000000001,0.014046000000000001
42.518099,0.0,0.000352,0.0,0.00176,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
42.518099,0.0,0.002992,0.0,0.006969599999999999,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
42.518099,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
43.497613,0.0,0.000352,0.0,0.00176,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
43.497613,0.0,0.002992,0.0,0.006969599999999999,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
43.497613,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
45.392061,0.0,0.000352,0.0,0.00176,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
45.392061,0.0,0.002992,0.0,0.006969599999999999,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
45.392061,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
47.071833,0.0,0.000352,0.0,0.00176,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
47.071833,0.0,0.002992,0.0,0.006969599999999999,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
47.071833,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
47.201116,0.0,0.000352,0.0,0.00176,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
47.201116,0.0,0.002992,0.0,0.006969599999999999,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
47.201116,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
48.496385,0.0,0.000352,0.0,0.00176,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
48.496385,0.0,0.002992,0.0,0.006969599999999999,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
48.496385,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,40.664288,0.965169,0.965169,0.01987,0.01987,0.965169,0.965169,0.01987,0.01987
51.540344,0.0,0.000352,0.0,0.00176,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
51.540344,0.0,0.002992,0.0,0.006969599999999999,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
51.540344,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
52.650691,0.0,0.000352,0.0,0.00176,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
52.650691,0.0,0.002992,0.0,0.006969599999999999,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
52.650691,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
55.222077,0.0,0.000352,0.0,0.00176,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
55.222077,0.0,0.002992,0.0,0.006969599999999999,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
55.222077,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
56.199135,0.0,0.000352,0.0,0.00176,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
56.199135,0.0,0.002992,0.0,0.006969599999999999,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
56.199135,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
58.545719,0.0,0.000352,0.0,0.00176,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
58.545719,0.0,0.002992,0.0,0.006969599999999999,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
58.545719,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,50.664271,1.020311,1.020311,0.021791,0.021791,1.020311,1.020311,0.021791,0.021791
60.994866,0.0,0.000352,0.0,0.00176,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
60.994866,0.0,0.002992,0.0,0.006969599999999999,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
60.994866,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
63.569137,0.0,0.000352,0.0,0.00176,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
63.569137,0.0,0.002992,0.0,0.006969599999999999,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
63.569137,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
65.174,0.0,0.000352,0.0,0.00176,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
65.174,0.0,0.002992,0.0,0.006969599999999999,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
65.174,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,60.66426,1.0754549999999998,1.0754549999999998,0.023712,0.023712,1.0754549999999998,1.0754549999999998,0.023712,0.023712
