coef_rx,coef_tx,diff_rx_noinfo,diff_rx_route,diff_tx_noinfo,diff_tx_route,epsilon_rx_noinfo,epsilon_rx_route,epsilon_tx_noinfo,epsilon_tx_route,error_rx_noinfo,error_rx_route,error_tx_noinfo,error_tx_route,estimation_rx_noinfo,estimation_rx_route,estimation_tx_noinfo,estimation_tx_route,real_rx,real_tx,time,bin_start,delta_T
0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.00035636028846029814,0.01275215322783224,0.00547,0.00547,0.1957408847591435,0.1957408847591435,0.0013675,0.0013675,0.048935221189785875,0.048935221189785875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00547,0.1957408847591435,15.349634,0.0,15.349634
0.0007810020306052796,0.018968072365159447,0.002568652392786695,0.002568652392786695,0.04701966496997956,0.04701966496997956,0.0016677880981966738,0.0016677880981966738,0.048456332134834294,0.048456332134834294,0.6577855039146466,0.6577855039146466,0.4957782353023102,0.4957782353023102,0.006806347607213305,0.006806347607213305,0.24356133503002042,0.24356133503002042,0.009375,0.290581,20.349621,0.0,4.999986999999999
0.0004223001689200675,0.02469800987920395,-0.0017225128865335053,-0.0025585128865335052,0.10306511416552122,0.10088271416552125,0.000820212852014129,0.000611212852014129,0.062108527642506024,0.06156292764250603,-0.4078884410451114,-0.6058519740785,0.4173014582780842,0.4084651152543577,0.015320512886533504,0.016156512886533504,0.43449588583447873,0.4366782858344787,0.013597999999999999,0.537561,30.349617,25.0,9.999996
0.0004769996661002341,0.045823367923642465,0.0009867465160236094,-0.00486525348397639,0.2614179962414187,0.2461411962414186,0.0008618462680164991,-0.0007579037319835008,0.1119358947922342,0.10770749479223418,0.20686509769886974,-1.0199692838524919,0.5704901780344074,0.5371517526884049,0.017381253483976393,0.023233253483976393,0.7343770037585814,0.7496538037585815,0.018368000000000002,0.9957950000000001,40.349624,25.0,10.000007
0.00019210021131023201,0.005514206065626664,-0.002624493560504513,-0.011820493560504516,-0.3067312813845333,-0.3307376813845331,-9.738689113753928e-06,-0.003523551189113755,0.007269100748042323,-0.001903799251957633,-1.3662121605957933,-6.153302217857648,-5.5625708422714775,-5.997926832260955,0.02291349356050451,0.032109493560504514,1.3576682813845333,1.381674681384533,0.020288999999999998,1.050937,50.349613,50.0,9.999989
0.0001280577028008824,0.01895664186282339,-0.001480102382162611,-0.014020102382162617,0.12332708976719897,0.09059108976719887,-0.0003773296123759682,-0.00614768898737597,0.036283598002831485,0.021219923002831494,-1.1563299860645369,-10.953204986064517,0.6508678430407215,0.47810118042019445,0.023049102382162612,0.03558910238216262,1.117090910232801,1.1498269102328011,0.021569,1.240418,60.345107,50.0,9.995494
0.0008092351158862465,0.01460341532003221,0.005463134169856932,-0.010420865830143074,-0.027572520594794758,-0.06903812059479475,0.0010827863331822568,-0.007215983198067746,0.020319568353424924,-0.0013445878965750654,0.6747942403479416,-1.2871622813911907,-0.1887236180341871,-0.472540182031449,0.024201865830143065,0.04008586583014307,1.414090520594795,1.4555561205947949,0.029664999999999997,1.3865180000000001,70.349616,50.0,10.004508999999999
9.609992312006177e-05,0.028541677166658223,-0.006956268224557548,-0.02451226822455755,0.14114889747926607,0.09531849747926602,-0.0009269773062526943,-0.011540054454690196,0.05052690063488521,0.022821183447385207,-7.238572554170158,-25.507042897562393,0.4945357055790866,0.33396222887657734,0.03758226822455755,0.05513826822455755,1.5307861025207339,1.576616502520734,0.030626,1.671935,80.349624,75.0,10.000008000000008
8.72993889042776e-05,0.012617211679518282,-0.0017837544686464257,-0.02017575446864643,-0.1242878771879874,-0.17230067718798758,-0.0011411715968511272,-0.013698979458179255,0.0068232061791670615,-0.02595928171145799,-2.043246814027982,-23.110829860992506,-0.9850592217668367,-1.3655907142414554,0.033282754468646425,0.05167475446864643,1.9223958771879877,1.9704086771879878,0.031499,1.7981080000000003,90.349694,75.0,10.000069999999994
0.0002244019747373781,0.030406567577794655,-0.0006987396550224081,-0.02243473965502242,0.16642034513958337,0.10967794513958329,-0.0010305636113939474,-0.015882919507390045,0.04672249091927114,0.00795002500130233,-0.3113813079422492,-9.997655817746164,0.547321920587456,0.3607079622959172,0.03444173965502241,0.05617773965502242,1.9357506548604164,1.9924930548604165,0.033743,2.102171,100.349606,100.0,9.999911999999995
0.00012799989760008145,0.009159892672085898,-0.003043016156942184,-0.02812301615694221,-0.18608243927286505,-0.25155443927286525,-0.0015336767477810065,-0.018942943669778087,-0.01147874162876291,-0.056926091067239566,-2.377356372611088,-21.971106372611164,-2.031489855488206,-2.7462574839557643,0.03806601615694218,0.06314601615694221,2.3798524392728653,2.4453244392728655,0.035023,2.19377,110.349614,100.0,10.000008000000008
0.0008543000854300086,0.023937902393790234,0.004679000863999319,-0.022908999136000703,0.1160846118292751,0.044065411829274925,1.949265516407498e-05,-0.019934457536333744,0.020412096735746593,-0.031678215343110945,0.547699972374964,-2.681610574271415,0.4849406665967988,0.18408219530232361,0.03888699913600068,0.0664749991360007,2.317064388170725,2.3890835881707253,0.043566,2.4331490000000002,120.349613,100.0,9.999999000000003
0.0006220309318107457,0.008860192025827112,-0.003530941490864796,-0.0352989414908648,-0.1537996295342685,-0.2367308295342685,-0.0008681158813431428,-0.023775578524966506,-0.023140834831757183,-0.08294136889090034,-0.5676467410939956,-5.674783666961726,-1.7358482825926,-2.671845212684478,0.05331725640725064,0.08508525640725065,2.675550629534268,2.758481829534268,0.04978631491638585,2.5217509999999996,130.349622,125.0,10.000009000000006
0.000568725230930658,0.011306103575153876,-0.002850441019246787,-0.03963444101924675,-0.02620504401359902,-0.1222306440135994,-0.0013636971658190539,-0.027740294148536567,-0.02390688712721764,-0.09276368767157511,-0.5014246132055847,-6.972143651983676,-0.2318825237908053,-1.0815913991115729,0.05832144101924679,0.09510544101924676,2.660966044013599,2.7569916440135995,0.055471000000000006,2.634761,140.345108,125.0,9.995486
0.00016002761950769686,0.007513701552787656,-0.006890368490144551,-0.04701836849014449,-0.08907432994350684,-0.19382952994350733,-0.0027453649969004282,-0.03255981273393855,-0.04019874783128994,-0.11803014823955817,-4.3037904373170255,-29.368125228072795,-1.184956032825255,-2.5785147190207423,0.06396236849014456,0.1040903684901445,2.7990063299435066,2.903761529943507,0.057072000000000005,2.709932,150.349631,150.0,10.004522999999978
0.00016009998399000102,0.010696598930340114,-0.00399920726632845,-0.04579920726632837,-0.03210676728118367,-0.14122676728118355,-0.0030588255642574336,-0.03586966136703601,-0.03817575269376337,-0.12382930299996452,-2.4979433268759865,-28.6066254005799,-0.30015862312495156,-1.3202958629955603,0.06267220726632845,0.10447220726632837,2.849004767281184,2.9581247672811837,0.058673,2.816898,160.349632,150.0,10.000001000000026
0.00019228704834678707,0.008780474920996767,-0.004206206300454367,-0.051022206300454266,-0.08506957435003226,-0.20728397435003254,-0.003345670748306667,-0.03965779760039057,-0.04989920810783059,-0.1446929708374815,-2.188452809809764,-26.54641326766611,-0.9692881484650165,-2.3618068062443154,0.06480120630045437,0.11161720630045427,2.9897325743500325,3.1119469743500328,0.060595,2.904663,170.345105,150.0,9.995472999999976
0.00016002790742770327,0.007512715521657479,-0.0051218025524655125,-0.055281802552465384,-0.08998622893711516,-0.22093022893711556,-0.0037897036993463783,-0.04356379883840927,-0.05992096331515173,-0.16375228536239,-3.1991271408279314,-34.529545629272604,-1.1972462971104048,-2.9394264171194564,0.06731780255246551,0.11747780255246539,3.0698102289371154,3.200754228937116,0.062196,2.9798240000000003,180.34961,175.0,10.004505000000023
0.00016009990394005838,0.012037792777324316,-0.0051432100258333585,-0.0578112100258332,-0.04019460021965138,-0.1776858002196513,-0.004128080280968123,-0.047125651635265255,-0.05498937254127664,-0.16723566407670531,-3.212498454611706,-36.109437867478455,-0.333903206729232,-1.4760653958335561,0.06894021002583336,0.1216082100258332,3.1403966002196513,3.277887800219651,0.063797,3.100202,190.349616,175.0,10.000005999999985
