time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,new_estimation_tx_route,new_estimation_tx_noinfo,new_estimation_rx_route,new_estimation_rx_noinfo,time_since_last_recalibration,last_coef_tx,last_coef_rx,epsilon_tx_route,epsilon_tx_noinfo,epsilon_rx_route,epsilon_rx_noinfo,delta_T,tx,rx,ratio route tx,ratio route rx,ratio route recalibration tx,ratio route recalibration rx,new ratio route recalibration tx,new ratio route recalibration rx,error_tx_route,error_rx_route,error_tx_noinfo,error_rx_noinfo
8.195006,0.000352,0.000352,0.00176,0.00176,0.0,0.00044,0.00044,8.8e-05,8.8e-05,,,,,8.195006,0.0,0.0,0.0,0.0,0.0,0.0,,0.185877,0.007997,0.009468627102869102,0.044016506189821177,0.0023671567757172756,0.011004126547455294,,,0.9976328432242827,0.9889958734525448,0.9976328432242827,0.9889958734525448
10.299664,0.000352,0.000352,0.00176,0.00176,10.145932,0.1910487506674596,0.1910487506674596,0.011798584473560438,0.011798584473560438,0.19093925016006416,0.19093925016006416,0.012643250160064151,0.012643250160064151,0.15373199999999976,0.018575622229677864,0.0011412455750738327,0.04700675,0.04700675,0.04700675,0.04700675,10.145932,0.190707,0.014650999999999999,0.018457633962046492,0.04805132755443314,1.0017920195245043,0.80530915797969,1.001217837625594,0.8629615835140367,0.1525672622587582,0.9285206791795451,0.1525672622587582,0.9285206791795451
11.678332,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,10.676232,0.21216050576425968,0.2117205057642597,0.010448600274984657,0.010360600274984656,0.20923339775912952,0.20747339775912954,0.014906154002565068,0.014554154002565066,1.0020999999999987,0.018382013781319522,0.0008989126500810398,0.04906266093914112,0.04906266093914112,0.04906266093914112,0.04906266093914112,10.676232,0.303297,0.0135,0.027621770080152454,0.052148148148148145,0.6995140267271345,0.7739703907396043,0.6898630641223934,1.1041595557455606,0.8513740909451006,0.7818087945209691,0.855484459718414,0.804355553424377
11.678332,0.0,0.000352,0.0,0.00176,10.676232,0.21050610576425968,0.2100661057642597,0.010360600274984656,0.010272600274984656,0.20261579775912955,0.20085579775912954,0.014554154002565066,0.014202154002565068,1.0020999999999987,0.018382013781319522,0.0008989126500810398,0.04906266093914112,0.04906266093914112,0.04906266093914112,0.04906266093914112,10.676232,0.303297,0.0135,0.005802892873981609,0.026074074074074072,0.6940593074255917,0.7674518722210857,0.6680441869162226,1.0780854816714864,0.8668290775327591,0.804355553424377,0.8709394463060725,0.8269023123277845
12.445564,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,10.781565,0.12634695588979017,0.12416455588979017,0.007027169293836284,0.006191169293836284,0.12938419873073287,0.12065459873073285,0.013402578579528656,0.010058578579528656,1.6639989999999987,0.010184089244112909,0.0005073474954702772,0.02745010503780105,0.02745010503780105,0.02745010503780105,0.02745010503780105,10.781565,0.22179284263703214,0.006111,0.06919610126966973,0.6048109965635738,0.5696620070673749,1.1499213375611657,0.5833560596113211,2.1931890982701123,0.8522530777412208,1.4292812696353883,0.8717401104489576,0.125069101148649
12.445564,0.0,0.000352,0.0,0.00176,10.781565,0.12295015588979016,0.12251015588979017,0.006191169293836284,0.006103169293836284,0.11579699873073285,0.11403699873073285,0.010058578579528656,0.009706578579528655,1.6639989999999987,0.010184089244112909,0.0005073474954702772,0.02745010503780105,0.02745010503780105,0.02745010503780105,0.02745010503780105,10.781565,0.22179284263703214,0.006111,0.007935332714411667,0.05760104729176894,0.5543468149285603,1.0131188502432145,0.5220952910560629,1.6459791489983073,0.8825837012298756,0.125069101148649,0.8865125384693386,0.012216390271008392
12.445564,0.0,0.002992,0.0,0.006969599999999999,10.781565,0.12469255588979017,0.12251015588979017,0.006939169293836284,0.006103169293836284,0.12276659873073285,0.11403699873073285,0.013050578579528654,0.009706578579528655,1.6639989999999987,0.010184089244112909,0.0005073474954702772,0.02745010503780105,0.02745010503780105,0.02745010503780105,0.02745010503780105,10.781565,0.22179284263703214,0.006111,0.03935925026348187,0.5472099492718049,0.5622027943158279,1.1355210757382235,0.5535192086051332,2.135588050978343,0.8670255057616019,1.2919957782157308,0.8865125384693386,0.012216390271008392
12.492262,0.000352,0.000352,0.00176,0.00176,10.145932,0.22203540477962003,0.22203540477962003,0.01376330404762224,0.01376330404762224,0.20285769652423255,0.20285769652423255,0.02315369652423257,0.02315369652423257,2.34633,0.018575622229677864,0.0011412455750738327,0.04700675,0.04700675,0.04700675,0.04700675,10.145932,0.2084421040878918,0.03335726760356273,0.025330774812048686,0.031657269190933784,1.0652137952224685,0.4126028609775055,0.9732088313534557,0.6941125034401688,0.6805121330991216,0.8997025802334752,0.6805121330991216,0.8997025802334752
12.895177,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,10.676232,0.231030951934057,0.23015095193405702,0.011444978297750555,0.011268978297750556,0.223203013149062,0.219683013149062,0.021202169392497507,0.02049816939249751,2.2189449999999997,0.018382013781319522,0.0008989126500810398,0.04906266093914112,0.04906266093914112,0.04906266093914112,0.04906266093914112,10.676232,0.323253,0.014140999999999999,0.051833084302388525,0.09956863022417085,0.7147062886780849,0.8093471676508419,0.6904901521379909,1.4993401734316885,0.7261443865590467,0.5933146351781348,0.7330733918628004,0.6320470295443318
12.895177,0.0,0.000352,0.0,0.00176,10.676232,0.229376551934057,0.22849655193405702,0.011356978297750554,0.011180978297750555,0.216585413149062,0.213065413149062,0.02085016939249751,0.02014616939249751,2.2189449999999997,0.018382013781319522,0.0008989126500810398,0.04906266093914112,0.04906266093914112,0.04906266093914112,0.04906266093914112,10.676232,0.323253,0.014140999999999999,0.03136119386363003,0.07467647266812814,0.7095883160683953,0.8031241282618311,0.6700182616992324,1.474448015875646,0.7391709165301039,0.6126808323612337,0.7460999218338576,0.6514132267274306
