time,rx_noinfo,rx_route,tx_noinfo,tx_route,last_recalibration_time,estimation_tx_route,estimation_tx_noinfo,estimation_rx_route,estimation_rx_noinfo,new_estimation_tx_route,new_estimation_tx_noinfo,new_estimation_rx_route,new_estimation_rx_noinfo,time_since_last_recalibration,last_coef_tx,last_coef_rx,epsilon_tx_route,epsilon_tx_noinfo,epsilon_rx_route,epsilon_rx_noinfo,delta_T,tx,rx,ratio route tx,ratio route rx,ratio route recalibration tx,ratio route recalibration rx,new ratio route recalibration tx,new ratio route recalibration rx,error_tx_route,error_rx_route,error_tx_noinfo,error_rx_noinfo
27.445584,0.0,0.000352,0.0,0.00176,20.705445,0.33827711809070715,0.33783711809070716,0.01754695858286825,0.017458958582868254,0.36967059304467853,0.36791059304467855,0.07162645099680444,0.07127445099680443,6.740138999999999,0.0055134386888417925,0.0008167961893394684,0.042984505563314825,0.042984505563314825,0.042984505563314825,0.042984505563314825,4.999985000000001,0.42032200000000003,0.01379,0.004187265953245369,0.025525743292240752,0.8048046928086255,1.2724407964371465,0.879493800097731,5.194086366700829,0.7434572133975399,8.166745480208844,0.7474443137051078,7.975454150691529
27.445584,0.0,0.002992,0.0,0.006969599999999999,20.705445,0.34001951809070713,0.33783711809070716,0.018294958582868254,0.017458958582868254,0.37664019304467855,0.36791059304467855,0.07461845099680443,0.07127445099680443,6.740138999999999,0.0055134386888417925,0.0008167961893394684,0.042984505563314825,0.042984505563314825,0.042984505563314825,0.042984505563314825,4.999985000000001,0.42032200000000003,0.01379,0.020768839128097027,0.24249456127628716,0.8089500861023384,1.3266830009331583,0.8960753732725828,5.411055184684876,0.727668296179571,9.792721781106078,0.7474443137051078,7.975454150691529
27.445584,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,20.705445,0.34167391809070713,0.33949151809070716,0.01838295858286825,0.01754695858286825,0.38325779304467855,0.37452819304467855,0.07497045099680444,0.07162645099680444,6.740138999999999,0.0055134386888417925,0.0008167961893394684,0.042984505563314825,0.042984505563314825,0.042984505563314825,0.042984505563314825,4.999985000000001,0.42032200000000003,0.01379,0.03651295911229961,0.2680203045685279,0.8128861160983891,1.3330644367562183,0.9118194932567854,5.436580927977117,0.7126767990231155,9.984013110623394,0.7324528165486522,8.166745480208844
29.314278,0.0,0.000352,0.0,0.00176,20.705445,0.34984111543861207,0.34721871543861205,0.0196157151865494,0.0186917151865494,0.4010828187675823,0.3905932187675823,0.09138747671970822,0.08769147671970823,8.608833,0.0055134386888417925,0.0008167961893394684,0.042984505563314825,0.042984505563314825,0.042984505563314825,0.042984505563314825,4.999985000000001,0.429918,0.01411,0.039791774245321196,0.2868887313961729,0.8137391675589579,1.390199517119022,0.9329286486436535,6.476787861070746,0.667575017426972,7.058325928106946,0.6894371157751968,5.87375808603913
29.314278,0.0,0.002992,0.0,0.006969599999999999,20.705445,0.35158351543861205,0.34721871543861205,0.0203637151865494,0.0186917151865494,0.4080524187675823,0.3905932187675823,0.09437947671970823,0.08769147671970823,8.608833,0.0055134386888417925,0.0008167961893394684,0.042984505563314825,0.042984505563314825,0.042984505563314825,0.042984505563314825,4.999985000000001,0.429918,0.01411,0.05600323782674835,0.49893692416725727,0.8177920334543146,1.443211565311793,0.9491401122250808,6.688836053841831,0.6530491936922458,8.01726180025708,0.6894371157751968,5.87375808603913
29.314278,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,20.705445,0.35323791543861205,0.34887311543861205,0.0204517151865494,0.0187797151865494,0.4146700187675823,0.3972108187675823,0.09473147671970822,0.08804347671970822,8.608833,0.0055134386888417925,0.0008167961893394684,0.042984505563314825,0.042984505563314825,0.042984505563314825,0.042984505563314825,4.999985000000001,0.429918,0.01411,0.07139594062123474,0.5238837703756201,0.8216402091529362,1.4494482768638839,0.9645328150195672,6.713782900050193,0.6392569974188692,8.13007778521592,0.6756449195018202,5.986574070997971
31.46948,0.0,0.000352,0.0,0.00176,30.722109,0.4439299968455896,0.4434899968455896,0.014470373036279778,0.014382373036279778,0.4420223305110064,0.44034374796048864,0.018526906967664614,0.018256324417146797,0.7473710000000011,0.012623755241185204,9.94975147138199e-05,0.05157703355902225,0.052668233559022254,0.05157703355902225,0.052668233559022254,10.016663999999999,0.442267,0.01475,0.07338191635369583,0.5250169491525424,1.003760164890416,0.9810422397477816,0.999446783302861,1.2560614893331943,0.28412849236487137,0.6604350442335877,0.20895304210944948,0.8682772462849792
31.46948,0.0,0.002992,0.0,0.006969599999999999,30.722109,0.44567239684558957,0.4434899968455896,0.015218373036279778,0.014382373036279778,0.44899193051100644,0.44034374796048864,0.021518906967664616,0.018256324417146797,0.7473710000000011,0.012623755241185204,9.94975147138199e-05,0.05157703355902225,0.052668233559022254,0.05157703355902225,0.052668233559022254,10.016663999999999,0.442267,0.01475,0.0891407226856175,0.727864406779661,1.0076998664733963,1.0317541041545613,1.0152055896347827,1.458908946960313,0.5818232753763408,1.1062236732032507,0.20895304210944948,0.8682772462849792
31.46948,0.000352,0.000352,0.0066175999999999995,0.0066175999999999995,30.722109,0.44732679684558957,0.4451443968455896,0.015306373036279778,0.014470373036279778,0.45560953051100644,0.44696134796048864,0.021870906967664618,0.0186083244171468,0.7473710000000011,0.012623755241185204,9.94975147138199e-05,0.05157703355902225,0.052668233559022254,0.05157703355902225,0.052668233559022254,10.016663999999999,0.442267,0.01475,0.10410362970784615,0.751728813559322,1.0114405932289534,1.0377202058494766,1.0301684966570113,1.482773353739974,0.8644829683367298,1.3140658752546421,0.4916127350698384,0.6604350442335877
33.154894,0.0,0.000352,0.0,0.00176,30.722109,0.4637239872076398,0.4611015872076398,0.015520143914477686,0.014596143914477687,0.4660479342628789,0.4558233581263129,0.030901310719537077,0.027470334582971052,2.432784999999999,0.012623755241185204,9.94975147138199e-05,0.05157703355902225,0.052668233559022254,0.05157703355902225,0.052668233559022254,10.016663999999999,0.449942,0.015068999999999999,0.1062394708651337,0.759174464131661,1.0306305861814185,1.0299385436643234,1.0357955786809832,2.050654371194975,1.0187768403764925,0.6076846038832642,0.82492668321466,0.6369305975391335
