coef_rx,coef_tx,diff_rx_noinfo,diff_rx_route,diff_tx_noinfo,diff_tx_route,epsilon_rx_noinfo,epsilon_rx_route,epsilon_tx_noinfo,epsilon_tx_route,error_rx_noinfo,error_rx_route,error_tx_noinfo,error_tx_route,estimation_rx_noinfo,estimation_rx_route,estimation_tx_noinfo,estimation_tx_route,real_rx,real_tx,time,bin_start,delta_T
0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0011412455750738327,0.018575622229677864,0.011491000000000001,0.011491000000000001,0.188027,0.188027,0.0028727500000000003,0.0028727500000000003,0.04700675,0.04700675,0.9924000345452976,0.9924000345452976,0.997665373778964,0.997665373778964,8.8e-05,8.8e-05,0.00044,0.00044,0.011579,0.188467,10.145932,0.0,10.145932
0.01077928789540589,0.018690105622901524,0.0987065691697914,0.0987065691697914,0.044944384378882096,0.044944384378882096,0.026831204792447848,0.026831204792447848,0.04649115859472053,0.04649115859472053,0.9156963204797243,0.9156963204797243,0.24046903676710432,0.24046903676710432,0.020666430830208603,0.020666430830208603,0.3304256156211179,0.3304256156211179,0.119373,0.37537,20.146036,0.0,10.000103999999999
0.003729950015061138,0.01730983494896003,-0.0444086724557565,-0.0444086724557565,0.028003559641554765,0.028003559641554765,0.00902123548039676,0.00902123548039676,0.04186925885642909,0.04186925885642909,-1.1934606948604274,-1.1934606948604274,0.16216743768381808,0.16216743768381808,0.2009916724557565,0.2009916724557565,0.5200494403584452,0.5200494403584452,0.156583,0.548053,30.122041,25.0,9.976005
0.005974445796529257,0.0107505706788869,0.030438163052745076,0.030438163052745076,-0.029411676688063104,-0.029411676688063104,0.014375467373483839,0.014375467373483839,0.02404902497030604,0.02404902497030604,0.5082514535924573,0.5082514535924573,-0.27292673516260635,-0.27292673516260635,0.18603283694725492,0.18603283694725492,0.6852286766880631,0.6852286766880631,0.216471,0.655817,40.146067,25.0,10.024026000000003
0.005113002556501283,0.00918627362279136,0.004473678930202396,0.004473678930202396,0.0019934505195338126,0.0019934505195338126,0.011900020262663479,0.011900020262663479,0.018535131357612984,0.018535131357612984,0.08749616526896915,0.08749616526896915,0.021700328099456684,0.021700328099456684,0.26312732106979764,0.26312732106979764,0.7456862397770117,0.7456862397770117,0.26760100000000003,0.7476796902965455,50.146062,50.0,9.999994999999998
0.00865310871712881,0.016538422818901412,0.046377182033090936,0.046377182033090936,0.08601160393725005,0.08601160393725005,0.02051931070527034,0.02051931070527034,0.03540424950252225,0.03540424950252225,0.5306556596765407,0.5306556596765407,0.514924504531045,0.514924504531045,0.30861981796690907,0.30861981796690907,0.82870539606275,0.82870539606275,0.354997,0.914717,60.246016,50.0,10.099953999999997
0.007095932359047508,0.013301060056537138,0.0033604211617201396,0.0033604211617201396,-0.004317260775393406,-0.004317260775393406,0.01622958831938279,0.01622958831938279,0.02547387193304334,0.02547387193304334,0.04783517667929022,0.04783517667929022,-0.0327857532627593,-0.0327857532627593,0.4218865788382799,0.4218865788382799,1.0507152607753933,1.0507152607753933,0.42524700000000004,1.046398,70.146054,50.0,9.90003800000001
0.006930901636248913,0.011999586107184828,0.013158591415962206,0.013158591415962206,0.005684034409186189,0.005684034409186189,0.015461839093527645,0.015461839093527645,0.02052641255207905,0.02052641255207905,0.19017229222554616,0.19017229222554616,0.04744801042769886,0.04744801042769886,0.4812814085840378,0.4812814085840378,1.1605089655908138,1.1605089655908138,0.49444,1.166193,80.129315,75.0,9.983260999999999
0.00659295482278539,0.009464943380354897,0.010715152681799123,0.010715152681799123,-0.011619667603426587,-0.011619667603426587,0.014275167490595514,0.014275167490595514,0.01248989251320264,0.01248989251320264,0.16225246338278504,0.16225246338278504,-0.12255999075422523,-0.12255999075422523,0.5497648473182009,0.5497648473182009,1.2726206676034266,1.2726206676034266,0.56048,1.261001,90.146068,75.0,10.016752999999994
