coef_rx,coef_tx,diff_rx_noinfo,diff_rx_route,diff_tx_noinfo,diff_tx_route,epsilon_rx_noinfo,epsilon_rx_route,epsilon_tx_noinfo,epsilon_tx_route,error_rx_noinfo,error_rx_route,error_tx_noinfo,error_tx_route,estimation_rx_noinfo,estimation_rx_route,estimation_tx_noinfo,estimation_tx_route,real_rx,real_tx,time,bin_start,delta_T
0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0010577393850374958,0.01836889024620799,0.01091,0.01091,0.18946500000000002,0.18946500000000002,0.0027275,0.0027275,0.047366250000000006,0.047366250000000006,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01091,0.18946500000000002,10.31445,0.0,10.31445
0.006864561855644335,0.015190981335294606,0.06072263931329348,0.06072263931329348,0.014145481438418872,0.014145481438418872,0.01722628482832337,0.01722628482832337,0.039061057859604724,0.039061057859604724,0.8844347890716676,0.8844347890716676,0.09310219132141294,0.09310219132141294,0.018844360686706512,0.018844360686706512,0.3272545185615811,0.3272545185615811,0.079567,0.3414,20.316108,0.0,10.001657999999999
0.0053629898103193605,0.018977563942628506,0.0021456882626610385,0.0021456882626610385,0.07584342351380641,0.07584342351380641,0.013456135686907787,0.013456135686907787,0.04825664927315514,0.04825664927315514,0.040009104282324036,0.040009104282324036,0.3996470760992244,0.3996470760992244,0.13105131173733897,0.13105131173733897,0.4553325764861936,0.4553325764861936,0.133197,0.531176,30.316127,25.0,10.000019000000002
0.006189208664892131,0.005492907690070767,0.0216696327339978,0.0216696327339978,-0.08740253030529244,-0.08740253030529244,0.01550950994868029,0.01550950994868029,0.014341854378543246,0.014341854378543246,0.3501200919989304,0.3501200919989304,-1.591190997565811,-1.591190997565811,0.1734193672660022,0.1734193672660022,0.6735075303052924,0.6735075303052924,0.195089,0.586105,40.316113,25.0,9.999986
0.004338604898734482,0.00714720167785689,-0.003178686372160927,-0.003178686372160927,0.030410867983965195,0.030410867983965195,0.010837460868469985,0.010837460868469985,0.018359107779898735,0.018359107779898735,-0.07189808808126771,-0.07189808808126771,0.4175538985317407,0.4175538985317407,0.24247868637216094,0.24247868637216094,0.6285251320160348,0.6285251320160348,0.2393,0.658936,50.506255,50.0,10.190142000000002
0.0094099173221185,0.012201523343104826,0.059949092304923624,0.059949092304923624,0.06491039516495778,0.06491039516495778,0.023115368727583394,0.023115368727583394,0.029996929626163495,0.029996929626163495,0.6494329939948159,0.6494329939948159,0.542297675220094,0.542297675220094,0.2716608039572952,0.2716608039572952,0.7137207430054457,0.7137207430054457,0.3316098962622188,0.7786311381704035,60.316107,50.0,9.809852
0.006860090428060349,0.02067990157664018,-0.002851985463833029,-0.002851985463833029,0.11080053703338322,0.11080053703338322,0.016623530179729288,0.016623530179729288,0.05019783147796843,0.05019783147796843,-0.041605000041176954,-0.041605000041176954,0.5361933920792893,0.5361933920792893,0.403010985463833,0.403010985463833,0.8744734629666168,0.8744734629666168,0.400159,0.985274,70.308556,50.0,9.992448999999993
0.00597948659243181,0.013599906161967077,0.007044484116060679,0.007044484116060679,-0.02574665953210964,-0.02574665953210964,0.014228768663812136,0.014228768663812136,0.031211708725448914,0.031211708725448914,0.11752498450014982,0.11752498450014982,-0.18885560689797404,-0.18885560689797404,0.45305482684013176,0.45305482684013176,1.1473505252692642,1.1473505252692642,0.46009931095619244,1.1216038657371545,80.33288,75.0,10.024324000000007
0.012319814333884922,0.010027013426284537,0.07659199389561067,0.07659199389561067,-0.010529161951907673,-0.010529161951907673,0.02981957497176177,0.02981957497176177,0.020776491056109767,0.020776491056109767,0.6216976313104728,0.6216976313104728,-0.10500795704837512,-0.10500795704837512,0.506705460399431,0.506705460399431,1.2324031619519076,1.2324031619519076,0.5832974542950417,1.221874,90.33288,75.0,10.0
0.014194796804246554,0.0161287911825748,0.04743722675505513,0.04743722675505513,0.07552507869827396,0.07552507869827396,0.03422398791758511,0.03422398791758511,0.03446363796665082,0.03446363796665082,0.3341883331624847,0.3341883331624847,0.46826375121114433,0.46826375121114433,0.6778078123229383,0.6778078123229383,1.307636397650112,1.307636397650112,0.7252450390779934,1.383161476348386,100.332853,100.0,9.999972999999997
0.008108996903100348,0.006756953040856708,-0.02792300446374496,-0.02792300446374496,-0.06615639812110374,-0.06615639812110374,0.018687239822252594,0.018687239822252594,0.00930862894471218,0.00930862894471218,-0.3443460096201264,-0.3443460096201264,-0.9790863475996021,-0.9790863475996021,0.834258004463745,0.834258004463745,1.5168873981211037,1.5168873981211037,0.806335,1.450731,110.332852,100.0,9.999999000000003
0.008318011103378981,0.017542925801111546,0.019316297531810966,0.019316297531810966,0.10948898752731462,0.10948898752731462,0.018844504249642187,0.018844504249642187,0.03435371859036279,0.03435371859036279,0.23278817917774583,0.23278817917774583,0.625640632030963,0.625640632030963,0.8699967024681889,0.8699967024681889,1.5162450124726854,1.5162450124726854,0.8893129999999999,1.625734,120.308554,100.0,9.975701999999998
0.014101862293023045,0.00947953828640454,0.07561951864646799,0.07561951864646799,-0.05316973315436191,-0.05316973315436191,0.03303825784884864,0.03303825784884864,0.012472855654181617,0.012472855654181617,0.5345927157577697,0.5345927157577697,-0.5591687516183038,-0.5591687516183038,0.9551460608921055,0.9551460608921055,1.7739908298500948,1.7739908298500948,1.0307655795385735,1.720821096695733,130.339327,125.0,10.030772999999996
0.012703941955477195,0.013851243715528242,0.017565693522059833,0.017565693522059833,0.04889230214471363,0.04889230214471363,0.029170116767151436,0.029170116767151436,0.02157771727681462,0.02157771727681462,0.13835910671471746,0.13835910671471746,0.3532097352577628,0.3532097352577628,1.1401571491786597,1.1401571491786597,1.8103516557131936,1.8103516557131936,1.1577228427007196,1.8592439578579072,140.33286,125.0,9.993533000000014
0.005767676588213304,0.011886413957588235,-0.041675814095982755,-0.041675814095982755,-0.005725279475192746,-0.005725279475192746,0.011458634051367888,0.011458634051367888,0.014751968088812777,0.014751968088812777,-0.7237877777819748,-0.7237877777819748,-0.04824739764839203,-0.04824739764839203,1.2569788140959828,1.2569788140959828,1.9836342794751927,1.9836342794751927,1.215303,1.977909,150.31611,150.0,9.983249999999998
0.010153868201265594,0.015303757397586685,0.05374909370859582,0.05374909370859582,0.041401219966744396,0.041401219966744396,0.02203124896567487,0.02203124896567487,0.02141428105829568,0.02141428105829568,0.5297460498373366,0.5297460498373366,0.270734230305282,0.270734230305282,1.2630159062914041,1.2630159062914041,2.0894297800332557,2.0894297800332557,1.316765,2.130831,160.308558,150.0,9.992447999999996
0.0075548782261795795,0.009811941902939795,-0.005534700136336834,-0.005534700136336834,-0.0413392472404599,-0.0413392472404599,0.015139761690171942,0.015139761690171942,0.005725898983606786,0.005725898983606786,-0.0730823396481768,-0.0730823396481768,-0.42029421340110945,-0.42029421340110945,1.3980320886036635,1.3980320886036635,2.270528125893925,2.270528125893925,1.3924973884673266,2.2291888786534653,170.332861,150.0,10.024303000000003
0.008267867767561563,0.008245718731228474,0.020649070165595917,0.020649070165595917,-0.017972384053861923,-0.017972384053861923,0.016517088809027934,0.016517088809027934,-0.0001986717757603909,-0.0001986717757603909,0.24975105148488974,0.24975105148488974,-0.21796036243287062,-0.21796036243287062,1.4545269298344041,1.4545269298344041,2.329618384053862,2.329618384053862,1.475176,2.311646,180.332853,175.0,9.999991999999992
0.011055939801383287,0.013498548594774925,0.04274221497571795,0.04274221497571795,0.04410233215019188,0.04410233215019188,0.023073370350700437,0.023073370350700437,0.010876579205727677,0.010876579205727677,0.38660095492649105,0.38660095492649105,0.32672024410261813,0.32672024410261813,1.5429927850242822,1.5429927850242822,2.402528667849808,2.402528667849808,1.5857350000000001,2.446631,190.332817,175.0,9.999964000000006
