bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,1.566282,0.7387776000000001,,1.2013349999999998,0.05227200000000003,
50,1.5101390000000001,1.7163520000000008,,0.9151980000000002,0.12143999999999996,
75,0.6927889999999999,1.9178368000000006,,0.36270399999999997,0.13569599999999998,
100,1.496274,7.0175587660826437,,0.9350340000000003,6.8277539267750909,
125,0.4740249999999999,1.8357504000000007,,0.1877559999999998,0.12988799999999995,
150,0.47400900000000007,1.8357504000000011,,0.16870100000000005,0.12988799999999995,
175,0.6313919999999998,1.5969536000000006,,0.32933199999999996,0.11299199999999995,
