bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,0.10747699999999999,0.037312000000000005,,0.057227,0.00264,
50,0.02302800000000005,0.09701120000000005,,0.04389799999999999,0.006863999999999999,
75,0.01535299999999995,0.05223680000000001,,0.016791,0.0036959999999999996,
100,0.13776300000000008,0.3780501999999995,,0.03899800000000003,0.31027768946030948,
125,0.02111099999999999,0.08208640000000003,,0.00704699999999997,0.005807999999999999,
150,0.02494699999999994,0.09701120000000005,,0.014284000000000019,0.006863999999999999,
175,0.024944999999999995,0.09701120000000005,,0.016623999999999972,0.006863999999999999,
