bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,0.11345699999999997,0.037312000000000005,,0.048236999999999974,0.00264,
50,0.09957100000000002,0.029849600000000004,,0.040459999999999996,0.002112,
75,0.03646499999999997,0.1417856000000001,,0.018374,0.010032000000000001,
100,0.126247,0.51239359999999967,,0.04756900000000003,0.34758099999999964,
125,0.024951999999999974,0.09701120000000005,,0.011890000000000012,0.006863999999999999,
150,0.021107000000000098,0.08208640000000003,,0.011203999999999992,0.005807999999999999,
175,0.0,0.0,,0.03209299999999998,0.0,
